path,timestamps,Total Delay
"['ui_server', 'purchase_book_server', 'book_availability_server', 'user_credentials', 'card_check', 'american_express', 'limit_check_american_express', 'fraud_check_american_express', 'currency_conversion', 'shipping_options', 'shipping_insurance', 'inventory_update', 'review', 'review_verification', 'review_analysis', 'ad', 'customer_support']","['00:54:50.71', '00:54:50.74', '00:54:50.97', '00:54:51.57', '00:54:51.60', '00:54:51.75', '00:54:52.17', '00:54:52.98', '00:54:53.26', '00:54:53.56', '00:54:53.75', '00:54:54.49', '00:54:55.50', '00:54:56.54', '00:54:57.21', '00:54:57.66', '00:54:58.42', '00:54:58.84']",7.54
"['ui_server', 'purchase_book_server', 'book_availability_server', 'external_inventory', 'bundle_offer', 'user_credentials', 'user_history', 'card_check', 'american_express', 'limit_check_american_express', 'currency_conversion', 'shipping_options', 'inventory_update', 'supplier_notification', 'seasonal_adjustments', 'review', 'review_verification', 'ad', 'customer_support']","['18:41:38.34', '18:41:38.36', '18:41:38.46', '18:41:39.08', '18:41:39.41', '18:41:39.53', '18:41:39.55', '18:41:39.73', '18:41:39.98', '18:41:40.78', '18:41:41.74', '18:41:42.06', '18:41:42.29', '18:41:43.20', '18:41:43.67', '18:41:44.75', '18:41:45.97', '18:41:46.39', '18:41:47.08', '18:41:47.51']",8.06
"['ui_server', 'purchase_book_server', 'discount_server', 'book_availability_server', 'user_credentials', 'card_check', 'visa', 'fraud_check_visa', 'currency_conversion', 'shipping_options', 'inventory_update', 'review', 'review_analysis', 'ad', 'customer_support']","['18:11:06.50', '18:11:06.51', '18:11:06.83', '18:11:07.11', '18:11:07.85', '18:11:07.88', '18:11:08.03', '18:11:08.61', '18:11:08.91', '18:11:09.10', '18:11:09.34', '18:11:10.26', '18:11:11.29', '18:11:11.89', '18:11:12.57', '18:11:13.30']",6.03
"['ui_server', 'purchase_book_server', 'discount_server', 'gift_wrap_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'card_check', 'american_express', 'limit_check_american_express', 'currency_conversion', 'shipping_options', 'inventory_update', 'review', 'review_verification', 'automatic_response', 'ad', 'customer_support', 'customer_history_access']","['20:53:29.46', '20:53:29.48', '20:53:29.73', '20:53:29.96', '20:53:29.98', '20:53:30.77', '20:53:30.91', '20:53:30.94', '20:53:31.06', '20:53:31.54', '20:53:32.79', '20:53:32.99', '20:53:33.32', '20:53:34.38', '20:53:35.42', '20:53:35.89', '20:53:36.10', '20:53:36.59', '20:53:37.15', '20:53:37.83']",7.69
"['ui_server', 'purchase_book_server', 'book_availability_server', 'user_credentials', 'card_check', 'visa', 'limit_check_visa', 'fraud_check_visa', 'currency_conversion', 'shipping_options', 'inventory_update', 'supplier_notification', 'review', 'review_verification', 'review_analysis', 'ad', 'customer_support', 'customer_history_access']","['03:23:56.85', '03:23:56.88', '03:23:57.05', '03:23:57.63', '03:23:57.65', '03:23:57.81', '03:23:58.55', '03:23:59.66', '03:23:59.86', '03:24:00.21', '03:24:00.50', '03:24:01.66', '03:24:02.08', '03:24:03.16', '03:24:03.77', '03:24:04.38', '03:24:04.97', '03:24:05.74', '03:24:06.30']",8.75
"['ui_server', 'purchase_book_server', 'book_availability_server', 'user_credentials', 'user_history', 'card_check', 'visa', 'limit_check_visa', 'fraud_check_visa', 'currency_conversion', 'shipping_options', 'inventory_update', 'review', 'review_verification', 'ad', 'customer_support']","['19:01:38.28', '19:01:38.29', '19:01:38.54', '19:01:39.33', '19:01:39.35', '19:01:39.73', '19:01:40.04', '19:01:40.48', '19:01:41.62', '19:01:41.88', '19:01:42.17', '19:01:42.56', '19:01:43.63', '19:01:44.43', '19:01:45.00', '19:01:45.43', '19:01:45.97']",6.86
"['ui_server', 'purchase_book_server', 'discount_server', 'book_availability_server', 'user_credentials', 'card_check', 'visa', 'limit_check_visa', 'fraud_check_visa', 'currency_conversion', 'shipping_options', 'express_delivery', 'inventory_update', 'review', 'review_verification', 'review_analysis', 'ad', 'customer_support', 'premium_customer_check']","['13:40:04.20', '13:40:04.23', '13:40:04.45', '13:40:04.76', '13:40:05.40', '13:40:05.42', '13:40:05.72', '13:40:06.35', '13:40:07.62', '13:40:07.81', '13:40:08.07', '13:40:08.25', '13:40:08.50', '13:40:09.75', '13:40:10.77', '13:40:11.50', '13:40:12.15', '13:40:12.75', '13:40:13.22', '13:40:13.82']",8.75
"['ui_server', 'purchase_book_server', 'discount_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'card_check', 'american_express', 'limit_check_american_express', 'currency_conversion', 'shipping_options', 'express_delivery', 'inventory_update', 'review', 'review_verification', 'review_analysis', 'ad', 'customer_support']","['15:55:32.62', '15:55:32.64', '15:55:32.86', '15:55:33.12', '15:55:33.68', '15:55:33.98', '15:55:34.00', '15:55:34.22', '15:55:34.79', '15:55:35.59', '15:55:35.70', '15:55:35.95', '15:55:36.26', '15:55:37.55', '15:55:38.41', '15:55:39.08', '15:55:39.81', '15:55:40.61', '15:55:41.10']",7.78
"['ui_server', 'purchase_book_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'card_check', 'american_express', 'limit_check_american_express', 'fraud_check_american_express', 'currency_conversion', 'shipping_options', 'shipping_insurance', 'express_delivery', 'inventory_update', 'review', 'review_analysis', 'ad', 'customer_support', 'customer_history_access']","['06:12:28.42', '06:12:28.44', '06:12:28.56', '06:12:29.04', '06:12:29.18', '06:12:29.20', '06:12:29.31', '06:12:29.78', '06:12:30.85', '06:12:31.07', '06:12:31.20', '06:12:31.48', '06:12:31.93', '06:12:32.13', '06:12:33.21', '06:12:34.13', '06:12:34.64', '06:12:35.11', '06:12:35.83', '06:12:36.60']",7.75
"['ui_server', 'purchase_book_server', 'discount_server', 'gift_wrap_server', 'book_availability_server', 'external_inventory', 'second_hand_market', 'user_credentials', 'user_history', 'card_check', 'american_express', 'limit_check_american_express', 'fraud_check_american_express', 'currency_conversion', 'shipping_options', 'inventory_update', 'review', 'review_verification', 'review_analysis', 'ad', 'customer_support', 'customer_history_access']","['01:53:17.86', '01:53:17.89', '01:53:18.13', '01:53:18.24', '01:53:18.26', '01:53:18.78', '01:53:18.89', '01:53:19.92', '01:53:19.94', '01:53:20.20', '01:53:20.47', '01:53:20.93', '01:53:22.02', '01:53:22.30', '01:53:22.60', '01:53:22.86', '01:53:23.93', '01:53:25.11', '01:53:25.67', '01:53:26.09', '01:53:26.65', '01:53:27.28', '01:53:28.08']",9.08
"['ui_server', 'purchase_book_server', 'discount_server', 'book_availability_server', 'user_credentials', 'card_check', 'visa', 'limit_check_visa', 'currency_conversion', 'shipping_options', 'inventory_update', 'supplier_notification', 'review', 'automatic_response', 'ad', 'customer_support']","['21:41:47.77', '21:41:47.80', '21:41:48.18', '21:41:48.39', '21:41:48.80', '21:41:48.83', '21:41:49.06', '21:41:49.60', '21:41:50.57', '21:41:50.72', '21:41:51.12', '21:41:52.23', '21:41:52.68', '21:41:53.87', '21:41:54.26', '21:41:54.84', '21:41:55.45']",6.78
"['ui_server', 'purchase_book_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'card_check', 'american_express', 'limit_check_american_express', 'currency_conversion', 'shipping_options', 'express_delivery', 'inventory_update', 'review', 'review_verification', 'review_analysis', 'ad', 'customer_support', 'customer_history_access']","['21:53:25.07', '21:53:25.08', '21:53:25.32', '21:53:25.87', '21:53:25.99', '21:53:26.01', '21:53:26.27', '21:53:27.02', '21:53:27.98', '21:53:28.31', '21:53:28.59', '21:53:28.89', '21:53:30.15', '21:53:31.09', '21:53:31.60', '21:53:32.37', '21:53:32.99', '21:53:33.65', '21:53:34.31']",8.47
"['ui_server', 'purchase_book_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'card_check', 'american_express', 'limit_check_american_express', 'fraud_check_american_express', 'currency_conversion', 'shipping_options', 'inventory_update', 'review', 'ad', 'customer_support']","['03:50:21.00', '03:50:21.01', '03:50:21.32', '03:50:21.73', '03:50:21.92', '03:50:21.94', '03:50:22.33', '03:50:22.83', '03:50:23.84', '03:50:24.01', '03:50:24.36', '03:50:24.67', '03:50:25.70', '03:50:26.98', '03:50:27.54', '03:50:28.32']",6.09
"['ui_server', 'purchase_book_server', 'book_availability_server', 'user_credentials', 'user_history', 'card_check', 'visa', 'limit_check_visa', 'fraud_check_visa', 'currency_conversion', 'shipping_options', 'shipping_insurance', 'inventory_update', 'review', 'review_verification', 'automatic_response', 'ad', 'customer_support', 'premium_customer_check']","['03:11:58.70', '03:11:58.72', '03:11:59.05', '03:11:59.52', '03:11:59.54', '03:11:59.90', '03:12:00.25', '03:12:00.87', '03:12:01.71', '03:12:02.09', '03:12:02.20', '03:12:02.39', '03:12:03.09', '03:12:04.05', '03:12:04.88', '03:12:05.47', '03:12:05.60', '03:12:06.39', '03:12:06.93', '03:12:07.42']",8.04
"['ui_server', 'purchase_book_server', 'book_availability_server', 'external_inventory', 'second_hand_market', 'bundle_offer', 'user_credentials', 'user_history', 'card_check', 'visa', 'limit_check_visa', 'currency_conversion', 'shipping_options', 'inventory_update', 'review', 'ad', 'customer_support']","['09:14:01.52', '09:14:01.55', '09:14:01.80', '09:14:02.40', '09:14:02.64', '09:14:03.69', '09:14:03.90', '09:14:03.92', '09:14:04.15', '09:14:04.26', '09:14:05.04', '09:14:06.33', '09:14:06.57', '09:14:06.90', '09:14:08.14', '09:14:09.04', '09:14:09.48', '09:14:10.19']",8.21
"['ui_server', 'purchase_book_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'user_history', 'card_check', 'visa', 'fraud_check_visa', 'currency_conversion', 'shipping_options', 'inventory_update', 'seasonal_adjustments', 'review', 'review_verification', 'review_analysis', 'automatic_response', 'ad', 'customer_support']","['00:15:37.81', '00:15:37.82', '00:15:38.03', '00:15:38.71', '00:15:38.81', '00:15:38.83', '00:15:39.00', '00:15:39.21', '00:15:39.89', '00:15:40.11', '00:15:40.25', '00:15:40.48', '00:15:41.64', '00:15:42.53', '00:15:43.55', '00:15:44.12', '00:15:44.74', '00:15:45.03', '00:15:45.45', '00:15:45.91']",7.4
"['ui_server', 'purchase_book_server', 'discount_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'card_check', 'mastercard', 'limit_check_mastercard', 'fraud_check_mastercard', 'currency_conversion', 'shipping_options', 'express_delivery', 'inventory_update', 'review', 'review_verification', 'ad', 'customer_support']","['07:58:06.12', '07:58:06.14', '07:58:06.49', '07:58:06.72', '07:58:07.26', '07:58:07.59', '07:58:07.60', '07:58:07.95', '07:58:08.37', '07:58:09.48', '07:58:09.69', '07:58:09.97', '07:58:10.36', '07:58:10.68', '07:58:11.85', '07:58:12.97', '07:58:13.66', '07:58:14.27', '07:58:14.89']",7.57
"['ui_server', 'purchase_book_server', 'discount_server', 'gift_wrap_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'card_check', 'visa', 'limit_check_visa', 'fraud_check_visa', 'currency_conversion', 'shipping_options', 'express_delivery', 'inventory_update', 'seasonal_adjustments', 'review', 'review_verification', 'ad', 'customer_support']","['02:58:20.52', '02:58:20.54', '02:58:20.83', '02:58:21.07', '02:58:21.09', '02:58:21.69', '02:58:22.08', '02:58:22.10', '02:58:22.29', '02:58:23.08', '02:58:24.29', '02:58:24.41', '02:58:24.62', '02:58:24.86', '02:58:25.20', '02:58:26.33', '02:58:27.60', '02:58:28.59', '02:58:29.02', '02:58:29.55', '02:58:30.29']",9.2
"['ui_server', 'purchase_book_server', 'book_availability_server', 'external_inventory', 'second_hand_market', 'bundle_offer', 'user_credentials', 'card_check', 'visa', 'limit_check_visa', 'fraud_check_visa', 'currency_conversion', 'shipping_options', 'express_delivery', 'inventory_update', 'seasonal_adjustments', 'review', 'review_verification', 'review_analysis', 'ad', 'customer_support']","['07:25:21.19', '07:25:21.21', '07:25:21.48', '07:25:22.05', '07:25:22.42', '07:25:23.25', '07:25:23.56', '07:25:23.59', '07:25:23.97', '07:25:24.64', '07:25:25.90', '07:25:26.02', '07:25:26.40', '07:25:26.72', '07:25:26.89', '07:25:27.69', '07:25:28.63', '07:25:29.77', '07:25:30.42', '07:25:30.85', '07:25:31.39', '07:25:32.12']",9.99
"['ui_server', 'purchase_book_server', 'discount_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'card_check', 'visa', 'limit_check_visa', 'currency_conversion', 'shipping_options', 'express_delivery', 'inventory_update', 'supplier_notification', 'review', 'review_verification', 'review_analysis', 'ad', 'customer_support']","['12:37:20.09', '12:37:20.11', '12:37:20.49', '12:37:20.77', '12:37:21.36', '12:37:21.49', '12:37:21.51', '12:37:21.80', '12:37:22.48', '12:37:23.46', '12:37:23.81', '12:37:24.00', '12:37:24.27', '12:37:25.46', '12:37:25.91', '12:37:27.17', '12:37:27.58', '12:37:28.33', '12:37:28.86', '12:37:29.62']",8.54
"['ui_server', 'purchase_book_server', 'discount_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'card_check', 'visa', 'limit_check_visa', 'currency_conversion', 'shipping_options', 'inventory_update', 'review', 'review_verification', 'ad', 'customer_support']","['01:23:22.42', '01:23:22.43', '01:23:22.69', '01:23:23.01', '01:23:23.71', '01:23:24.07', '01:23:24.10', '01:23:24.27', '01:23:25.06', '01:23:26.21', '01:23:26.57', '01:23:26.83', '01:23:27.92', '01:23:28.73', '01:23:29.28', '01:23:30.05', '01:23:30.48']",7.69
"['ui_server', 'purchase_book_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'card_check', 'visa', 'limit_check_visa', 'fraud_check_visa', 'currency_conversion', 'shipping_options', 'shipping_insurance', 'inventory_update', 'supplier_notification', 'review', 'review_verification', 'ad', 'customer_support']","['13:13:20.98', '13:13:21.00', '13:13:21.19', '13:13:21.66', '13:13:21.81', '13:13:21.84', '13:13:22.22', '13:13:22.97', '13:13:24.02', '13:13:24.17', '13:13:24.35', '13:13:24.58', '13:13:25.37', '13:13:26.27', '13:13:26.77', '13:13:28.05', '13:13:28.55', '13:13:29.02', '13:13:29.59']",7.2
"['ui_server', 'purchase_book_server', 'book_availability_server', 'external_inventory', 'second_hand_market', 'bundle_offer', 'user_credentials', 'user_history', 'card_check', 'visa', 'limit_check_visa', 'fraud_check_visa', 'currency_conversion', 'shipping_options', 'inventory_update', 'review', 'review_verification', 'review_analysis', 'ad', 'customer_support']","['05:42:00.29', '05:42:00.31', '05:42:00.53', '05:42:01.15', '05:42:01.54', '05:42:02.70', '05:42:02.93', '05:42:02.94', '05:42:03.22', '05:42:03.62', '05:42:04.33', '05:42:05.57', '05:42:05.89', '05:42:06.05', '05:42:06.20', '05:42:07.16', '05:42:08.02', '05:42:08.75', '05:42:09.28', '05:42:09.70', '05:42:10.20']",9.38
"['ui_server', 'purchase_book_server', 'discount_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'user_history', 'card_check', 'american_express', 'fraud_check_american_express', 'currency_conversion', 'shipping_options', 'inventory_update', 'review', 'review_verification', 'review_analysis', 'ad', 'customer_support']","['18:32:46.23', '18:32:46.24', '18:32:46.36', '18:32:46.52', '18:32:47.01', '18:32:47.28', '18:32:47.31', '18:32:47.65', '18:32:47.86', '18:32:48.26', '18:32:48.63', '18:32:48.92', '18:32:49.31', '18:32:50.48', '18:32:51.39', '18:32:51.87', '18:32:52.53', '18:32:53.30', '18:32:53.94']",7.14
"['ui_server', 'purchase_book_server', 'discount_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'card_check', 'american_express', 'fraud_check_american_express', 'currency_conversion', 'shipping_options', 'express_delivery', 'inventory_update', 'supplier_notification', 'review', 'review_verification', 'review_analysis', 'ad', 'customer_support', 'premium_customer_check']","['15:01:29.80', '15:01:29.83', '15:01:30.17', '15:01:30.52', '15:01:30.95', '15:01:31.12', '15:01:31.14', '15:01:31.28', '15:01:31.72', '15:01:31.99', '15:01:32.20', '15:01:32.44', '15:01:32.78', '15:01:33.81', '15:01:34.50', '15:01:35.72', '15:01:36.13', '15:01:36.61', '15:01:37.02', '15:01:37.56', '15:01:38.16']",7.33
"['ui_server', 'purchase_book_server', 'discount_server', 'gift_wrap_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'card_check', 'visa', 'limit_check_visa', 'fraud_check_visa', 'currency_conversion', 'shipping_options', 'express_delivery', 'inventory_update', 'supplier_notification', 'seasonal_adjustments', 'review', 'ad', 'customer_support']","['18:04:06.50', '18:04:06.53', '18:04:06.75', '18:04:07.11', '18:04:07.14', '18:04:07.64', '18:04:07.78', '18:04:07.80', '18:04:08.12', '18:04:08.89', '18:04:09.82', '18:04:10.09', '18:04:10.20', '18:04:10.37', '18:04:10.66', '18:04:11.71', '18:04:12.18', '18:04:13.32', '18:04:14.49', '18:04:14.89', '18:04:15.61']",8.21
"['ui_server', 'purchase_book_server', 'gift_wrap_server', 'discount_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'card_check', 'visa', 'fraud_check_visa', 'currency_conversion', 'shipping_options', 'inventory_update', 'review', 'review_verification', 'review_analysis', 'ad', 'customer_support']","['06:53:18.94', '06:53:18.95', '06:53:19.28', '06:53:19.31', '06:53:19.44', '06:53:20.00', '06:53:20.33', '06:53:20.34', '06:53:20.62', '06:53:21.10', '06:53:21.30', '06:53:21.53', '06:53:21.68', '06:53:22.79', '06:53:23.86', '06:53:24.53', '06:53:25.10', '06:53:25.62', '06:53:26.24']",6.46
"['ui_server', 'purchase_book_server', 'gift_wrap_server', 'discount_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'user_history', 'card_check', 'visa', 'limit_check_visa', 'currency_conversion', 'shipping_options', 'express_delivery', 'inventory_update', 'supplier_notification', 'review', 'review_verification', 'review_analysis', 'ad', 'customer_support', 'customer_history_access']","['16:43:07.15', '16:43:07.16', '16:43:07.38', '16:43:07.41', '16:43:07.66', '16:43:08.35', '16:43:08.55', '16:43:08.56', '16:43:08.69', '16:43:09.04', '16:43:09.81', '16:43:10.67', '16:43:11.06', '16:43:11.35', '16:43:11.60', '16:43:12.59', '16:43:13.35', '16:43:14.40', '16:43:15.11', '16:43:15.84', '16:43:16.44', '16:43:17.00', '16:43:17.67']",9.53
"['ui_server', 'purchase_book_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'user_history', 'card_check', 'visa', 'fraud_check_visa', 'currency_conversion', 'shipping_options', 'shipping_insurance', 'express_delivery', 'inventory_update', 'supplier_notification', 'review', 'review_verification', 'ad', 'customer_support', 'customer_history_access']","['17:38:13.11', '17:38:13.13', '17:38:13.49', '17:38:13.93', '17:38:14.31', '17:38:14.34', '17:38:14.67', '17:38:14.88', '17:38:15.50', '17:38:15.85', '17:38:15.97', '17:38:16.31', '17:38:16.76', '17:38:17.07', '17:38:18.09', '17:38:18.67', '17:38:19.56', '17:38:20.14', '17:38:20.85', '17:38:21.51', '17:38:22.22']",8.29
"['ui_server', 'purchase_book_server', 'book_availability_server', 'user_credentials', 'user_history', 'card_check', 'visa', 'limit_check_visa', 'currency_conversion', 'shipping_options', 'shipping_insurance', 'inventory_update', 'seasonal_adjustments', 'review', 'review_verification', 'review_analysis', 'ad', 'customer_support']","['16:01:21.30', '16:01:21.32', '16:01:21.67', '16:01:22.38', '16:01:22.41', '16:01:22.80', '16:01:23.09', '16:01:23.52', '16:01:24.42', '16:01:24.75', '16:01:24.89', '16:01:25.50', '16:01:26.38', '16:01:27.28', '16:01:28.22', '16:01:28.71', '16:01:29.36', '16:01:29.89', '16:01:30.30']",8.12
"['ui_server', 'purchase_book_server', 'discount_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'card_check', 'mastercard', 'limit_check_mastercard', 'fraud_check_mastercard', 'currency_conversion', 'shipping_options', 'express_delivery', 'inventory_update', 'seasonal_adjustments', 'review', 'review_verification', 'review_analysis', 'ad', 'customer_support', 'customer_history_access']","['13:52:20.72', '13:52:20.74', '13:52:20.95', '13:52:21.22', '13:52:21.90', '13:52:22.02', '13:52:22.03', '13:52:22.40', '13:52:22.91', '13:52:23.78', '13:52:23.93', '13:52:24.24', '13:52:24.51', '13:52:24.70', '13:52:25.75', '13:52:26.83', '13:52:27.64', '13:52:28.29', '13:52:28.81', '13:52:29.59', '13:52:30.25', '13:52:30.82']",9.31
"['ui_server', 'purchase_book_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'user_history', 'card_check', 'visa', 'limit_check_visa', 'fraud_check_visa', 'currency_conversion', 'shipping_options', 'express_delivery', 'inventory_update', 'review', 'review_verification', 'ad', 'customer_support']","['18:12:31.70', '18:12:31.72', '18:12:31.96', '18:12:32.63', '18:12:32.78', '18:12:32.79', '18:12:33.01', '18:12:33.27', '18:12:33.72', '18:12:34.61', '18:12:34.73', '18:12:34.86', '18:12:35.11', '18:12:35.49', '18:12:36.62', '18:12:37.44', '18:12:38.17', '18:12:38.64', '18:12:39.05']",6.74
"['ui_server', 'purchase_book_server', 'discount_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'card_check', 'visa', 'limit_check_visa', 'fraud_check_visa', 'currency_conversion', 'shipping_options', 'inventory_update', 'seasonal_adjustments', 'review', 'review_verification', 'ad', 'customer_support']","['13:50:25.48', '13:50:25.50', '13:50:25.61', '13:50:25.72', '13:50:26.25', '13:50:26.43', '13:50:26.45', '13:50:26.72', '13:50:27.31', '13:50:28.58', '13:50:28.91', '13:50:29.18', '13:50:29.57', '13:50:30.55', '13:50:31.58', '13:50:32.74', '13:50:33.41', '13:50:33.83', '13:50:34.30']",7.8
"['ui_server', 'purchase_book_server', 'book_availability_server', 'user_credentials', 'user_history', 'card_check', 'visa', 'limit_check_visa', 'fraud_check_visa', 'currency_conversion', 'shipping_options', 'express_delivery', 'inventory_update', 'supplier_notification', 'review', 'ad', 'customer_support']","['06:37:59.22', '06:37:59.24', '06:37:59.58', '06:38:00.32', '06:38:00.35', '06:38:00.59', '06:38:00.78', '06:38:01.53', '06:38:02.67', '06:38:03.04', '06:38:03.30', '06:38:03.47', '06:38:03.60', '06:38:04.73', '06:38:05.24', '06:38:06.37', '06:38:07.13', '06:38:07.64']",7.63
"['ui_server', 'purchase_book_server', 'book_availability_server', 'user_credentials', 'card_check', 'visa', 'fraud_check_visa', 'currency_conversion', 'shipping_options', 'express_delivery', 'inventory_update', 'supplier_notification', 'seasonal_adjustments', 'review', 'review_verification', 'ad', 'customer_support']","['16:32:18.30', '16:32:18.31', '16:32:18.59', '16:32:19.27', '16:32:19.30', '16:32:19.51', '16:32:20.20', '16:32:20.33', '16:32:20.67', '16:32:20.86', '16:32:21.10', '16:32:21.97', '16:32:22.71', '16:32:23.92', '16:32:25.18', '16:32:25.87', '16:32:26.51', '16:32:27.01']",7.49
"['ui_server', 'purchase_book_server', 'book_availability_server', 'user_credentials', 'card_check', 'mastercard', 'limit_check_mastercard', 'fraud_check_mastercard', 'currency_conversion', 'shipping_options', 'inventory_update', 'review', 'review_verification', 'ad', 'customer_support']","['23:54:14.47', '23:54:14.49', '23:54:14.84', '23:54:15.45', '23:54:15.48', '23:54:15.80', '23:54:16.49', '23:54:17.70', '23:54:18.02', '23:54:18.36', '23:54:18.53', '23:54:19.38', '23:54:20.26', '23:54:20.69', '23:54:21.14', '23:54:21.93']",6.84
"['ui_server', 'purchase_book_server', 'gift_wrap_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'user_history', 'card_check', 'visa', 'limit_check_visa', 'fraud_check_visa', 'currency_conversion', 'shipping_options', 'express_delivery', 'inventory_update', 'review', 'review_verification', 'review_analysis', 'ad', 'customer_support']","['23:47:59.17', '23:47:59.18', '23:47:59.49', '23:47:59.52', '23:48:00.20', '23:48:00.57', '23:48:00.60', '23:48:00.93', '23:48:01.32', '23:48:02.11', '23:48:03.21', '23:48:03.44', '23:48:03.69', '23:48:03.98', '23:48:04.12', '23:48:05.32', '23:48:06.19', '23:48:06.95', '23:48:07.61', '23:48:08.30', '23:48:08.71']",8.89
"['ui_server', 'purchase_book_server', 'book_availability_server', 'user_credentials', 'card_check', 'visa', 'fraud_check_visa', 'currency_conversion', 'shipping_options', 'express_delivery', 'inventory_update', 'review', 'review_verification', 'review_analysis', 'ad', 'customer_support']","['01:28:01.98', '01:28:02.00', '01:28:02.26', '01:28:02.76', '01:28:02.77', '01:28:02.98', '01:28:03.56', '01:28:03.77', '01:28:04.12', '01:28:04.44', '01:28:04.71', '01:28:05.95', '01:28:06.98', '01:28:07.50', '01:28:08.00', '01:28:08.64', '01:28:09.19']",6.42
"['ui_server', 'purchase_book_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'card_check', 'visa', 'limit_check_visa', 'fraud_check_visa', 'currency_conversion', 'shipping_options', 'inventory_update', 'supplier_notification', 'seasonal_adjustments', 'review', 'review_verification', 'review_analysis', 'ad', 'customer_support']","['13:51:44.74', '13:51:44.76', '13:51:45.05', '13:51:45.77', '13:51:46.13', '13:51:46.15', '13:51:46.34', '13:51:46.86', '13:51:47.97', '13:51:48.12', '13:51:48.22', '13:51:48.43', '13:51:49.44', '13:51:50.07', '13:51:50.90', '13:51:51.95', '13:51:52.37', '13:51:53.11', '13:51:53.88', '13:51:54.29']",8.84
"['ui_server', 'purchase_book_server', 'discount_server', 'gift_wrap_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'card_check', 'visa', 'limit_check_visa', 'fraud_check_visa', 'currency_conversion', 'shipping_options', 'express_delivery', 'inventory_update', 'supplier_notification', 'seasonal_adjustments', 'review', 'review_verification', 'automatic_response', 'ad', 'customer_support']","['02:04:45.87', '02:04:45.89', '02:04:46.15', '02:04:46.44', '02:04:46.45', '02:04:46.88', '02:04:47.06', '02:04:47.07', '02:04:47.32', '02:04:47.75', '02:04:48.81', '02:04:48.98', '02:04:49.28', '02:04:49.53', '02:04:49.83', '02:04:51.00', '02:04:51.46', '02:04:52.31', '02:04:53.30', '02:04:53.75', '02:04:53.97', '02:04:54.65', '02:04:55.08']",8.29
"['ui_server', 'purchase_book_server', 'discount_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'user_history', 'card_check', 'visa', 'limit_check_visa', 'fraud_check_visa', 'currency_conversion', 'shipping_options', 'express_delivery', 'inventory_update', 'supplier_notification', 'review', 'review_analysis', 'ad', 'customer_support']","['07:50:34.07', '07:50:34.08', '07:50:34.47', '07:50:34.70', '07:50:35.29', '07:50:35.40', '07:50:35.42', '07:50:35.58', '07:50:35.70', '07:50:36.29', '07:50:37.16', '07:50:37.44', '07:50:37.63', '07:50:37.75', '07:50:38.12', '07:50:39.19', '07:50:39.95', '07:50:40.84', '07:50:41.64', '07:50:42.17', '07:50:42.84']",8.31
"['ui_server', 'purchase_book_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'card_check', 'visa', 'fraud_check_visa', 'currency_conversion', 'shipping_options', 'shipping_insurance', 'inventory_update', 'review', 'review_verification', 'ad', 'customer_support']","['13:12:51.72', '13:12:51.75', '13:12:52.09', '13:12:52.76', '13:12:53.05', '13:12:53.07', '13:12:53.28', '13:12:53.89', '13:12:54.21', '13:12:54.52', '13:12:54.64', '13:12:55.12', '13:12:56.21', '13:12:57.01', '13:12:57.42', '13:12:58.05', '13:12:58.71']",6.44
"['ui_server', 'purchase_book_server', 'discount_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'card_check', 'visa', 'limit_check_visa', 'fraud_check_visa', 'currency_conversion', 'shipping_options', 'inventory_update', 'seasonal_adjustments', 'review', 'review_verification', 'review_analysis', 'ad', 'customer_support']","['16:31:01.78', '16:31:01.80', '16:31:01.97', '16:31:02.17', '16:31:02.75', '16:31:03.03', '16:31:03.04', '16:31:03.16', '16:31:03.82', '16:31:04.86', '16:31:05.26', '16:31:05.61', '16:31:05.86', '16:31:06.84', '16:31:07.95', '16:31:09.20', '16:31:09.99', '16:31:10.59', '16:31:11.20', '16:31:11.68']",8.98
