path,timestamps,Total Delay
"['ui_server', 'purchase_book_server', 'discount_server', 'gift_wrap_server', 'book_availability_server', 'user_credentials', 'user_history', 'card_check', 'visa', 'limit_check_visa', 'currency_conversion', 'shipping_options', 'inventory_update', 'review', 'review_verification', 'ad', 'customer_support']","['09:56:34.09', '09:56:34.10', '09:56:34.26', '09:56:34.40', '09:56:34.42', '09:56:35.04', '09:56:35.05', '09:56:35.19', '09:56:35.43', '09:56:36.16', '09:56:37.00', '09:56:37.24', '09:56:37.38', '09:56:38.63', '09:56:39.64', '09:56:40.06', '09:56:40.65', '09:56:41.20']",6.58
"['ui_server', 'purchase_book_server', 'discount_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'user_history', 'card_check', 'visa', 'limit_check_visa', 'currency_conversion', 'shipping_options', 'express_delivery', 'inventory_update', 'review', 'review_verification', 'ad', 'customer_support', 'premium_customer_check', 'ai_hatbot']","['12:26:31.34', '12:26:31.35', '12:26:31.53', '12:26:31.77', '12:26:32.57', '12:26:32.70', '12:26:32.73', '12:26:32.85', '12:26:33.11', '12:26:33.82', '12:26:35.08', '12:26:35.28', '12:26:35.63', '12:26:35.90', '12:26:36.74', '12:26:37.97', '12:26:38.38', '12:26:39.11', '12:26:39.54', '12:26:40.28', '12:26:40.61']",8.3
"['ui_server', 'purchase_book_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'user_history', 'card_check', 'american_express', 'currency_conversion', 'shipping_options', 'inventory_update', 'supplier_notification', 'review', 'review_verification', 'ad', 'customer_support']","['12:04:57.85', '12:04:57.88', '12:04:58.09', '12:04:58.84', '12:04:59.17', '12:04:59.18', '12:04:59.53', '12:04:59.66', '12:05:00.38', '12:05:00.54', '12:05:00.67', '12:05:01.81', '12:05:02.27', '12:05:03.38', '12:05:04.06', '12:05:04.52', '12:05:05.30']",6.72
"['ui_server', 'purchase_book_server', 'book_availability_server', 'external_inventory', 'second_hand_market', 'bundle_offer', 'user_credentials', 'card_check', 'american_express', 'limit_check_american_express', 'currency_conversion', 'shipping_options', 'express_delivery', 'inventory_update', 'review', 'review_analysis', 'ad', 'customer_support']","['08:46:12.25', '08:46:12.27', '08:46:12.44', '08:46:13.01', '08:46:13.37', '08:46:14.63', '08:46:14.86', '08:46:14.89', '08:46:15.20', '08:46:15.82', '08:46:16.85', '08:46:17.08', '08:46:17.45', '08:46:17.64', '08:46:18.85', '08:46:19.72', '08:46:20.35', '08:46:20.82', '08:46:21.42']",8.53
"['ui_server', 'purchase_book_server', 'gift_wrap_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'card_check', 'visa', 'limit_check_visa', 'currency_conversion', 'shipping_options', 'shipping_insurance', 'express_delivery', 'inventory_update', 'seasonal_adjustments', 'review', 'review_verification', 'automatic_response', 'ad', 'customer_support']","['06:28:07.09', '06:28:07.11', '06:28:07.33', '06:28:07.36', '06:28:08.09', '06:28:08.36', '06:28:08.38', '06:28:08.64', '06:28:09.24', '06:28:10.41', '06:28:10.53', '06:28:10.74', '06:28:11.46', '06:28:11.68', '06:28:12.55', '06:28:13.83', '06:28:15.03', '06:28:15.54', '06:28:15.93', '06:28:16.64', '06:28:17.13']",9.02
"['ui_server', 'purchase_book_server', 'discount_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'card_check', 'visa', 'limit_check_visa', 'currency_conversion', 'shipping_options', 'inventory_update', 'seasonal_adjustments', 'review', 'review_verification', 'review_analysis', 'ad', 'customer_support']","['04:27:57.04', '04:27:57.07', '04:27:57.18', '04:27:57.47', '04:27:58.06', '04:27:58.27', '04:27:58.28', '04:27:58.45', '04:27:58.89', '04:28:00.02', '04:28:00.36', '04:28:00.74', '04:28:01.87', '04:28:02.94', '04:28:03.80', '04:28:04.53', '04:28:05.02', '04:28:05.54', '04:28:06.12']",8.34
"['ui_server', 'purchase_book_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'user_history', 'card_check', 'visa', 'currency_conversion', 'shipping_options', 'inventory_update', 'seasonal_adjustments', 'review', 'review_verification', 'review_analysis', 'ad', 'customer_support']","['06:27:46.55', '06:27:46.56', '06:27:46.86', '06:27:47.59', '06:27:47.74', '06:27:47.77', '06:27:48.12', '06:27:48.45', '06:27:49.17', '06:27:49.32', '06:27:49.64', '06:27:50.55', '06:27:51.64', '06:27:52.46', '06:27:53.20', '06:27:53.78', '06:27:54.37', '06:27:55.02']",8.06
"['ui_server', 'purchase_book_server', 'discount_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'user_history', 'card_check', 'visa', 'limit_check_visa', 'fraud_check_visa', 'currency_conversion', 'shipping_options', 'shipping_insurance', 'express_delivery', 'inventory_update', 'supplier_notification', 'review', 'review_verification', 'review_analysis', 'ad', 'customer_support']","['05:04:18.81', '05:04:18.83', '05:04:19.17', '05:04:19.44', '05:04:20.05', '05:04:20.21', '05:04:20.22', '05:04:20.48', '05:04:20.73', '05:04:21.40', '05:04:22.24', '05:04:22.43', '05:04:22.71', '05:04:22.95', '05:04:23.61', '05:04:23.79', '05:04:24.95', '05:04:25.68', '05:04:26.89', '05:04:27.56', '05:04:27.97', '05:04:28.61', '05:04:29.28']",9.46
"['ui_server', 'purchase_book_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'card_check', 'american_express', 'limit_check_american_express', 'fraud_check_american_express', 'currency_conversion', 'shipping_options', 'express_delivery', 'inventory_update', 'supplier_notification', 'review', 'review_verification', 'ad', 'customer_support']","['07:21:19.66', '07:21:19.67', '07:21:19.99', '07:21:20.50', '07:21:20.69', '07:21:20.71', '07:21:21.11', '07:21:21.68', '07:21:22.80', '07:21:22.97', '07:21:23.10', '07:21:23.23', '07:21:23.56', '07:21:24.42', '07:21:25.13', '07:21:26.12', '07:21:26.81', '07:21:27.35', '07:21:27.91']",7.37
"['ui_server', 'purchase_book_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'user_history', 'card_check', 'mastercard', 'limit_check_mastercard', 'fraud_check_mastercard', 'currency_conversion', 'shipping_options', 'inventory_update', 'supplier_notification', 'review', 'review_verification', 'review_analysis', 'ad', 'customer_support']","['19:12:14.19', '19:12:14.21', '19:12:14.51', '19:12:15.18', '19:12:15.47', '19:12:15.49', '19:12:15.60', '19:12:15.70', '19:12:16.27', '19:12:17.33', '19:12:17.50', '19:12:17.84', '19:12:17.96', '19:12:19.00', '19:12:19.59', '19:12:20.77', '19:12:21.40', '19:12:22.04', '19:12:22.78', '19:12:23.27']",8.34
"['ui_server', 'purchase_book_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'user_history', 'card_check', 'visa', 'limit_check_visa', 'fraud_check_visa', 'currency_conversion', 'shipping_options', 'express_delivery', 'inventory_update', 'supplier_notification', 'review', 'review_analysis', 'ad', 'customer_support']","['04:32:41.45', '04:32:41.48', '04:32:41.78', '04:32:42.35', '04:32:42.63', '04:32:42.65', '04:32:43.04', '04:32:43.21', '04:32:43.76', '04:32:44.66', '04:32:44.83', '04:32:45.17', '04:32:45.53', '04:32:45.79', '04:32:47.00', '04:32:47.58', '04:32:48.71', '04:32:49.43', '04:32:50.18', '04:32:50.73']",8.32
"['ui_server', 'purchase_book_server', 'discount_server', 'book_availability_server', 'external_inventory', 'second_hand_market', 'user_credentials', 'user_history', 'card_check', 'visa', 'limit_check_visa', 'fraud_check_visa', 'currency_conversion', 'shipping_options', 'inventory_update', 'review', 'review_verification', 'review_analysis', 'ad', 'customer_support']","['07:09:06.07', '07:09:06.08', '07:09:06.21', '07:09:06.59', '07:09:07.08', '07:09:07.43', '07:09:08.35', '07:09:08.36', '07:09:08.67', '07:09:09.04', '07:09:09.56', '07:09:10.84', '07:09:10.94', '07:09:11.25', '07:09:11.56', '07:09:12.80', '07:09:13.81', '07:09:14.29', '07:09:14.87', '07:09:15.57', '07:09:16.04']",9.04
"['ui_server', 'purchase_book_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'user_history', 'card_check', 'american_express', 'limit_check_american_express', 'currency_conversion', 'shipping_options', 'inventory_update', 'review', 'review_verification', 'review_analysis', 'automatic_response', 'ad', 'customer_support']","['05:03:21.65', '05:03:21.66', '05:03:21.96', '05:03:22.47', '05:03:22.63', '05:03:22.66', '05:03:23.03', '05:03:23.13', '05:03:23.92', '05:03:24.81', '05:03:25.09', '05:03:25.39', '05:03:26.54', '05:03:27.61', '05:03:28.05', '05:03:28.66', '05:03:28.93', '05:03:29.71', '05:03:30.47']",8.4
"['ui_server', 'purchase_book_server', 'discount_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'card_check', 'mastercard', 'limit_check_mastercard', 'currency_conversion', 'shipping_options', 'shipping_insurance', 'express_delivery', 'inventory_update', 'supplier_notification', 'review', 'review_verification', 'ad', 'customer_support']","['05:56:30.86', '05:56:30.87', '05:56:31.26', '05:56:31.50', '05:56:31.93', '05:56:32.19', '05:56:32.22', '05:56:32.32', '05:56:32.93', '05:56:33.79', '05:56:34.11', '05:56:34.31', '05:56:34.73', '05:56:34.99', '05:56:36.06', '05:56:36.81', '05:56:38.10', '05:56:38.59', '05:56:39.36', '05:56:39.93']",8.2
"['ui_server', 'purchase_book_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'card_check', 'visa', 'limit_check_visa', 'currency_conversion', 'shipping_options', 'inventory_update', 'supplier_notification', 'seasonal_adjustments', 'review', 'review_verification', 'review_analysis', 'automatic_response', 'ad', 'customer_support']","['17:38:09.51', '17:38:09.52', '17:38:09.84', '17:38:10.39', '17:38:10.58', '17:38:10.61', '17:38:10.95', '17:38:11.66', '17:38:12.88', '17:38:13.03', '17:38:13.43', '17:38:14.49', '17:38:15.15', '17:38:16.40', '17:38:17.50', '17:38:17.96', '17:38:18.40', '17:38:18.72', '17:38:19.34', '17:38:19.91']",9.45
"['ui_server', 'purchase_book_server', 'gift_wrap_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'card_check', 'visa', 'limit_check_visa', 'fraud_check_visa', 'currency_conversion', 'shipping_options', 'express_delivery', 'inventory_update', 'review', 'review_verification', 'review_analysis', 'ad', 'customer_support']","['19:50:28.82', '19:50:28.84', '19:50:29.09', '19:50:29.12', '19:50:29.52', '19:50:29.76', '19:50:29.78', '19:50:29.91', '19:50:30.60', '19:50:31.46', '19:50:31.58', '19:50:31.87', '19:50:32.17', '19:50:32.55', '19:50:33.69', '19:50:34.62', '19:50:35.29', '19:50:35.97', '19:50:36.75', '19:50:37.55']",8.11
"['ui_server', 'purchase_book_server', 'discount_server', 'gift_wrap_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'card_check', 'american_express', 'limit_check_american_express', 'fraud_check_american_express', 'currency_conversion', 'shipping_options', 'express_delivery', 'inventory_update', 'review', 'review_verification', 'review_analysis', 'ad', 'customer_support']","['04:01:09.25', '04:01:09.26', '04:01:09.61', '04:01:09.93', '04:01:09.94', '04:01:10.40', '04:01:10.73', '04:01:10.74', '04:01:11.05', '04:01:11.76', '04:01:12.79', '04:01:13.03', '04:01:13.28', '04:01:13.58', '04:01:13.94', '04:01:14.84', '04:01:16.11', '04:01:16.64', '04:01:17.07', '04:01:17.82', '04:01:18.37']",7.84
"['ui_server', 'purchase_book_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'card_check', 'american_express', 'limit_check_american_express', 'fraud_check_american_express', 'currency_conversion', 'shipping_options', 'shipping_insurance', 'inventory_update', 'review', 'review_verification', 'ad', 'customer_support']","['20:42:28.69', '20:42:28.70', '20:42:28.99', '20:42:29.59', '20:42:29.96', '20:42:29.98', '20:42:30.12', '20:42:30.80', '20:42:31.60', '20:42:31.97', '20:42:32.23', '20:42:32.47', '20:42:32.92', '20:42:34.06', '20:42:35.01', '20:42:35.56', '20:42:36.17', '20:42:36.69']",7.31
"['ui_server', 'purchase_book_server', 'gift_wrap_server', 'book_availability_server', 'user_credentials', 'card_check', 'visa', 'limit_check_visa', 'currency_conversion', 'shipping_options', 'express_delivery', 'inventory_update', 'review', 'review_verification', 'review_analysis', 'ad', 'customer_support']","['19:05:19.44', '19:05:19.46', '19:05:19.68', '19:05:19.70', '19:05:20.31', '19:05:20.34', '19:05:20.64', '19:05:21.32', '19:05:22.34', '19:05:22.46', '19:05:22.82', '19:05:22.95', '19:05:23.87', '19:05:24.78', '19:05:25.42', '19:05:26.20', '19:05:26.67', '19:05:27.09']",6.8
"['ui_server', 'purchase_book_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'card_check', 'visa', 'currency_conversion', 'shipping_options', 'express_delivery', 'inventory_update', 'review', 'review_verification', 'review_analysis', 'ad', 'customer_support']","['17:23:07.28', '17:23:07.30', '17:23:07.46', '17:23:07.88', '17:23:08.24', '17:23:08.26', '17:23:08.38', '17:23:09.11', '17:23:09.49', '17:23:09.66', '17:23:09.86', '17:23:10.68', '17:23:11.85', '17:23:12.64', '17:23:13.39', '17:23:14.16', '17:23:14.64']",6.55
"['ui_server', 'purchase_book_server', 'book_availability_server', 'external_inventory', 'bundle_offer', 'user_credentials', 'user_history', 'card_check', 'visa', 'limit_check_visa', 'currency_conversion', 'shipping_options', 'express_delivery', 'inventory_update', 'supplier_notification', 'review', 'review_verification', 'review_analysis', 'ad', 'customer_support']","['07:59:25.22', '07:59:25.24', '07:59:25.44', '07:59:26.07', '07:59:26.35', '07:59:26.74', '07:59:26.75', '07:59:26.91', '07:59:27.24', '07:59:27.77', '07:59:28.67', '07:59:29.00', '07:59:29.33', '07:59:29.66', '07:59:30.83', '07:59:31.62', '07:59:32.81', '07:59:33.48', '07:59:33.89', '07:59:34.54', '07:59:34.99']",8.73
"['ui_server', 'purchase_book_server', 'discount_server', 'book_availability_server', 'user_credentials', 'card_check', 'visa', 'limit_check_visa', 'currency_conversion', 'shipping_options', 'inventory_update', 'supplier_notification', 'seasonal_adjustments', 'review', 'review_verification', 'review_analysis', 'ad', 'customer_support']","['19:36:33.93', '19:36:33.95', '19:36:34.06', '19:36:34.44', '19:36:35.17', '19:36:35.20', '19:36:35.42', '19:36:35.96', '19:36:36.95', '19:36:37.15', '19:36:37.36', '19:36:38.51', '19:36:39.21', '19:36:40.45', '19:36:41.72', '19:36:42.17', '19:36:42.67', '19:36:43.15', '19:36:43.92']",9.01
"['ui_server', 'purchase_book_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'user_history', 'card_check', 'visa', 'limit_check_visa', 'currency_conversion', 'shipping_options', 'inventory_update', 'seasonal_adjustments', 'review', 'review_verification', 'ad', 'customer_support']","['21:46:27.66', '21:46:27.68', '21:46:27.95', '21:46:28.35', '21:46:28.71', '21:46:28.74', '21:46:28.98', '21:46:29.09', '21:46:29.54', '21:46:30.50', '21:46:30.75', '21:46:30.86', '21:46:31.71', '21:46:32.69', '21:46:33.69', '21:46:34.46', '21:46:34.98', '21:46:35.50']",7.29
"['ui_server', 'purchase_book_server', 'discount_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'user_history', 'card_check', 'visa', 'limit_check_visa', 'fraud_check_visa', 'currency_conversion', 'shipping_options', 'express_delivery', 'inventory_update', 'review', 'review_verification', 'review_analysis', 'ad', 'customer_support']","['20:04:13.05', '20:04:13.08', '20:04:13.48', '20:04:13.83', '20:04:14.53', '20:04:14.84', '20:04:14.86', '20:04:15.03', '20:04:15.17', '20:04:15.72', '20:04:16.81', '20:04:17.14', '20:04:17.37', '20:04:17.64', '20:04:17.85', '20:04:18.79', '20:04:19.89', '20:04:20.59', '20:04:21.25', '20:04:21.95', '20:04:22.62']",8.67
"['ui_server', 'purchase_book_server', 'book_availability_server', 'user_credentials', 'card_check', 'visa', 'limit_check_visa', 'fraud_check_visa', 'currency_conversion', 'shipping_options', 'inventory_update', 'supplier_notification', 'review', 'ad', 'customer_support']","['18:37:39.19', '18:37:39.21', '18:37:39.51', '18:37:40.25', '18:37:40.27', '18:37:40.53', '18:37:40.95', '18:37:42.25', '18:37:42.42', '18:37:42.61', '18:37:42.89', '18:37:44.04', '18:37:44.56', '18:37:45.60', '18:37:46.16', '18:37:46.87']",6.88
"['ui_server', 'purchase_book_server', 'book_availability_server', 'user_credentials', 'user_history', 'card_check', 'american_express', 'currency_conversion', 'shipping_options', 'inventory_update', 'seasonal_adjustments', 'review', 'review_verification', 'automatic_response', 'ad', 'customer_support']","['23:53:08.10', '23:53:08.12', '23:53:08.40', '23:53:08.91', '23:53:08.94', '23:53:09.27', '23:53:09.59', '23:53:10.19', '23:53:10.50', '23:53:10.76', '23:53:11.77', '23:53:13.06', '23:53:14.06', '23:53:14.61', '23:53:15.00', '23:53:15.69', '23:53:16.48']",7.35
"['ui_server', 'purchase_book_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'user_history', 'card_check', 'american_express', 'limit_check_american_express', 'fraud_check_american_express', 'currency_conversion', 'shipping_options', 'inventory_update', 'review', 'review_verification', 'review_analysis', 'ad', 'customer_support']","['05:13:13.61', '05:13:13.64', '05:13:13.92', '05:13:14.51', '05:13:14.82', '05:13:14.83', '05:13:14.99', '05:13:15.18', '05:13:15.98', '05:13:17.20', '05:13:17.55', '05:13:17.95', '05:13:18.16', '05:13:19.28', '05:13:20.11', '05:13:20.62', '05:13:21.11', '05:13:21.61', '05:13:22.36']",8.07
"['ui_server', 'purchase_book_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'card_check', 'visa', 'limit_check_visa', 'fraud_check_visa', 'currency_conversion', 'shipping_options', 'inventory_update', 'review', 'review_analysis', 'ad', 'customer_support']","['15:58:00.40', '15:58:00.43', '15:58:00.71', '15:58:01.13', '15:58:01.40', '15:58:01.42', '15:58:01.81', '15:58:02.56', '15:58:03.48', '15:58:03.67', '15:58:04.01', '15:58:04.14', '15:58:05.15', '15:58:06.13', '15:58:06.63', '15:58:07.24', '15:58:07.92']",6.83
"['ui_server', 'purchase_book_server', 'discount_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'user_history', 'card_check', 'american_express', 'limit_check_american_express', 'fraud_check_american_express', 'currency_conversion', 'shipping_options', 'inventory_update', 'supplier_notification', 'seasonal_adjustments', 'review', 'review_verification', 'review_analysis', 'ad', 'customer_support', 'customer_history_access']","['07:08:12.18', '07:08:12.20', '07:08:12.37', '07:08:12.52', '07:08:13.25', '07:08:13.64', '07:08:13.66', '07:08:13.94', '07:08:14.16', '07:08:14.59', '07:08:15.47', '07:08:15.84', '07:08:15.96', '07:08:16.27', '07:08:17.20', '07:08:17.89', '07:08:19.13', '07:08:20.17', '07:08:20.74', '07:08:21.48', '07:08:22.10', '07:08:22.90', '07:08:23.62']",10.81
"['ui_server', 'purchase_book_server', 'book_availability_server', 'user_credentials', 'card_check', 'visa', 'fraud_check_visa', 'currency_conversion', 'shipping_options', 'shipping_insurance', 'inventory_update', 'supplier_notification', 'review', 'review_analysis', 'ad', 'customer_support']","['21:57:20.84', '21:57:20.87', '21:57:21.16', '21:57:21.67', '21:57:21.68', '21:57:22.08', '21:57:22.77', '21:57:22.92', '21:57:23.07', '21:57:23.42', '21:57:23.98', '21:57:24.91', '21:57:25.68', '21:57:26.59', '21:57:27.37', '21:57:27.78', '21:57:28.51']",6.63
"['ui_server', 'purchase_book_server', 'book_availability_server', 'user_credentials', 'card_check', 'visa', 'limit_check_visa', 'fraud_check_visa', 'currency_conversion', 'shipping_options', 'express_delivery', 'inventory_update', 'supplier_notification', 'review', 'review_verification', 'review_analysis', 'ad', 'customer_support']","['04:26:47.79', '04:26:47.81', '04:26:48.07', '04:26:48.82', '04:26:48.85', '04:26:49.19', '04:26:49.71', '04:26:50.73', '04:26:51.13', '04:26:51.29', '04:26:51.49', '04:26:51.65', '04:26:52.90', '04:26:53.32', '04:26:54.44', '04:26:55.19', '04:26:55.78', '04:26:56.38', '04:26:57.01']",8.43
"['ui_server', 'purchase_book_server', 'discount_server', 'book_availability_server', 'external_inventory', 'user_credentials', 'user_history', 'card_check', 'mastercard', 'fraud_check_mastercard', 'currency_conversion', 'shipping_options', 'express_delivery', 'inventory_update', 'supplier_notification', 'review', 'review_verification', 'review_analysis', 'automatic_response', 'ad', 'customer_support', 'customer_history_access']","['16:47:53.69', '16:47:53.71', '16:47:54.01', '16:47:54.11', '16:47:54.55', '16:47:54.87', '16:47:54.88', '16:47:55.16', '16:47:55.55', '16:47:56.32', '16:47:56.52', '16:47:56.78', '16:47:57.06', '16:47:57.42', '16:47:58.41', '16:47:58.89', '16:47:59.85', '16:48:00.51', '16:48:00.99', '16:48:01.25', '16:48:01.80', '16:48:02.50', '16:48:03.29']",8.66
"['ui_server', 'purchase_book_server', 'gift_wrap_server', 'discount_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'user_history', 'card_check', 'visa', 'fraud_check_visa', 'currency_conversion', 'shipping_options', 'inventory_update', 'review', 'review_verification', 'ad', 'customer_support']","['07:32:09.45', '07:32:09.46', '07:32:09.60', '07:32:09.62', '07:32:09.96', '07:32:10.41', '07:32:10.59', '07:32:10.62', '07:32:10.85', '07:32:11.12', '07:32:11.60', '07:32:11.87', '07:32:12.15', '07:32:12.46', '07:32:13.28', '07:32:14.50', '07:32:15.26', '07:32:15.70', '07:32:16.22']",5.91
"['ui_server', 'purchase_book_server', 'gift_wrap_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'card_check', 'american_express', 'limit_check_american_express', 'fraud_check_american_express', 'currency_conversion', 'shipping_options', 'express_delivery', 'inventory_update', 'supplier_notification', 'review', 'review_verification', 'ad', 'customer_support', 'premium_customer_check']","['13:42:32.05', '13:42:32.07', '13:42:32.27', '13:42:32.30', '13:42:32.73', '13:42:33.00', '13:42:33.01', '13:42:33.35', '13:42:33.85', '13:42:34.75', '13:42:35.05', '13:42:35.19', '13:42:35.38', '13:42:35.67', '13:42:36.89', '13:42:37.33', '13:42:38.14', '13:42:38.64', '13:42:39.23', '13:42:39.96', '13:42:40.62']",7.82
"['ui_server', 'purchase_book_server', 'discount_server', 'book_availability_server', 'external_inventory', 'bundle_offer', 'user_credentials', 'user_history', 'card_check', 'visa', 'limit_check_visa', 'currency_conversion', 'shipping_options', 'shipping_insurance', 'inventory_update', 'review', 'review_verification', 'review_analysis', 'ad', 'customer_support']","['23:51:42.05', '23:51:42.06', '23:51:42.23', '23:51:42.51', '23:51:43.23', '23:51:43.38', '23:51:43.49', '23:51:43.51', '23:51:43.82', '23:51:43.96', '23:51:44.65', '23:51:45.47', '23:51:45.82', '23:51:46.04', '23:51:46.75', '23:51:47.83', '23:51:49.02', '23:51:49.51', '23:51:49.95', '23:51:50.42', '23:51:51.06']",8.17
"['ui_server', 'purchase_book_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'card_check', 'visa', 'limit_check_visa', 'fraud_check_visa', 'currency_conversion', 'shipping_options', 'inventory_update', 'review', 'review_verification', 'automatic_response', 'ad', 'customer_support', 'customer_history_access']","['18:09:47.93', '18:09:47.94', '18:09:48.05', '18:09:48.49', '18:09:48.62', '18:09:48.63', '18:09:49.02', '18:09:49.47', '18:09:50.68', '18:09:50.79', '18:09:51.11', '18:09:51.46', '18:09:52.49', '18:09:53.32', '18:09:54.08', '18:09:54.35', '18:09:54.76', '18:09:55.17', '18:09:55.89']",7.23
"['ui_server', 'purchase_book_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'card_check', 'american_express', 'limit_check_american_express', 'fraud_check_american_express', 'currency_conversion', 'shipping_options', 'inventory_update', 'supplier_notification', 'review', 'review_verification', 'review_analysis', 'ad', 'customer_support']","['07:49:23.61', '07:49:23.63', '07:49:23.76', '07:49:24.49', '07:49:24.82', '07:49:24.84', '07:49:25.07', '07:49:25.76', '07:49:27.05', '07:49:27.21', '07:49:27.57', '07:49:27.85', '07:49:29.08', '07:49:29.85', '07:49:30.95', '07:49:31.56', '07:49:32.27', '07:49:32.72', '07:49:33.17']",8.71
"['ui_server', 'purchase_book_server', 'discount_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'card_check', 'american_express', 'currency_conversion', 'shipping_options', 'express_delivery', 'inventory_update', 'supplier_notification', 'seasonal_adjustments', 'review', 'review_verification', 'review_analysis', 'ad', 'customer_support']","['16:42:22.72', '16:42:22.73', '16:42:23.03', '16:42:23.22', '16:42:23.71', '16:42:24.07', '16:42:24.08', '16:42:24.43', '16:42:24.85', '16:42:25.07', '16:42:25.33', '16:42:25.53', '16:42:26.46', '16:42:27.21', '16:42:28.22', '16:42:29.19', '16:42:29.75', '16:42:30.40', '16:42:30.91', '16:42:31.44']",8.05
"['ui_server', 'purchase_book_server', 'discount_server', 'book_availability_server', 'user_credentials', 'card_check', 'visa', 'limit_check_visa', 'fraud_check_visa', 'currency_conversion', 'shipping_options', 'inventory_update', 'review', 'ad', 'customer_support']","['13:05:27.73', '13:05:27.74', '13:05:27.96', '13:05:28.09', '13:05:28.75', '13:05:28.77', '13:05:29.02', '13:05:29.73', '13:05:30.62', '13:05:31.01', '13:05:31.35', '13:05:31.61', '13:05:32.55', '13:05:33.76', '13:05:34.37', '13:05:35.07']",6.44
"['ui_server', 'purchase_book_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'user_history', 'card_check', 'visa', 'fraud_check_visa', 'currency_conversion', 'shipping_options', 'shipping_insurance', 'inventory_update', 'review', 'review_analysis', 'ad', 'customer_support']","['04:29:42.70', '04:29:42.72', '04:29:42.86', '04:29:43.50', '04:29:43.84', '04:29:43.85', '04:29:44.21', '04:29:44.58', '04:29:45.37', '04:29:45.64', '04:29:46.02', '04:29:46.27', '04:29:46.76', '04:29:47.60', '04:29:48.42', '04:29:49.02', '04:29:49.57', '04:29:50.11']",6.65
"['ui_server', 'purchase_book_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'user_history', 'card_check', 'visa', 'limit_check_visa', 'currency_conversion', 'shipping_options', 'shipping_insurance', 'express_delivery', 'inventory_update', 'review', 'review_verification', 'review_analysis', 'ad', 'customer_support']","['18:28:43.66', '18:28:43.67', '18:28:43.96', '18:28:44.38', '18:28:44.53', '18:28:44.55', '18:28:44.71', '18:28:44.92', '18:28:45.42', '18:28:46.25', '18:28:46.50', '18:28:46.78', '18:28:47.46', '18:28:47.69', '18:28:48.54', '18:28:49.34', '18:28:49.76', '18:28:50.52', '18:28:51.20', '18:28:51.93']",7.73
"['ui_server', 'purchase_book_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'user_history', 'card_check', 'visa', 'limit_check_visa', 'fraud_check_visa', 'currency_conversion', 'shipping_options', 'express_delivery', 'inventory_update', 'supplier_notification', 'review', 'review_verification', 'review_analysis', 'ad', 'customer_support']","['17:48:38.46', '17:48:38.49', '17:48:38.70', '17:48:39.50', '17:48:39.65', '17:48:39.68', '17:48:40.03', '17:48:40.31', '17:48:40.92', '17:48:42.14', '17:48:42.52', '17:48:42.91', '17:48:43.29', '17:48:43.58', '17:48:44.51', '17:48:45.14', '17:48:46.39', '17:48:47.05', '17:48:47.56', '17:48:48.36', '17:48:48.99']",9.47
"['ui_server', 'purchase_book_server', 'discount_server', 'book_availability_server', 'external_inventory', 'second_hand_market', 'bundle_offer', 'user_credentials', 'card_check', 'visa', 'fraud_check_visa', 'currency_conversion', 'shipping_options', 'express_delivery', 'inventory_update', 'seasonal_adjustments', 'review', 'review_verification', 'review_analysis', 'automatic_response', 'ad', 'customer_support', 'premium_customer_check', 'ai_hatbot']","['21:27:20.16', '21:27:20.18', '21:27:20.29', '21:27:20.50', '21:27:21.30', '21:27:21.49', '21:27:22.43', '21:27:22.60', '21:27:22.63', '21:27:22.78', '21:27:23.32', '21:27:23.50', '21:27:23.72', '21:27:23.93', '21:27:24.26', '21:27:25.51', '21:27:26.81', '21:27:28.03', '21:27:28.67', '21:27:29.07', '21:27:29.44', '21:27:30.18', '21:27:30.89', '21:27:31.54', '21:27:31.91']",10.87
