path,timestamps,Total Delay
"['ui_server', 'purchase_book_server', 'book_availability_server', 'external_inventory', 'bundle_offer', 'user_credentials', 'user_history', 'card_check', 'american_express', 'limit_check_american_express', 'currency_conversion', 'shipping_options', 'inventory_update', 'supplier_notification', 'review', 'review_analysis', 'ad', 'customer_support']","['10:49:08.19', '10:49:08.20', '10:49:08.36', '10:49:08.84', '10:49:09.22', '10:49:09.52', '10:49:09.53', '10:49:09.87', '10:49:10.20', '10:49:10.89', '10:49:12.12', '10:49:12.46', '10:49:12.57', '10:49:13.60', '10:49:14.09', '10:49:15.17', '10:49:15.77', '10:49:16.44', '10:49:16.95']",7.8
"['ui_server', 'purchase_book_server', 'discount_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'card_check', 'visa', 'limit_check_visa', 'currency_conversion', 'shipping_options', 'shipping_insurance', 'express_delivery', 'inventory_update', 'supplier_notification', 'review', 'review_verification', 'review_analysis', 'automatic_response', 'ad', 'customer_support']","['00:06:13.93', '00:06:13.94', '00:06:14.33', '00:06:14.67', '00:06:15.43', '00:06:15.56', '00:06:15.58', '00:06:15.75', '00:06:16.16', '00:06:17.22', '00:06:17.54', '00:06:17.87', '00:06:18.62', '00:06:18.97', '00:06:20.15', '00:06:20.88', '00:06:21.99', '00:06:22.50', '00:06:23.20', '00:06:23.39', '00:06:24.15', '00:06:24.61']",9.83
"['ui_server', 'purchase_book_server', 'book_availability_server', 'user_credentials', 'card_check', 'visa', 'limit_check_visa', 'fraud_check_visa', 'currency_conversion', 'shipping_options', 'express_delivery', 'inventory_update', 'review', 'review_verification', 'automatic_response', 'ad', 'customer_support']","['21:22:58.06', '21:22:58.09', '21:22:58.22', '21:22:58.65', '21:22:58.67', '21:22:58.84', '21:22:59.58', '21:23:00.47', '21:23:00.63', '21:23:00.88', '21:23:01.10', '21:23:01.41', '21:23:02.41', '21:23:03.44', '21:23:03.84', '21:23:04.23', '21:23:04.89', '21:23:05.47']",6.87
"['ui_server', 'purchase_book_server', 'book_availability_server', 'user_credentials', 'user_history', 'card_check', 'visa', 'limit_check_visa', 'fraud_check_visa', 'currency_conversion', 'shipping_options', 'express_delivery', 'inventory_update', 'supplier_notification', 'review', 'review_verification', 'review_analysis', 'ad', 'customer_support', 'customer_history_access']","['11:23:53.45', '11:23:53.47', '11:23:53.58', '11:23:54.16', '11:23:54.19', '11:23:54.38', '11:23:54.72', '11:23:55.29', '11:23:56.46', '11:23:56.57', '11:23:56.70', '11:23:56.90', '11:23:57.24', '11:23:58.33', '11:23:58.86', '11:24:00.07', '11:24:00.56', '11:24:01.28', '11:24:01.83', '11:24:02.25', '11:24:02.93']",8.4
"['ui_server', 'purchase_book_server', 'gift_wrap_server', 'book_availability_server', 'external_inventory', 'second_hand_market', 'user_credentials', 'card_check', 'american_express', 'limit_check_american_express', 'fraud_check_american_express', 'currency_conversion', 'shipping_options', 'shipping_insurance', 'express_delivery', 'inventory_update', 'review', 'review_verification', 'ad', 'customer_support', 'premium_customer_check']","['11:18:32.47', '11:18:32.49', '11:18:32.63', '11:18:32.65', '11:18:33.19', '11:18:33.41', '11:18:34.35', '11:18:34.37', '11:18:34.67', '11:18:35.26', '11:18:36.38', '11:18:36.55', '11:18:36.94', '11:18:37.28', '11:18:38.07', '11:18:38.18', '11:18:39.17', '11:18:40.18', '11:18:40.94', '11:18:41.57', '11:18:42.00', '11:18:42.66']",9.45
"['ui_server', 'purchase_book_server', 'gift_wrap_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'card_check', 'american_express', 'limit_check_american_express', 'fraud_check_american_express', 'currency_conversion', 'shipping_options', 'express_delivery', 'inventory_update', 'supplier_notification', 'seasonal_adjustments', 'review', 'review_verification', 'review_analysis', 'ad', 'customer_support']","['11:33:02.66', '11:33:02.67', '11:33:02.99', '11:33:03.01', '11:33:03.79', '11:33:03.95', '11:33:03.96', '11:33:04.26', '11:33:05.00', '11:33:05.97', '11:33:06.29', '11:33:06.62', '11:33:06.84', '11:33:07.03', '11:33:08.07', '11:33:08.59', '11:33:09.63', '11:33:10.93', '11:33:11.40', '11:33:12.20', '11:33:12.77', '11:33:13.54']",9.73
"['ui_server', 'purchase_book_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'card_check', 'visa', 'limit_check_visa', 'fraud_check_visa', 'currency_conversion', 'shipping_options', 'express_delivery', 'inventory_update', 'seasonal_adjustments', 'review', 'review_verification', 'review_analysis', 'ad', 'customer_support']","['05:23:22.55', '05:23:22.57', '05:23:22.72', '05:23:23.26', '05:23:23.41', '05:23:23.44', '05:23:23.60', '05:23:24.04', '05:23:25.00', '05:23:25.17', '05:23:25.56', '05:23:25.78', '05:23:26.16', '05:23:27.28', '05:23:28.56', '05:23:29.70', '05:23:30.16', '05:23:30.72', '05:23:31.29', '05:23:31.76']",8.43
"['ui_server', 'purchase_book_server', 'book_availability_server', 'external_inventory', 'user_credentials', 'card_check', 'visa', 'limit_check_visa', 'currency_conversion', 'shipping_options', 'inventory_update', 'supplier_notification', 'review', 'review_verification', 'review_analysis', 'ad', 'customer_support']","['17:49:53.41', '17:49:53.43', '17:49:53.77', '17:49:54.31', '17:49:54.69', '17:49:54.72', '17:49:54.82', '17:49:55.36', '17:49:56.44', '17:49:56.55', '17:49:56.65', '17:49:57.88', '17:49:58.39', '17:49:59.36', '17:50:00.02', '17:50:00.75', '17:50:01.33', '17:50:01.98']",8.13
"['ui_server', 'purchase_book_server', 'gift_wrap_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'card_check', 'visa', 'currency_conversion', 'shipping_options', 'express_delivery', 'inventory_update', 'supplier_notification', 'seasonal_adjustments', 'review', 'review_verification', 'review_analysis', 'ad', 'customer_support']","['09:57:52.75', '09:57:52.77', '09:57:53.01', '09:57:53.04', '09:57:53.48', '09:57:53.58', '09:57:53.59', '09:57:53.78', '09:57:54.41', '09:57:54.67', '09:57:54.85', '09:57:55.15', '09:57:56.37', '09:57:56.86', '09:57:57.92', '09:57:58.82', '09:57:59.54', '09:58:00.07', '09:58:00.81', '09:58:01.29']",7.78
"['ui_server', 'purchase_book_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'user_history', 'card_check', 'visa', 'limit_check_visa', 'currency_conversion', 'shipping_options', 'inventory_update', 'supplier_notification', 'seasonal_adjustments', 'review', 'ad', 'customer_support']","['23:15:44.35', '23:15:44.38', '23:15:44.75', '23:15:45.26', '23:15:45.53', '23:15:45.56', '23:15:45.76', '23:15:45.88', '23:15:46.41', '23:15:47.27', '23:15:47.45', '23:15:47.68', '23:15:48.75', '23:15:49.50', '23:15:50.80', '23:15:52.00', '23:15:52.69', '23:15:53.47']",8.45
"['ui_server', 'purchase_book_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'card_check', 'american_express', 'limit_check_american_express', 'fraud_check_american_express', 'currency_conversion', 'shipping_options', 'express_delivery', 'inventory_update', 'review', 'review_verification', 'review_analysis', 'automatic_response', 'ad', 'customer_support']","['08:38:01.52', '08:38:01.53', '08:38:01.76', '08:38:02.45', '08:38:02.70', '08:38:02.73', '08:38:03.02', '08:38:03.66', '08:38:04.64', '08:38:04.98', '08:38:05.30', '08:38:05.53', '08:38:05.80', '08:38:06.78', '08:38:07.97', '08:38:08.61', '08:38:09.22', '08:38:09.48', '08:38:09.95', '08:38:10.62']",8.1
"['ui_server', 'purchase_book_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'user_history', 'card_check', 'visa', 'fraud_check_visa', 'currency_conversion', 'shipping_options', 'inventory_update', 'supplier_notification', 'seasonal_adjustments', 'review', 'review_verification', 'review_analysis', 'ad', 'customer_support']","['10:11:05.24', '10:11:05.26', '10:11:05.43', '10:11:05.91', '10:11:06.26', '10:11:06.28', '10:11:06.59', '10:11:06.75', '10:11:07.35', '10:11:07.61', '10:11:07.92', '10:11:08.07', '10:11:09.16', '10:11:09.70', '10:11:10.82', '10:11:11.72', '10:11:12.32', '10:11:12.98', '10:11:13.48', '10:11:14.05']",8.25
"['ui_server', 'purchase_book_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'user_history', 'card_check', 'visa', 'limit_check_visa', 'fraud_check_visa', 'currency_conversion', 'shipping_options', 'express_delivery', 'inventory_update', 'supplier_notification', 'review', 'review_verification', 'review_analysis', 'ad', 'customer_support']","['11:33:35.68', '11:33:35.69', '11:33:36.07', '11:33:36.66', '11:33:36.89', '11:33:36.90', '11:33:37.29', '11:33:37.63', '11:33:38.12', '11:33:38.94', '11:33:39.34', '11:33:39.46', '11:33:39.66', '11:33:39.81', '11:33:40.74', '11:33:41.20', '11:33:42.26', '11:33:42.81', '11:33:43.43', '11:33:44.01', '11:33:44.57']",8.1
"['ui_server', 'purchase_book_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'card_check', 'american_express', 'limit_check_american_express', 'fraud_check_american_express', 'currency_conversion', 'shipping_options', 'shipping_insurance', 'inventory_update', 'seasonal_adjustments', 'review', 'automatic_response', 'ad', 'customer_support']","['13:58:45.08', '13:58:45.10', '13:58:45.34', '13:58:45.78', '13:58:45.89', '13:58:45.90', '13:58:46.21', '13:58:46.65', '13:58:47.52', '13:58:47.90', '13:58:48.07', '13:58:48.35', '13:58:48.95', '13:58:49.75', '13:58:50.69', '13:58:51.52', '13:58:51.69', '13:58:52.46', '13:58:53.03']",7.19
"['ui_server', 'purchase_book_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'user_history', 'card_check', 'visa', 'limit_check_visa', 'currency_conversion', 'shipping_options', 'express_delivery', 'inventory_update', 'review', 'review_analysis', 'ad', 'customer_support']","['17:29:36.07', '17:29:36.09', '17:29:36.19', '17:29:36.70', '17:29:36.84', '17:29:36.87', '17:29:37.21', '17:29:37.48', '17:29:38.09', '17:29:39.32', '17:29:39.66', '17:29:40.02', '17:29:40.14', '17:29:41.13', '17:29:42.26', '17:29:42.88', '17:29:43.40', '17:29:44.20']",7.5
"['ui_server', 'purchase_book_server', 'discount_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'user_history', 'card_check', 'american_express', 'limit_check_american_express', 'currency_conversion', 'shipping_options', 'inventory_update', 'supplier_notification', 'review', 'review_verification', 'automatic_response', 'ad', 'customer_support']","['09:29:15.42', '09:29:15.43', '09:29:15.64', '09:29:15.96', '09:29:16.40', '09:29:16.76', '09:29:16.78', '09:29:17.08', '09:29:17.22', '09:29:17.68', '09:29:18.58', '09:29:18.86', '09:29:19.14', '09:29:20.11', '09:29:20.67', '09:29:21.48', '09:29:22.00', '09:29:22.17', '09:29:22.76', '09:29:23.32']",7.65
"['ui_server', 'purchase_book_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'user_history', 'card_check', 'american_express', 'limit_check_american_express', 'fraud_check_american_express', 'currency_conversion', 'shipping_options', 'express_delivery', 'inventory_update', 'review', 'review_verification', 'ad', 'customer_support']","['00:23:19.88', '00:23:19.90', '00:23:20.14', '00:23:20.65', '00:23:20.78', '00:23:20.79', '00:23:20.99', '00:23:21.22', '00:23:21.97', '00:23:23.02', '00:23:23.28', '00:23:23.60', '00:23:23.70', '00:23:24.10', '00:23:25.20', '00:23:26.21', '00:23:26.96', '00:23:27.62', '00:23:28.30']",7.83
"['ui_server', 'purchase_book_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'user_history', 'card_check', 'visa', 'limit_check_visa', 'currency_conversion', 'shipping_options', 'inventory_update', 'supplier_notification', 'review', 'review_verification', 'review_analysis', 'ad', 'customer_support']","['01:00:02.46', '01:00:02.48', '01:00:02.79', '01:00:03.56', '01:00:03.92', '01:00:03.94', '01:00:04.27', '01:00:04.49', '01:00:05.27', '01:00:06.17', '01:00:06.34', '01:00:06.59', '01:00:07.50', '01:00:08.06', '01:00:08.91', '01:00:09.47', '01:00:10.11', '01:00:10.78', '01:00:11.39']",8.53
"['ui_server', 'purchase_book_server', 'discount_server', 'book_availability_server', 'external_inventory', 'second_hand_market', 'bundle_offer', 'user_credentials', 'card_check', 'american_express', 'limit_check_american_express', 'fraud_check_american_express', 'currency_conversion', 'shipping_options', 'shipping_insurance', 'express_delivery', 'inventory_update', 'review', 'review_verification', 'ad', 'customer_support']","['03:28:43.32', '03:28:43.33', '03:28:43.59', '03:28:43.91', '03:28:44.63', '03:28:44.93', '03:28:46.14', '03:28:46.46', '03:28:46.48', '03:28:46.66', '03:28:47.26', '03:28:48.22', '03:28:48.50', '03:28:48.69', '03:28:49.00', '03:28:49.77', '03:28:50.10', '03:28:50.93', '03:28:52.19', '03:28:52.63', '03:28:53.40', '03:28:53.99']",9.91
"['ui_server', 'purchase_book_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'card_check', 'mastercard', 'fraud_check_mastercard', 'currency_conversion', 'shipping_options', 'express_delivery', 'inventory_update', 'review', 'review_verification', 'review_analysis', 'ad', 'customer_support', 'customer_history_access']","['01:55:49.13', '01:55:49.16', '01:55:49.29', '01:55:49.88', '01:55:50.21', '01:55:50.24', '01:55:50.40', '01:55:51.16', '01:55:51.40', '01:55:51.65', '01:55:51.88', '01:55:52.27', '01:55:53.23', '01:55:54.23', '01:55:54.97', '01:55:55.41', '01:55:56.07', '01:55:56.79', '01:55:57.57']",7.86
"['ui_server', 'purchase_book_server', 'discount_server', 'book_availability_server', 'external_inventory', 'user_credentials', 'user_history', 'card_check', 'visa', 'limit_check_visa', 'fraud_check_visa', 'currency_conversion', 'shipping_options', 'express_delivery', 'inventory_update', 'supplier_notification', 'review', 'review_verification', 'review_analysis', 'ad', 'customer_support']","['18:23:16.69', '18:23:16.71', '18:23:16.94', '18:23:17.24', '18:23:17.79', '18:23:18.09', '18:23:18.11', '18:23:18.47', '18:23:18.77', '18:23:19.24', '18:23:20.51', '18:23:20.67', '18:23:20.91', '18:23:21.15', '18:23:21.33', '18:23:22.39', '18:23:22.87', '18:23:24.14', '18:23:24.60', '18:23:25.27', '18:23:25.92', '18:23:26.50']",8.77
"['ui_server', 'purchase_book_server', 'book_availability_server', 'user_credentials', 'card_check', 'visa', 'limit_check_visa', 'currency_conversion', 'shipping_options', 'express_delivery', 'inventory_update', 'supplier_notification', 'seasonal_adjustments', 'review', 'review_verification', 'review_analysis', 'ad', 'customer_support']","['05:15:33.60', '05:15:33.62', '05:15:33.98', '05:15:34.43', '05:15:34.46', '05:15:34.59', '05:15:35.03', '05:15:35.99', '05:15:36.30', '05:15:36.66', '05:15:36.85', '05:15:38.10', '05:15:38.78', '05:15:39.70', '05:15:40.84', '05:15:41.46', '05:15:42.19', '05:15:42.73', '05:15:43.33']",9.11
"['ui_server', 'purchase_book_server', 'gift_wrap_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'card_check', 'visa', 'limit_check_visa', 'fraud_check_visa', 'currency_conversion', 'shipping_options', 'express_delivery', 'inventory_update', 'supplier_notification', 'seasonal_adjustments', 'review', 'review_verification', 'ad', 'customer_support']","['04:39:46.64', '04:39:46.66', '04:39:46.81', '04:39:46.83', '04:39:47.51', '04:39:47.77', '04:39:47.78', '04:39:47.93', '04:39:48.42', '04:39:49.70', '04:39:50.04', '04:39:50.41', '04:39:50.72', '04:39:51.03', '04:39:52.05', '04:39:52.69', '04:39:53.84', '04:39:54.67', '04:39:55.30', '04:39:55.72', '04:39:56.13']",8.87
"['ui_server', 'purchase_book_server', 'gift_wrap_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'user_history', 'card_check', 'visa', 'limit_check_visa', 'fraud_check_visa', 'currency_conversion', 'shipping_options', 'inventory_update', 'seasonal_adjustments', 'review', 'review_verification', 'ad', 'customer_support', 'premium_customer_check']","['19:46:35.96', '19:46:35.98', '19:46:36.23', '19:46:36.25', '19:46:37.01', '19:46:37.13', '19:46:37.14', '19:46:37.30', '19:46:37.44', '19:46:38.07', '19:46:39.16', '19:46:39.54', '19:46:39.73', '19:46:40.09', '19:46:41.18', '19:46:42.39', '19:46:43.42', '19:46:44.03', '19:46:44.60', '19:46:45.16', '19:46:45.78']",9.27
"['ui_server', 'purchase_book_server', 'discount_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'card_check', 'visa', 'limit_check_visa', 'fraud_check_visa', 'currency_conversion', 'shipping_options', 'inventory_update', 'review', 'review_analysis', 'ad', 'customer_support']","['20:55:15.40', '20:55:15.41', '20:55:15.69', '20:55:15.83', '20:55:16.28', '20:55:16.42', '20:55:16.45', '20:55:16.69', '20:55:17.46', '20:55:18.48', '20:55:18.68', '20:55:18.80', '20:55:19.14', '20:55:20.15', '20:55:21.39', '20:55:22.02', '20:55:22.48', '20:55:23.21']",6.98
"['ui_server', 'purchase_book_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'user_history', 'card_check', 'visa', 'limit_check_visa', 'fraud_check_visa', 'currency_conversion', 'shipping_options', 'express_delivery', 'inventory_update', 'supplier_notification', 'seasonal_adjustments', 'review', 'review_verification', 'review_analysis', 'ad', 'customer_support']","['19:35:18.98', '19:35:18.99', '19:35:19.34', '19:35:19.91', '19:35:20.14', '19:35:20.16', '19:35:20.46', '19:35:20.74', '19:35:21.37', '19:35:22.22', '19:35:22.40', '19:35:22.63', '19:35:22.99', '19:35:23.25', '19:35:24.49', '19:35:25.26', '19:35:26.25', '19:35:27.18', '19:35:27.82', '19:35:28.51', '19:35:28.98', '19:35:29.68']",10.21
"['ui_server', 'purchase_book_server', 'book_availability_server', 'user_credentials', 'card_check', 'visa', 'limit_check_visa', 'currency_conversion', 'shipping_options', 'express_delivery', 'inventory_update', 'seasonal_adjustments', 'review', 'review_verification', 'review_analysis', 'ad', 'customer_support']","['13:54:47.36', '13:54:47.37', '13:54:47.59', '13:54:48.25', '13:54:48.27', '13:54:48.49', '13:54:48.99', '13:54:49.80', '13:54:50.00', '13:54:50.38', '13:54:50.64', '13:54:51.49', '13:54:52.43', '13:54:53.29', '13:54:53.97', '13:54:54.38', '13:54:54.85', '13:54:55.58']",7.62
"['ui_server', 'purchase_book_server', 'gift_wrap_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'user_history', 'card_check', 'visa', 'limit_check_visa', 'fraud_check_visa', 'currency_conversion', 'shipping_options', 'express_delivery', 'inventory_update', 'supplier_notification', 'review', 'review_verification', 'ad', 'customer_support']","['00:53:30.24', '00:53:30.25', '00:53:30.44', '00:53:30.46', '00:53:30.91', '00:53:31.15', '00:53:31.18', '00:53:31.36', '00:53:31.48', '00:53:32.21', '00:53:33.18', '00:53:33.37', '00:53:33.68', '00:53:33.85', '00:53:33.96', '00:53:35.22', '00:53:35.88', '00:53:36.78', '00:53:37.56', '00:53:38.01', '00:53:38.43']",7.8
"['ui_server', 'purchase_book_server', 'discount_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'user_history', 'card_check', 'american_express', 'limit_check_american_express', 'currency_conversion', 'shipping_options', 'shipping_insurance', 'express_delivery', 'inventory_update', 'supplier_notification', 'review', 'review_analysis', 'ad', 'customer_support', 'customer_history_access']","['09:50:27.50', '09:50:27.52', '09:50:27.76', '09:50:27.89', '09:50:28.42', '09:50:28.73', '09:50:28.75', '09:50:29.10', '09:50:29.21', '09:50:29.68', '09:50:30.64', '09:50:30.87', '09:50:31.24', '09:50:31.90', '09:50:32.30', '09:50:33.23', '09:50:33.95', '09:50:35.20', '09:50:35.69', '09:50:36.24', '09:50:36.70', '09:50:37.29']",9.0
"['ui_server', 'purchase_book_server', 'book_availability_server', 'external_inventory', 'bundle_offer', 'user_credentials', 'user_history', 'card_check', 'visa', 'fraud_check_visa', 'currency_conversion', 'shipping_options', 'express_delivery', 'inventory_update', 'supplier_notification', 'review', 'review_analysis', 'ad', 'customer_support']","['00:12:30.76', '00:12:30.77', '00:12:31.11', '00:12:31.74', '00:12:31.95', '00:12:32.17', '00:12:32.19', '00:12:32.50', '00:12:32.67', '00:12:33.28', '00:12:33.60', '00:12:33.82', '00:12:34.02', '00:12:34.37', '00:12:35.54', '00:12:36.33', '00:12:37.28', '00:12:37.70', '00:12:38.34', '00:12:38.78']",7.37
"['ui_server', 'purchase_book_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'user_history', 'card_check', 'visa', 'limit_check_visa', 'fraud_check_visa', 'currency_conversion', 'shipping_options', 'inventory_update', 'seasonal_adjustments', 'review', 'review_verification', 'ad', 'customer_support']","['16:46:30.41', '16:46:30.42', '16:46:30.75', '16:46:31.16', '16:46:31.35', '16:46:31.37', '16:46:31.76', '16:46:31.91', '16:46:32.68', '16:46:33.64', '16:46:33.78', '16:46:34.18', '16:46:34.34', '16:46:35.52', '16:46:36.34', '16:46:37.32', '16:46:37.97', '16:46:38.63', '16:46:39.18']",8.16
"['ui_server', 'purchase_book_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'user_history', 'card_check', 'american_express', 'fraud_check_american_express', 'currency_conversion', 'shipping_options', 'express_delivery', 'inventory_update', 'supplier_notification', 'review', 'review_verification', 'automatic_response', 'ad', 'customer_support']","['10:23:12.74', '10:23:12.76', '10:23:12.97', '10:23:13.66', '10:23:13.77', '10:23:13.80', '10:23:13.97', '10:23:14.12', '10:23:14.78', '10:23:15.04', '10:23:15.20', '10:23:15.49', '10:23:15.60', '10:23:16.75', '10:23:17.23', '10:23:18.50', '10:23:18.95', '10:23:19.20', '10:23:19.80', '10:23:20.60']",7.07
"['ui_server', 'purchase_book_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'card_check', 'american_express', 'limit_check_american_express', 'fraud_check_american_express', 'currency_conversion', 'shipping_options', 'express_delivery', 'inventory_update', 'seasonal_adjustments', 'review', 'review_analysis', 'ad', 'customer_support']","['11:32:13.96', '11:32:13.99', '11:32:14.27', '11:32:14.92', '11:32:15.23', '11:32:15.25', '11:32:15.44', '11:32:16.24', '11:32:17.42', '11:32:17.72', '11:32:18.07', '11:32:18.43', '11:32:18.80', '11:32:19.86', '11:32:20.88', '11:32:21.96', '11:32:22.64', '11:32:23.31', '11:32:23.97']",9.43
"['ui_server', 'purchase_book_server', 'book_availability_server', 'user_credentials', 'user_history', 'card_check', 'american_express', 'limit_check_american_express', 'fraud_check_american_express', 'currency_conversion', 'shipping_options', 'shipping_insurance', 'express_delivery', 'inventory_update', 'supplier_notification', 'seasonal_adjustments', 'review', 'review_verification', 'review_analysis', 'ad', 'customer_support', 'customer_history_access']","['14:20:44.73', '14:20:44.75', '14:20:45.12', '14:20:45.59', '14:20:45.60', '14:20:45.95', '14:20:46.33', '14:20:46.80', '14:20:48.04', '14:20:48.36', '14:20:48.64', '14:20:48.78', '14:20:49.31', '14:20:49.45', '14:20:50.68', '14:20:51.46', '14:20:52.61', '14:20:53.86', '14:20:54.54', '14:20:55.07', '14:20:55.79', '14:20:56.48', '14:20:57.10']",11.14
"['ui_server', 'purchase_book_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'card_check', 'visa', 'limit_check_visa', 'fraud_check_visa', 'currency_conversion', 'shipping_options', 'inventory_update', 'supplier_notification', 'review', 'review_verification', 'review_analysis', 'automatic_response', 'ad', 'customer_support']","['19:08:21.73', '19:08:21.76', '19:08:22.09', '19:08:22.80', '19:08:23.09', '19:08:23.11', '19:08:23.46', '19:08:23.88', '19:08:25.15', '19:08:25.39', '19:08:25.61', '19:08:25.95', '19:08:27.06', '19:08:27.81', '19:08:28.85', '19:08:29.47', '19:08:30.15', '19:08:30.30', '19:08:31.02', '19:08:31.48']",8.89
"['ui_server', 'purchase_book_server', 'book_availability_server', 'user_credentials', 'user_history', 'card_check', 'visa', 'limit_check_visa', 'currency_conversion', 'shipping_options', 'inventory_update', 'review', 'review_verification', 'ad', 'customer_support']","['00:28:13.25', '00:28:13.27', '00:28:13.57', '00:28:14.19', '00:28:14.21', '00:28:14.36', '00:28:14.66', '00:28:15.22', '00:28:16.05', '00:28:16.44', '00:28:16.82', '00:28:17.68', '00:28:18.69', '00:28:19.27', '00:28:19.81', '00:28:20.50']",6.49
"['ui_server', 'purchase_book_server', 'discount_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'user_history', 'card_check', 'visa', 'limit_check_visa', 'currency_conversion', 'shipping_options', 'inventory_update', 'supplier_notification', 'review', 'review_verification', 'review_analysis', 'ad', 'customer_support']","['07:29:08.48', '07:29:08.50', '07:29:08.63', '07:29:08.90', '07:29:09.32', '07:29:09.71', '07:29:09.74', '07:29:10.04', '07:29:10.35', '07:29:10.88', '07:29:11.98', '07:29:12.16', '07:29:12.26', '07:29:13.34', '07:29:13.92', '07:29:15.08', '07:29:15.82', '07:29:16.26', '07:29:16.84', '07:29:17.48']",8.07
"['ui_server', 'purchase_book_server', 'gift_wrap_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'card_check', 'american_express', 'limit_check_american_express', 'currency_conversion', 'shipping_options', 'inventory_update', 'seasonal_adjustments', 'review', 'review_verification', 'review_analysis', 'ad', 'customer_support', 'premium_customer_check']","['04:23:42.55', '04:23:42.57', '04:23:42.95', '04:23:42.96', '04:23:43.60', '04:23:43.87', '04:23:43.88', '04:23:44.21', '04:23:44.65', '04:23:45.83', '04:23:46.23', '04:23:46.35', '04:23:47.60', '04:23:48.82', '04:23:50.05', '04:23:50.81', '04:23:51.54', '04:23:52.22', '04:23:53.01', '04:23:53.70']",10.29
"['ui_server', 'purchase_book_server', 'discount_server', 'book_availability_server', 'user_credentials', 'card_check', 'visa', 'limit_check_visa', 'currency_conversion', 'shipping_options', 'inventory_update', 'review', 'automatic_response', 'ad', 'customer_support']","['15:19:09.34', '15:19:09.36', '15:19:09.50', '15:19:09.69', '15:19:10.22', '15:19:10.24', '15:19:10.38', '15:19:11.14', '15:19:12.09', '15:19:12.25', '15:19:12.51', '15:19:13.75', '15:19:15.02', '15:19:15.23', '15:19:15.67', '15:19:16.42']",6.13
"['ui_server', 'purchase_book_server', 'discount_server', 'gift_wrap_server', 'book_availability_server', 'user_credentials', 'user_history', 'card_check', 'visa', 'limit_check_visa', 'fraud_check_visa', 'currency_conversion', 'shipping_options', 'shipping_insurance', 'express_delivery', 'inventory_update', 'review', 'review_verification', 'review_analysis', 'ad', 'customer_support']","['02:04:15.26', '02:04:15.28', '02:04:15.38', '02:04:15.73', '02:04:15.75', '02:04:16.37', '02:04:16.39', '02:04:16.50', '02:04:16.83', '02:04:17.46', '02:04:18.56', '02:04:18.95', '02:04:19.16', '02:04:19.42', '02:04:19.99', '02:04:20.10', '02:04:21.19', '02:04:22.05', '02:04:22.80', '02:04:23.47', '02:04:24.20', '02:04:24.85']",8.82
"['ui_server', 'purchase_book_server', 'book_availability_server', 'user_credentials', 'user_history', 'card_check', 'visa', 'currency_conversion', 'shipping_options', 'express_delivery', 'inventory_update', 'review', 'review_verification', 'review_analysis', 'ad', 'customer_support']","['18:59:09.70', '18:59:09.73', '18:59:10.03', '18:59:10.44', '18:59:10.46', '18:59:10.80', '18:59:11.00', '18:59:11.72', '18:59:11.88', '18:59:12.14', '18:59:12.34', '18:59:13.46', '18:59:14.51', '18:59:15.14', '18:59:15.83', '18:59:16.41', '18:59:16.94']",6.77
"['ui_server', 'purchase_book_server', 'book_availability_server', 'user_credentials', 'user_history', 'card_check', 'visa', 'fraud_check_visa', 'currency_conversion', 'shipping_options', 'inventory_update', 'supplier_notification', 'review', 'review_verification', 'review_analysis', 'automatic_response', 'ad', 'customer_support']","['13:07:33.30', '13:07:33.32', '13:07:33.62', '13:07:34.22', '13:07:34.24', '13:07:34.43', '13:07:34.71', '13:07:35.45', '13:07:35.78', '13:07:36.13', '13:07:36.35', '13:07:37.21', '13:07:37.85', '13:07:38.96', '13:07:39.41', '13:07:40.18', '13:07:40.55', '13:07:41.25', '13:07:41.78']",7.6
