path,timestamps,Total Delay
"['ui_server', 'purchase_book_server', 'book_availability_server', 'user_credentials', 'card_check', 'visa', 'limit_check_visa', 'currency_conversion', 'shipping_options', 'express_delivery', 'inventory_update', 'seasonal_adjustments', 'review', 'review_verification', 'review_analysis', 'ad', 'customer_support']","['22:24:19.40', '22:24:19.42', '22:24:19.72', '22:24:20.50', '22:24:20.52', '22:24:20.62', '22:24:21.38', '22:24:22.64', '22:24:22.91', '22:24:23.13', '22:24:23.44', '22:24:24.56', '22:24:25.68', '22:24:26.71', '22:24:27.23', '22:24:27.88', '22:24:28.53', '22:24:29.01']",8.83
"['ui_server', 'purchase_book_server', 'gift_wrap_server', 'discount_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'user_history', 'card_check', 'visa', 'currency_conversion', 'shipping_options', 'shipping_insurance', 'inventory_update', 'review', 'review_verification', 'ad', 'customer_support']","['10:54:21.41', '10:54:21.43', '10:54:21.63', '10:54:21.65', '10:54:21.86', '10:54:22.36', '10:54:22.49', '10:54:22.51', '10:54:22.77', '10:54:23.10', '10:54:23.59', '10:54:23.83', '10:54:24.01', '10:54:24.70', '10:54:25.72', '10:54:26.75', '10:54:27.34', '10:54:27.87', '10:54:28.47']",6.29
"['ui_server', 'purchase_book_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'card_check', 'american_express', 'limit_check_american_express', 'fraud_check_american_express', 'currency_conversion', 'shipping_options', 'inventory_update', 'supplier_notification', 'review', 'review_verification', 'review_analysis', 'ad', 'customer_support', 'premium_customer_check']","['04:07:50.00', '04:07:50.02', '04:07:50.19', '04:07:50.65', '04:07:51.05', '04:07:51.06', '04:07:51.35', '04:07:51.84', '04:07:52.87', '04:07:53.17', '04:07:53.31', '04:07:53.41', '04:07:54.68', '04:07:55.38', '04:07:56.36', '04:07:56.94', '04:07:57.60', '04:07:58.20', '04:07:58.86', '04:07:59.32']",8.58
"['ui_server', 'purchase_book_server', 'gift_wrap_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'card_check', 'visa', 'limit_check_visa', 'currency_conversion', 'shipping_options', 'shipping_insurance', 'inventory_update', 'supplier_notification', 'review', 'review_verification', 'ad', 'customer_support', 'premium_customer_check']","['18:02:18.08', '18:02:18.10', '18:02:18.35', '18:02:18.37', '18:02:18.79', '18:02:18.92', '18:02:18.94', '18:02:19.09', '18:02:19.87', '18:02:21.14', '18:02:21.41', '18:02:21.74', '18:02:22.41', '18:02:23.49', '18:02:24.01', '18:02:24.82', '18:02:25.56', '18:02:26.19', '18:02:26.96', '18:02:27.66']",9.4
"['ui_server', 'purchase_book_server', 'book_availability_server', 'user_credentials', 'user_history', 'card_check', 'visa', 'limit_check_visa', 'currency_conversion', 'shipping_options', 'inventory_update', 'supplier_notification', 'seasonal_adjustments', 'review', 'review_verification', 'review_analysis', 'automatic_response', 'ad', 'customer_support']","['20:13:39.48', '20:13:39.49', '20:13:39.83', '20:13:40.50', '20:13:40.52', '20:13:40.71', '20:13:40.82', '20:13:41.27', '20:13:42.27', '20:13:42.66', '20:13:42.86', '20:13:43.96', '20:13:44.47', '20:13:45.73', '20:13:46.85', '20:13:47.64', '20:13:48.26', '20:13:48.48', '20:13:49.21', '20:13:49.89']",9.48
"['ui_server', 'purchase_book_server', 'gift_wrap_server', 'discount_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'user_history', 'card_check', 'american_express', 'limit_check_american_express', 'currency_conversion', 'shipping_options', 'inventory_update', 'supplier_notification', 'seasonal_adjustments', 'review', 'review_analysis', 'ad', 'customer_support']","['03:35:13.19', '03:35:13.21', '03:35:13.31', '03:35:13.33', '03:35:13.53', '03:35:14.20', '03:35:14.59', '03:35:14.62', '03:35:14.99', '03:35:15.29', '03:35:15.91', '03:35:16.98', '03:35:17.11', '03:35:17.42', '03:35:18.33', '03:35:18.84', '03:35:19.73', '03:35:20.99', '03:35:21.41', '03:35:21.90', '03:35:22.50']",8.41
"['ui_server', 'purchase_book_server', 'discount_server', 'book_availability_server', 'user_credentials', 'card_check', 'american_express', 'limit_check_american_express', 'fraud_check_american_express', 'currency_conversion', 'shipping_options', 'inventory_update', 'supplier_notification', 'review', 'review_verification', 'review_analysis', 'ad', 'customer_support']","['01:39:36.64', '01:39:36.65', '01:39:37.00', '01:39:37.13', '01:39:37.92', '01:39:37.94', '01:39:38.26', '01:39:38.93', '01:39:40.04', '01:39:40.31', '01:39:40.60', '01:39:40.93', '01:39:41.98', '01:39:42.63', '01:39:43.64', '01:39:44.16', '01:39:44.63', '01:39:45.40', '01:39:46.15']",8.82
"['ui_server', 'purchase_book_server', 'discount_server', 'book_availability_server', 'user_credentials', 'card_check', 'visa', 'limit_check_visa', 'currency_conversion', 'shipping_options', 'express_delivery', 'inventory_update', 'review', 'review_verification', 'review_analysis', 'ad', 'customer_support']","['17:09:34.14', '17:09:34.15', '17:09:34.50', '17:09:34.72', '17:09:35.17', '17:09:35.19', '17:09:35.38', '17:09:36.13', '17:09:37.31', '17:09:37.62', '17:09:37.80', '17:09:38.06', '17:09:39.08', '17:09:40.35', '17:09:40.81', '17:09:41.33', '17:09:42.11', '17:09:42.87']",7.72
"['ui_server', 'purchase_book_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'card_check', 'visa', 'fraud_check_visa', 'currency_conversion', 'shipping_options', 'inventory_update', 'review', 'review_analysis', 'ad', 'customer_support']","['22:18:23.50', '22:18:23.52', '22:18:23.68', '22:18:24.17', '22:18:24.40', '22:18:24.42', '22:18:24.58', '22:18:25.31', '22:18:25.66', '22:18:25.91', '22:18:26.09', '22:18:27.29', '22:18:28.28', '22:18:28.97', '22:18:29.70', '22:18:30.42']",6.29
"['ui_server', 'purchase_book_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'card_check', 'visa', 'limit_check_visa', 'fraud_check_visa', 'currency_conversion', 'shipping_options', 'inventory_update', 'seasonal_adjustments', 'review', 'review_analysis', 'ad', 'customer_support', 'customer_history_access']","['18:50:36.44', '18:50:36.45', '18:50:36.75', '18:50:37.49', '18:50:37.66', '18:50:37.68', '18:50:37.84', '18:50:38.58', '18:50:39.73', '18:50:39.90', '18:50:40.11', '18:50:40.47', '18:50:41.34', '18:50:42.61', '18:50:43.51', '18:50:44.08', '18:50:44.52', '18:50:45.32', '18:50:46.08']",9.03
"['ui_server', 'purchase_book_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'card_check', 'visa', 'limit_check_visa', 'currency_conversion', 'shipping_options', 'shipping_insurance', 'express_delivery', 'inventory_update', 'review', 'review_verification', 'ad', 'customer_support']","['12:16:46.92', '12:16:46.94', '12:16:47.08', '12:16:47.69', '12:16:47.81', '12:16:47.83', '12:16:48.18', '12:16:48.63', '12:16:49.59', '12:16:49.76', '12:16:50.08', '12:16:50.73', '12:16:51.10', '12:16:52.37', '12:16:53.35', '12:16:54.09', '12:16:54.84', '12:16:55.34']",7.67
"['ui_server', 'purchase_book_server', 'discount_server', 'gift_wrap_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'user_history', 'card_check', 'visa', 'limit_check_visa', 'currency_conversion', 'shipping_options', 'express_delivery', 'inventory_update', 'seasonal_adjustments', 'review', 'review_verification', 'review_analysis', 'ad', 'customer_support']","['09:14:10.23', '09:14:10.25', '09:14:10.43', '09:14:10.56', '09:14:10.59', '09:14:11.20', '09:14:11.47', '09:14:11.48', '09:14:11.88', '09:14:12.00', '09:14:12.63', '09:14:13.60', '09:14:13.88', '09:14:14.15', '09:14:14.49', '09:14:15.43', '09:14:16.32', '09:14:17.31', '09:14:17.76', '09:14:18.40', '09:14:18.93', '09:14:19.43']",8.45
"['ui_server', 'purchase_book_server', 'book_availability_server', 'external_inventory', 'bundle_offer', 'user_credentials', 'user_history', 'card_check', 'visa', 'limit_check_visa', 'fraud_check_visa', 'currency_conversion', 'shipping_options', 'shipping_insurance', 'inventory_update', 'supplier_notification', 'review', 'review_verification', 'review_analysis', 'ad', 'customer_support']","['05:37:32.02', '05:37:32.03', '05:37:32.40', '05:37:32.99', '05:37:33.20', '05:37:33.38', '05:37:33.39', '05:37:33.57', '05:37:33.69', '05:37:34.48', '05:37:35.38', '05:37:35.68', '05:37:36.06', '05:37:36.25', '05:37:36.81', '05:37:37.95', '05:37:38.40', '05:37:39.64', '05:37:40.13', '05:37:40.57', '05:37:41.01', '05:37:41.66']",8.85
"['ui_server', 'purchase_book_server', 'discount_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'card_check', 'visa', 'limit_check_visa', 'fraud_check_visa', 'currency_conversion', 'shipping_options', 'express_delivery', 'inventory_update', 'review', 'review_verification', 'ad', 'customer_support']","['15:35:45.00', '15:35:45.01', '15:35:45.15', '15:35:45.41', '15:35:45.94', '15:35:46.29', '15:35:46.31', '15:35:46.64', '15:35:47.17', '15:35:48.27', '15:35:48.59', '15:35:48.93', '15:35:49.12', '15:35:49.48', '15:35:50.35', '15:35:51.18', '15:35:51.79', '15:35:52.24', '15:35:52.83']",7.08
"['ui_server', 'purchase_book_server', 'book_availability_server', 'user_credentials', 'user_history', 'card_check', 'visa', 'limit_check_visa', 'fraud_check_visa', 'currency_conversion', 'shipping_options', 'inventory_update', 'seasonal_adjustments', 'review', 'review_verification', 'ad', 'customer_support']","['20:32:21.82', '20:32:21.83', '20:32:22.19', '20:32:22.74', '20:32:22.75', '20:32:23.13', '20:32:23.33', '20:32:24.05', '20:32:24.92', '20:32:25.11', '20:32:25.50', '20:32:25.64', '20:32:26.55', '20:32:27.57', '20:32:28.49', '20:32:28.96', '20:32:29.69', '20:32:30.18']",7.53
"['ui_server', 'purchase_book_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'card_check', 'visa', 'limit_check_visa', 'fraud_check_visa', 'currency_conversion', 'shipping_options', 'inventory_update', 'review', 'review_verification', 'ad', 'customer_support']","['12:41:17.56', '12:41:17.57', '12:41:17.74', '12:41:18.33', '12:41:18.68', '12:41:18.70', '12:41:18.83', '12:41:19.32', '12:41:20.16', '12:41:20.55', '12:41:20.95', '12:41:21.18', '12:41:21.98', '12:41:23.01', '12:41:23.68', '12:41:24.33', '12:41:24.96']",6.86
"['ui_server', 'purchase_book_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'user_history', 'card_check', 'american_express', 'limit_check_american_express', 'currency_conversion', 'shipping_options', 'express_delivery', 'inventory_update', 'review', 'review_verification', 'review_analysis', 'automatic_response', 'ad', 'customer_support']","['07:43:13.85', '07:43:13.87', '07:43:13.97', '07:43:14.54', '07:43:14.77', '07:43:14.80', '07:43:15.19', '07:43:15.37', '07:43:15.81', '07:43:16.97', '07:43:17.31', '07:43:17.45', '07:43:17.64', '07:43:18.77', '07:43:19.69', '07:43:20.22', '07:43:20.72', '07:43:21.09', '07:43:21.85', '07:43:22.37']",7.95
"['ui_server', 'purchase_book_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'user_history', 'card_check', 'visa', 'limit_check_visa', 'fraud_check_visa', 'currency_conversion', 'shipping_options', 'inventory_update', 'seasonal_adjustments', 'review', 'review_verification', 'ad', 'customer_support']","['15:58:12.18', '15:58:12.19', '15:58:12.57', '15:58:13.27', '15:58:13.56', '15:58:13.58', '15:58:13.73', '15:58:13.87', '15:58:14.36', '15:58:15.27', '15:58:15.40', '15:58:15.77', '15:58:16.08', '15:58:17.06', '15:58:18.00', '15:58:18.89', '15:58:19.48', '15:58:20.08', '15:58:20.62']",7.84
"['ui_server', 'purchase_book_server', 'book_availability_server', 'user_credentials', 'card_check', 'american_express', 'limit_check_american_express', 'currency_conversion', 'shipping_options', 'express_delivery', 'inventory_update', 'review', 'review_analysis', 'automatic_response', 'ad', 'customer_support']","['03:37:05.63', '03:37:05.65', '03:37:05.95', '03:37:06.58', '03:37:06.61', '03:37:06.91', '03:37:07.40', '03:37:08.58', '03:37:08.72', '03:37:09.00', '03:37:09.35', '03:37:10.19', '03:37:11.15', '03:37:11.81', '03:37:12.11', '03:37:12.86', '03:37:13.39']",7.06
"['ui_server', 'purchase_book_server', 'gift_wrap_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'card_check', 'visa', 'limit_check_visa', 'currency_conversion', 'shipping_options', 'inventory_update', 'seasonal_adjustments', 'review', 'review_verification', 'ad', 'customer_support']","['19:00:13.55', '19:00:13.57', '19:00:13.81', '19:00:13.83', '19:00:14.39', '19:00:14.57', '19:00:14.58', '19:00:14.89', '19:00:15.67', '19:00:16.80', '19:00:16.98', '19:00:17.24', '19:00:18.48', '19:00:19.62', '19:00:20.52', '19:00:20.99', '19:00:21.71', '19:00:22.32']",8.04
"['ui_server', 'purchase_book_server', 'gift_wrap_server', 'book_availability_server', 'user_credentials', 'card_check', 'american_express', 'limit_check_american_express', 'fraud_check_american_express', 'currency_conversion', 'shipping_options', 'express_delivery', 'inventory_update', 'review', 'ad', 'customer_support']","['03:04:15.42', '03:04:15.43', '03:04:15.62', '03:04:15.64', '03:04:16.23', '03:04:16.25', '03:04:16.61', '03:04:17.13', '03:04:18.39', '03:04:18.58', '03:04:18.81', '03:04:19.03', '03:04:19.43', '03:04:20.45', '03:04:21.36', '03:04:22.10', '03:04:22.79']",6.61
"['ui_server', 'purchase_book_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'user_history', 'card_check', 'american_express', 'fraud_check_american_express', 'currency_conversion', 'shipping_options', 'express_delivery', 'inventory_update', 'supplier_notification', 'review', 'review_verification', 'ad', 'customer_support']","['14:39:05.51', '14:39:05.53', '14:39:05.69', '14:39:06.28', '14:39:06.49', '14:39:06.52', '14:39:06.80', '14:39:07.07', '14:39:07.84', '14:39:08.24', '14:39:08.56', '14:39:08.66', '14:39:08.97', '14:39:10.17', '14:39:10.78', '14:39:11.83', '14:39:12.53', '14:39:13.03', '14:39:13.62']",7.24
"['ui_server', 'purchase_book_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'user_history', 'card_check', 'american_express', 'currency_conversion', 'shipping_options', 'inventory_update', 'seasonal_adjustments', 'review', 'review_verification', 'automatic_response', 'ad', 'customer_support']","['14:45:01.11', '14:45:01.12', '14:45:01.29', '14:45:01.79', '14:45:01.95', '14:45:01.97', '14:45:02.13', '14:45:02.51', '14:45:03.17', '14:45:03.28', '14:45:03.41', '14:45:04.39', '14:45:05.21', '14:45:06.21', '14:45:06.69', '14:45:06.90', '14:45:07.35', '14:45:07.86']",5.92
"['ui_server', 'purchase_book_server', 'book_availability_server', 'user_credentials', 'card_check', 'visa', 'limit_check_visa', 'fraud_check_visa', 'currency_conversion', 'shipping_options', 'inventory_update', 'review', 'review_verification', 'review_analysis', 'ad', 'customer_support']","['01:14:18.39', '01:14:18.40', '01:14:18.55', '01:14:19.08', '01:14:19.10', '01:14:19.31', '01:14:19.80', '01:14:20.83', '01:14:20.97', '01:14:21.13', '01:14:21.43', '01:14:22.24', '01:14:23.28', '01:14:23.98', '01:14:24.77', '01:14:25.27', '01:14:25.76']",6.55
"['ui_server', 'purchase_book_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'user_history', 'card_check', 'visa', 'fraud_check_visa', 'currency_conversion', 'shipping_options', 'express_delivery', 'inventory_update', 'review', 'review_analysis', 'ad', 'customer_support']","['07:29:56.49', '07:29:56.50', '07:29:56.65', '07:29:57.20', '07:29:57.44', '07:29:57.47', '07:29:57.78', '07:29:57.95', '07:29:58.54', '07:29:58.73', '07:29:59.00', '07:29:59.32', '07:29:59.66', '07:30:00.64', '07:30:01.67', '07:30:02.41', '07:30:02.82', '07:30:03.27']",5.97
"['ui_server', 'purchase_book_server', 'discount_server', 'gift_wrap_server', 'book_availability_server', 'external_inventory', 'second_hand_market', 'bundle_offer', 'user_credentials', 'card_check', 'visa', 'fraud_check_visa', 'currency_conversion', 'shipping_options', 'inventory_update', 'seasonal_adjustments', 'review', 'review_verification', 'ad', 'customer_support']","['11:46:01.70', '11:46:01.71', '11:46:02.10', '11:46:02.39', '11:46:02.41', '11:46:02.85', '11:46:03.15', '11:46:04.16', '11:46:04.31', '11:46:04.33', '11:46:04.49', '11:46:05.15', '11:46:05.38', '11:46:05.74', '11:46:05.87', '11:46:06.93', '11:46:07.93', '11:46:08.75', '11:46:09.45', '11:46:10.20', '11:46:10.78']",8.57
"['ui_server', 'purchase_book_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'user_history', 'card_check', 'visa', 'currency_conversion', 'shipping_options', 'express_delivery', 'inventory_update', 'review', 'review_verification', 'review_analysis', 'ad', 'customer_support']","['16:06:13.28', '16:06:13.30', '16:06:13.40', '16:06:13.88', '16:06:13.99', '16:06:14.02', '16:06:14.37', '16:06:14.71', '16:06:15.31', '16:06:15.45', '16:06:15.69', '16:06:16.02', '16:06:17.03', '16:06:17.90', '16:06:18.40', '16:06:19.11', '16:06:19.76', '16:06:20.43']",6.64
"['ui_server', 'purchase_book_server', 'gift_wrap_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'user_history', 'card_check', 'visa', 'limit_check_visa', 'currency_conversion', 'shipping_options', 'express_delivery', 'inventory_update', 'review', 'review_verification', 'review_analysis', 'automatic_response', 'ad', 'customer_support']","['07:57:17.51', '07:57:17.53', '07:57:17.90', '07:57:17.91', '07:57:18.60', '07:57:18.92', '07:57:18.94', '07:57:19.26', '07:57:19.44', '07:57:20.06', '07:57:21.25', '07:57:21.48', '07:57:21.59', '07:57:21.97', '07:57:22.98', '07:57:23.90', '07:57:24.67', '07:57:25.08', '07:57:25.40', '07:57:25.83', '07:57:26.33']",8.07
"['ui_server', 'purchase_book_server', 'gift_wrap_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'card_check', 'visa', 'limit_check_visa', 'currency_conversion', 'shipping_options', 'inventory_update', 'review', 'review_verification', 'ad', 'customer_support']","['09:01:10.38', '09:01:10.40', '09:01:10.70', '09:01:10.72', '09:01:11.35', '09:01:11.74', '09:01:11.75', '09:01:12.05', '09:01:12.63', '09:01:13.58', '09:01:13.77', '09:01:13.96', '09:01:14.91', '09:01:16.07', '09:01:16.54', '09:01:17.04', '09:01:17.53']",6.27
"['ui_server', 'purchase_book_server', 'gift_wrap_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'card_check', 'visa', 'limit_check_visa', 'fraud_check_visa', 'currency_conversion', 'shipping_options', 'express_delivery', 'inventory_update', 'supplier_notification', 'seasonal_adjustments', 'review', 'review_verification', 'review_analysis', 'ad', 'customer_support', 'customer_history_access']","['08:06:09.35', '08:06:09.36', '08:06:09.71', '08:06:09.73', '08:06:10.25', '08:06:10.64', '08:06:10.65', '08:06:10.91', '08:06:11.48', '08:06:12.39', '08:06:12.71', '08:06:12.95', '08:06:13.32', '08:06:13.64', '08:06:14.74', '08:06:15.40', '08:06:16.24', '08:06:17.51', '08:06:18.00', '08:06:18.70', '08:06:19.35', '08:06:20.02', '08:06:20.61']",10.3
"['ui_server', 'purchase_book_server', 'gift_wrap_server', 'book_availability_server', 'user_credentials', 'card_check', 'visa', 'fraud_check_visa', 'currency_conversion', 'shipping_options', 'inventory_update', 'supplier_notification', 'review', 'review_verification', 'review_analysis', 'automatic_response', 'ad', 'customer_support']","['11:52:06.33', '11:52:06.35', '11:52:06.66', '11:52:06.67', '11:52:07.12', '11:52:07.14', '11:52:07.37', '11:52:08.04', '11:52:08.42', '11:52:08.66', '11:52:08.92', '11:52:09.93', '11:52:10.36', '11:52:11.27', '11:52:11.85', '11:52:12.26', '11:52:12.60', '11:52:13.02', '11:52:13.59']",6.56
"['ui_server', 'purchase_book_server', 'gift_wrap_server', 'discount_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'card_check', 'visa', 'limit_check_visa', 'fraud_check_visa', 'currency_conversion', 'shipping_options', 'express_delivery', 'inventory_update', 'supplier_notification', 'review', 'review_verification', 'ad', 'customer_support', 'premium_customer_check']","['20:58:18.56', '20:58:18.58', '20:58:18.78', '20:58:18.80', '20:58:19.06', '20:58:19.47', '20:58:19.80', '20:58:19.82', '20:58:20.08', '20:58:20.79', '20:58:21.95', '20:58:22.12', '20:58:22.37', '20:58:22.47', '20:58:22.73', '20:58:23.97', '20:58:24.49', '20:58:25.44', '20:58:26.00', '20:58:26.45', '20:58:27.03', '20:58:27.68']",8.36
"['ui_server', 'purchase_book_server', 'discount_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'user_history', 'card_check', 'visa', 'fraud_check_visa', 'currency_conversion', 'shipping_options', 'express_delivery', 'inventory_update', 'supplier_notification', 'review', 'review_verification', 'review_analysis', 'ad', 'customer_support']","['14:21:14.98', '14:21:15.00', '14:21:15.24', '14:21:15.40', '14:21:15.92', '14:21:16.14', '14:21:16.16', '14:21:16.43', '14:21:16.53', '14:21:17.02', '14:21:17.14', '14:21:17.43', '14:21:17.76', '14:21:18.00', '14:21:18.96', '14:21:19.38', '14:21:20.25', '14:21:20.87', '14:21:21.58', '14:21:22.20', '14:21:22.88']",7.39
"['ui_server', 'purchase_book_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'card_check', 'american_express', 'limit_check_american_express', 'fraud_check_american_express', 'currency_conversion', 'shipping_options', 'express_delivery', 'inventory_update', 'seasonal_adjustments', 'review', 'review_verification', 'ad', 'customer_support']","['19:03:15.71', '19:03:15.74', '19:03:15.98', '19:03:16.64', '19:03:17.04', '19:03:17.06', '19:03:17.18', '19:03:17.89', '19:03:18.88', '19:03:19.05', '19:03:19.27', '19:03:19.58', '19:03:19.93', '19:03:21.02', '19:03:21.86', '19:03:22.85', '19:03:23.32', '19:03:23.85', '19:03:24.51']",7.98
"['ui_server', 'purchase_book_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'user_history', 'card_check', 'visa', 'currency_conversion', 'shipping_options', 'express_delivery', 'inventory_update', 'seasonal_adjustments', 'review', 'review_analysis', 'ad', 'customer_support', 'customer_history_access', 'premium_customer_check']","['20:21:50.13', '20:21:50.15', '20:21:50.34', '20:21:50.83', '20:21:51.11', '20:21:51.13', '20:21:51.25', '20:21:51.65', '20:21:52.30', '20:21:52.66', '20:21:52.78', '20:21:53.08', '20:21:54.36', '20:21:55.16', '20:21:56.39', '20:21:56.92', '20:21:57.36', '20:21:57.93', '20:21:58.67', '20:21:59.26']",7.87
"['ui_server', 'purchase_book_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'card_check', 'visa', 'limit_check_visa', 'fraud_check_visa', 'currency_conversion', 'shipping_options', 'inventory_update', 'supplier_notification', 'review', 'review_analysis', 'ad', 'customer_support']","['18:50:26.28', '18:50:26.29', '18:50:26.60', '18:50:27.29', '18:50:27.48', '18:50:27.51', '18:50:27.73', '18:50:28.42', '18:50:29.54', '18:50:29.92', '18:50:30.25', '18:50:30.57', '18:50:31.66', '18:50:32.45', '18:50:33.47', '18:50:34.06', '18:50:34.47', '18:50:35.11']",8.1
"['ui_server', 'purchase_book_server', 'discount_server', 'book_availability_server', 'user_credentials', 'user_history', 'card_check', 'visa', 'fraud_check_visa', 'currency_conversion', 'shipping_options', 'inventory_update', 'supplier_notification', 'seasonal_adjustments', 'review', 'review_analysis', 'ad', 'customer_support']","['20:05:40.99', '20:05:41.02', '20:05:41.14', '20:05:41.25', '20:05:41.87', '20:05:41.88', '20:05:42.12', '20:05:42.44', '20:05:43.07', '20:05:43.18', '20:05:43.42', '20:05:43.69', '20:05:44.62', '20:05:45.29', '20:05:46.12', '20:05:47.10', '20:05:47.63', '20:05:48.24', '20:05:48.69']",6.99
"['ui_server', 'purchase_book_server', 'discount_server', 'gift_wrap_server', 'book_availability_server', 'user_credentials', 'user_history', 'card_check', 'visa', 'limit_check_visa', 'currency_conversion', 'shipping_options', 'inventory_update', 'review', 'review_verification', 'ad', 'customer_support']","['03:03:52.98', '03:03:53.00', '03:03:53.26', '03:03:53.49', '03:03:53.50', '03:03:54.17', '03:03:54.20', '03:03:54.51', '03:03:54.62', '03:03:55.34', '03:03:56.41', '03:03:56.76', '03:03:57.10', '03:03:58.11', '03:03:58.98', '03:03:59.73', '03:04:00.22', '03:04:00.99']",7.26
"['ui_server', 'purchase_book_server', 'book_availability_server', 'external_inventory', 'bundle_offer', 'user_credentials', 'user_history', 'card_check', 'visa', 'limit_check_visa', 'currency_conversion', 'shipping_options', 'shipping_insurance', 'inventory_update', 'review', 'review_analysis', 'ad', 'customer_support']","['14:51:18.72', '14:51:18.75', '14:51:18.96', '14:51:19.44', '14:51:19.64', '14:51:19.78', '14:51:19.81', '14:51:20.10', '14:51:20.44', '14:51:20.95', '14:51:21.87', '14:51:22.23', '14:51:22.41', '14:51:22.95', '14:51:23.99', '14:51:25.12', '14:51:25.82', '14:51:26.26', '14:51:26.97']",7.38
"['ui_server', 'purchase_book_server', 'discount_server', 'gift_wrap_server', 'book_availability_server', 'user_credentials', 'user_history', 'card_check', 'visa', 'fraud_check_visa', 'currency_conversion', 'shipping_options', 'express_delivery', 'inventory_update', 'review', 'review_verification', 'review_analysis', 'ad', 'customer_support']","['07:36:36.33', '07:36:36.35', '07:36:36.65', '07:36:37.00', '07:36:37.01', '07:36:37.48', '07:36:37.51', '07:36:37.67', '07:36:37.97', '07:36:38.38', '07:36:38.64', '07:36:38.92', '07:36:39.19', '07:36:39.56', '07:36:40.61', '07:36:41.90', '07:36:42.58', '07:36:43.20', '07:36:43.99', '07:36:44.60']",7.25
"['ui_server', 'purchase_book_server', 'gift_wrap_server', 'book_availability_server', 'user_credentials', 'card_check', 'visa', 'limit_check_visa', 'fraud_check_visa', 'currency_conversion', 'shipping_options', 'express_delivery', 'inventory_update', 'supplier_notification', 'seasonal_adjustments', 'review', 'review_verification', 'ad', 'customer_support']","['22:32:13.44', '22:32:13.46', '22:32:13.66', '22:32:13.69', '22:32:14.16', '22:32:14.17', '22:32:14.56', '22:32:15.02', '22:32:16.01', '22:32:16.30', '22:32:16.49', '22:32:16.62', '22:32:16.96', '22:32:18.20', '22:32:18.77', '22:32:19.62', '22:32:20.51', '22:32:21.02', '22:32:21.53', '22:32:22.31']",7.92
"['ui_server', 'purchase_book_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'user_history', 'card_check', 'visa', 'fraud_check_visa', 'currency_conversion', 'shipping_options', 'inventory_update', 'review', 'review_verification', 'ad', 'customer_support']","['21:43:37.03', '21:43:37.04', '21:43:37.23', '21:43:37.71', '21:43:37.87', '21:43:37.88', '21:43:38.02', '21:43:38.23', '21:43:38.98', '21:43:39.14', '21:43:39.46', '21:43:39.79', '21:43:40.92', '21:43:41.74', '21:43:42.43', '21:43:43.20', '21:43:43.63']",5.92
"['ui_server', 'purchase_book_server', 'book_availability_server', 'user_credentials', 'card_check', 'visa', 'limit_check_visa', 'fraud_check_visa', 'currency_conversion', 'shipping_options', 'express_delivery', 'inventory_update', 'review', 'review_verification', 'review_analysis', 'ad', 'customer_support']","['19:16:48.26', '19:16:48.28', '19:16:48.45', '19:16:49.12', '19:16:49.15', '19:16:49.37', '19:16:50.03', '19:16:50.84', '19:16:51.17', '19:16:51.47', '19:16:51.65', '19:16:51.95', '19:16:53.05', '19:16:53.98', '19:16:54.59', '19:16:55.22', '19:16:55.78', '19:16:56.40']",7.33
