path,timestamps,Total Delay
"['ui_server', 'purchase_book_server', 'book_availability_server', 'external_inventory', 'second_hand_market', 'bundle_offer', 'user_credentials', 'user_history', 'card_check', 'visa', 'fraud_check_visa', 'currency_conversion', 'shipping_options', 'inventory_update', 'supplier_notification', 'review', 'review_analysis', 'ad', 'customer_support']","['19:53:21.44', '19:53:21.46', '19:53:21.83', '19:53:22.46', '19:53:22.83', '19:53:23.97', '19:53:24.32', '19:53:24.34', '19:53:24.58', '19:53:24.69', '19:53:25.23', '19:53:25.43', '19:53:25.78', '19:53:26.10', '19:53:27.27', '19:53:27.73', '19:53:28.81', '19:53:29.46', '19:53:30.03', '19:53:30.70']",8.53
"['ui_server', 'purchase_book_server', 'book_availability_server', 'user_credentials', 'card_check', 'visa', 'currency_conversion', 'shipping_options', 'express_delivery', 'inventory_update', 'supplier_notification', 'review', 'review_verification', 'ad', 'customer_support']","['10:10:16.66', '10:10:16.68', '10:10:17.01', '10:10:17.53', '10:10:17.56', '10:10:17.90', '10:10:18.54', '10:10:18.69', '10:10:19.01', '10:10:19.24', '10:10:20.42', '10:10:20.87', '10:10:21.91', '10:10:22.68', '10:10:23.20', '10:10:23.76']",6.17
"['ui_server', 'purchase_book_server', 'book_availability_server', 'external_inventory', 'bundle_offer', 'user_credentials', 'user_history', 'card_check', 'american_express', 'currency_conversion', 'shipping_options', 'shipping_insurance', 'express_delivery', 'inventory_update', 'supplier_notification', 'seasonal_adjustments', 'review', 'review_analysis', 'ad', 'customer_support']","['19:00:46.81', '19:00:46.83', '19:00:47.05', '19:00:47.55', '19:00:47.93', '19:00:48.26', '19:00:48.28', '19:00:48.56', '19:00:48.68', '19:00:49.35', '19:00:49.64', '19:00:49.80', '19:00:50.27', '19:00:50.49', '19:00:51.53', '19:00:52.16', '19:00:53.40', '19:00:54.56', '19:00:55.05', '19:00:55.60', '19:00:56.29']",8.92
"['ui_server', 'purchase_book_server', 'book_availability_server', 'user_credentials', 'card_check', 'visa', 'limit_check_visa', 'fraud_check_visa', 'currency_conversion', 'shipping_options', 'express_delivery', 'inventory_update', 'review', 'review_verification', 'ad', 'customer_support']","['07:24:07.71', '07:24:07.74', '07:24:08.12', '07:24:08.58', '07:24:08.60', '07:24:08.93', '07:24:09.51', '07:24:10.51', '07:24:10.71', '07:24:10.97', '07:24:11.34', '07:24:11.63', '07:24:12.44', '07:24:13.33', '07:24:13.88', '07:24:14.38', '07:24:15.00']",6.57
"['ui_server', 'purchase_book_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'user_history', 'card_check', 'american_express', 'limit_check_american_express', 'fraud_check_american_express', 'currency_conversion', 'shipping_options', 'shipping_insurance', 'inventory_update', 'review', 'review_verification', 'review_analysis', 'ad', 'customer_support']","['13:12:58.25', '13:12:58.28', '13:12:58.50', '13:12:59.28', '13:12:59.50', '13:12:59.52', '13:12:59.69', '13:13:00.08', '13:13:00.61', '13:13:01.66', '13:13:01.84', '13:13:02.04', '13:13:02.32', '13:13:03.07', '13:13:04.26', '13:13:05.26', '13:13:05.89', '13:13:06.33', '13:13:06.98', '13:13:07.43']",8.29
"['ui_server', 'purchase_book_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'card_check', 'visa', 'limit_check_visa', 'currency_conversion', 'shipping_options', 'express_delivery', 'inventory_update', 'review', 'review_verification', 'review_analysis', 'ad', 'customer_support']","['06:12:54.15', '06:12:54.17', '06:12:54.45', '06:12:55.09', '06:12:55.33', '06:12:55.36', '06:12:55.48', '06:12:56.26', '06:12:57.16', '06:12:57.47', '06:12:57.83', '06:12:57.97', '06:12:58.83', '06:12:59.89', '06:13:00.53', '06:13:01.23', '06:13:01.76', '06:13:02.25']",7.44
"['ui_server', 'purchase_book_server', 'gift_wrap_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'user_history', 'card_check', 'visa', 'limit_check_visa', 'currency_conversion', 'shipping_options', 'shipping_insurance', 'express_delivery', 'inventory_update', 'review', 'automatic_response', 'ad', 'customer_support']","['13:59:33.97', '13:59:33.99', '13:59:34.13', '13:59:34.16', '13:59:34.90', '13:59:35.08', '13:59:35.09', '13:59:35.32', '13:59:35.55', '13:59:36.08', '13:59:37.21', '13:59:37.40', '13:59:37.70', '13:59:38.12', '13:59:38.26', '13:59:39.37', '13:59:40.65', '13:59:40.75', '13:59:41.45', '13:59:42.12']",7.19
"['ui_server', 'purchase_book_server', 'discount_server', 'book_availability_server', 'user_credentials', 'card_check', 'american_express', 'currency_conversion', 'shipping_options', 'inventory_update', 'review', 'ad', 'customer_support', 'premium_customer_check']","['01:42:42.02', '01:42:42.05', '01:42:42.45', '01:42:42.60', '01:42:43.23', '01:42:43.24', '01:42:43.57', '01:42:44.00', '01:42:44.30', '01:42:44.62', '01:42:45.71', '01:42:46.64', '01:42:47.44', '01:42:48.06', '01:42:48.83']",6.15
"['ui_server', 'purchase_book_server', 'discount_server', 'gift_wrap_server', 'book_availability_server', 'user_credentials', 'user_history', 'card_check', 'visa', 'limit_check_visa', 'currency_conversion', 'shipping_options', 'express_delivery', 'inventory_update', 'review', 'review_verification', 'review_analysis', 'ad', 'customer_support']","['06:06:55.94', '06:06:55.96', '06:06:56.06', '06:06:56.36', '06:06:56.38', '06:06:57.09', '06:06:57.11', '06:06:57.26', '06:06:57.47', '06:06:57.91', '06:06:59.09', '06:06:59.33', '06:06:59.60', '06:06:59.98', '06:07:01.18', '06:07:02.02', '06:07:02.55', '06:07:03.06', '06:07:03.81', '06:07:04.21']",7.72
"['ui_server', 'purchase_book_server', 'discount_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'user_history', 'card_check', 'visa', 'limit_check_visa', 'fraud_check_visa', 'currency_conversion', 'shipping_options', 'inventory_update', 'supplier_notification', 'review', 'review_verification', 'ad', 'customer_support']","['17:35:45.95', '17:35:45.96', '17:35:46.20', '17:35:46.59', '17:35:47.16', '17:35:47.43', '17:35:47.44', '17:35:47.58', '17:35:47.69', '17:35:48.33', '17:35:49.16', '17:35:49.33', '17:35:49.72', '17:35:50.04', '17:35:51.31', '17:35:51.93', '17:35:52.96', '17:35:53.54', '17:35:54.00', '17:35:54.66']",8.18
"['ui_server', 'purchase_book_server', 'discount_server', 'gift_wrap_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'user_history', 'card_check', 'visa', 'limit_check_visa', 'currency_conversion', 'shipping_options', 'express_delivery', 'inventory_update', 'supplier_notification', 'review', 'review_verification', 'review_analysis', 'ad', 'customer_support']","['20:19:52.71', '20:19:52.73', '20:19:52.97', '20:19:53.20', '20:19:53.23', '20:19:53.88', '20:19:54.22', '20:19:54.25', '20:19:54.48', '20:19:54.59', '20:19:55.01', '20:19:55.88', '20:19:56.19', '20:19:56.32', '20:19:56.48', '20:19:57.45', '20:19:58.12', '20:19:59.15', '20:19:59.63', '20:20:00.12', '20:20:00.79', '20:20:01.30']",8.11
"['ui_server', 'purchase_book_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'user_history', 'card_check', 'american_express', 'limit_check_american_express', 'currency_conversion', 'shipping_options', 'express_delivery', 'inventory_update', 'review', 'review_verification', 'review_analysis', 'ad', 'customer_support']","['18:29:54.97', '18:29:55.00', '18:29:55.27', '18:29:55.75', '18:29:55.85', '18:29:55.87', '18:29:56.19', '18:29:56.36', '18:29:57.09', '18:29:57.95', '18:29:58.26', '18:29:58.43', '18:29:58.65', '18:29:59.79', '18:30:00.78', '18:30:01.42', '18:30:01.82', '18:30:02.53', '18:30:03.30']",7.55
"['ui_server', 'purchase_book_server', 'discount_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'card_check', 'visa', 'limit_check_visa', 'fraud_check_visa', 'currency_conversion', 'shipping_options', 'express_delivery', 'inventory_update', 'supplier_notification', 'review', 'review_analysis', 'ad', 'customer_support']","['20:26:13.81', '20:26:13.82', '20:26:13.96', '20:26:14.29', '20:26:14.99', '20:26:15.25', '20:26:15.26', '20:26:15.45', '20:26:16.09', '20:26:16.99', '20:26:17.32', '20:26:17.71', '20:26:17.98', '20:26:18.16', '20:26:19.42', '20:26:20.22', '20:26:21.22', '20:26:21.88', '20:26:22.45', '20:26:23.17']",8.74
"['ui_server', 'purchase_book_server', 'discount_server', 'book_availability_server', 'user_credentials', 'user_history', 'card_check', 'visa', 'fraud_check_visa', 'currency_conversion', 'shipping_options', 'express_delivery', 'inventory_update', 'supplier_notification', 'review', 'review_verification', 'automatic_response', 'ad', 'customer_support']","['23:22:15.74', '23:22:15.76', '23:22:15.96', '23:22:16.11', '23:22:16.90', '23:22:16.91', '23:22:17.05', '23:22:17.34', '23:22:17.93', '23:22:18.08', '23:22:18.35', '23:22:18.58', '23:22:18.92', '23:22:19.99', '23:22:20.47', '23:22:21.33', '23:22:21.86', '23:22:22.19', '23:22:22.91', '23:22:23.39']",7.06
"['ui_server', 'purchase_book_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'card_check', 'visa', 'limit_check_visa', 'currency_conversion', 'shipping_options', 'inventory_update', 'review', 'review_verification', 'review_analysis', 'ad', 'customer_support']","['03:55:11.56', '03:55:11.58', '03:55:11.98', '03:55:12.64', '03:55:12.92', '03:55:12.94', '03:55:13.23', '03:55:13.77', '03:55:14.94', '03:55:15.16', '03:55:15.37', '03:55:16.25', '03:55:17.38', '03:55:17.79', '03:55:18.24', '03:55:18.70', '03:55:19.39']",6.91
"['ui_server', 'purchase_book_server', 'discount_server', 'gift_wrap_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'card_check', 'visa', 'limit_check_visa', 'fraud_check_visa', 'currency_conversion', 'shipping_options', 'express_delivery', 'inventory_update', 'seasonal_adjustments', 'review', 'review_analysis', 'ad', 'customer_support']","['21:37:16.08', '21:37:16.09', '21:37:16.35', '21:37:16.63', '21:37:16.65', '21:37:17.29', '21:37:17.55', '21:37:17.57', '21:37:17.74', '21:37:18.40', '21:37:19.57', '21:37:19.83', '21:37:19.94', '21:37:20.33', '21:37:20.63', '21:37:21.49', '21:37:22.32', '21:37:23.22', '21:37:23.66', '21:37:24.18', '21:37:24.90']",8.17
"['ui_server', 'purchase_book_server', 'book_availability_server', 'external_inventory', 'bundle_offer', 'user_credentials', 'card_check', 'visa', 'fraud_check_visa', 'currency_conversion', 'shipping_options', 'shipping_insurance', 'express_delivery', 'inventory_update', 'review', 'ad', 'customer_support']","['06:12:58.83', '06:12:58.86', '06:12:59.21', '06:12:59.95', '06:13:00.14', '06:13:00.27', '06:13:00.30', '06:13:00.47', '06:13:00.87', '06:13:01.01', '06:13:01.40', '06:13:01.66', '06:13:02.14', '06:13:02.52', '06:13:03.74', '06:13:04.77', '06:13:05.21', '06:13:05.81']",6.5
"['ui_server', 'purchase_book_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'user_history', 'card_check', 'visa', 'limit_check_visa', 'currency_conversion', 'shipping_options', 'express_delivery', 'inventory_update', 'supplier_notification', 'review', 'review_verification', 'ad', 'customer_support']","['10:14:10.32', '10:14:10.34', '10:14:10.55', '10:14:11.31', '10:14:11.53', '10:14:11.56', '10:14:11.81', '10:14:12.14', '10:14:12.75', '10:14:13.88', '10:14:14.14', '10:14:14.38', '10:14:14.77', '10:14:15.88', '10:14:16.50', '10:14:17.32', '10:14:18.00', '10:14:18.71', '10:14:19.12']",8.04
"['ui_server', 'purchase_book_server', 'discount_server', 'book_availability_server', 'user_credentials', 'user_history', 'card_check', 'mastercard', 'limit_check_mastercard', 'currency_conversion', 'shipping_options', 'express_delivery', 'inventory_update', 'seasonal_adjustments', 'review', 'review_verification', 'ad', 'customer_support']","['07:57:26.05', '07:57:26.07', '07:57:26.46', '07:57:26.84', '07:57:27.59', '07:57:27.61', '07:57:27.84', '07:57:28.13', '07:57:28.88', '07:57:30.00', '07:57:30.20', '07:57:30.57', '07:57:30.70', '07:57:31.91', '07:57:32.80', '07:57:33.64', '07:57:34.29', '07:57:34.86', '07:57:35.54']",8.83
"['ui_server', 'purchase_book_server', 'gift_wrap_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'card_check', 'mastercard', 'limit_check_mastercard', 'fraud_check_mastercard', 'currency_conversion', 'shipping_options', 'shipping_insurance', 'inventory_update', 'seasonal_adjustments', 'review', 'review_verification', 'ad', 'customer_support']","['07:06:34.44', '07:06:34.47', '07:06:34.86', '07:06:34.89', '07:06:35.52', '07:06:35.62', '07:06:35.65', '07:06:35.76', '07:06:36.20', '07:06:37.46', '07:06:37.71', '07:06:38.08', '07:06:38.44', '07:06:38.91', '07:06:40.03', '07:06:40.83', '07:06:41.77', '07:06:42.47', '07:06:42.98', '07:06:43.49']",8.54
"['ui_server', 'purchase_book_server', 'book_availability_server', 'user_credentials', 'card_check', 'visa', 'limit_check_visa', 'fraud_check_visa', 'currency_conversion', 'shipping_options', 'express_delivery', 'inventory_update', 'supplier_notification', 'seasonal_adjustments', 'review', 'review_verification', 'review_analysis', 'ad', 'customer_support']","['12:10:33.13', '12:10:33.14', '12:10:33.46', '12:10:33.89', '12:10:33.92', '12:10:34.04', '12:10:34.67', '12:10:35.92', '12:10:36.08', '12:10:36.36', '12:10:36.46', '12:10:36.82', '12:10:37.64', '12:10:38.28', '12:10:39.30', '12:10:40.34', '12:10:41.07', '12:10:41.61', '12:10:42.03', '12:10:42.49']",8.66
"['ui_server', 'purchase_book_server', 'discount_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'user_history', 'card_check', 'visa', 'limit_check_visa', 'fraud_check_visa', 'currency_conversion', 'shipping_options', 'express_delivery', 'inventory_update', 'supplier_notification', 'review', 'review_verification', 'ad', 'customer_support', 'premium_customer_check']","['07:23:20.97', '07:23:20.99', '07:23:21.31', '07:23:21.68', '07:23:22.18', '07:23:22.48', '07:23:22.49', '07:23:22.70', '07:23:22.84', '07:23:23.28', '07:23:24.32', '07:23:24.72', '07:23:24.86', '07:23:25.24', '07:23:25.37', '07:23:26.22', '07:23:26.79', '07:23:27.88', '07:23:28.43', '07:23:28.85', '07:23:29.35', '07:23:29.86']",8.04
"['ui_server', 'purchase_book_server', 'book_availability_server', 'user_credentials', 'card_check', 'american_express', 'limit_check_american_express', 'fraud_check_american_express', 'currency_conversion', 'shipping_options', 'express_delivery', 'inventory_update', 'supplier_notification', 'seasonal_adjustments', 'review', 'review_verification', 'ad', 'customer_support']","['22:54:48.05', '22:54:48.08', '22:54:48.37', '22:54:48.92', '22:54:48.93', '22:54:49.16', '22:54:49.71', '22:54:50.62', '22:54:50.91', '22:54:51.27', '22:54:51.51', '22:54:51.68', '22:54:52.55', '22:54:53.21', '22:54:54.16', '22:54:55.39', '22:54:56.09', '22:54:56.73', '22:54:57.25']",8.24
"['ui_server', 'purchase_book_server', 'discount_server', 'gift_wrap_server', 'book_availability_server', 'external_inventory', 'bundle_offer', 'user_credentials', 'user_history', 'card_check', 'american_express', 'currency_conversion', 'shipping_options', 'inventory_update', 'seasonal_adjustments', 'review', 'review_verification', 'review_analysis', 'ad', 'customer_support']","['07:55:02.22', '07:55:02.25', '07:55:02.44', '07:55:02.71', '07:55:02.73', '07:55:03.13', '07:55:03.52', '07:55:03.62', '07:55:03.65', '07:55:03.89', '07:55:04.24', '07:55:04.66', '07:55:05.00', '07:55:05.21', '07:55:06.49', '07:55:07.33', '07:55:08.27', '07:55:08.78', '07:55:09.37', '07:55:10.13', '07:55:10.81']",7.66
"['ui_server', 'purchase_book_server', 'book_availability_server', 'user_credentials', 'user_history', 'card_check', 'visa', 'fraud_check_visa', 'currency_conversion', 'shipping_options', 'inventory_update', 'supplier_notification', 'review', 'review_verification', 'review_analysis', 'ad', 'customer_support', 'premium_customer_check']","['18:04:13.43', '18:04:13.45', '18:04:13.59', '18:04:14.32', '18:04:14.35', '18:04:14.62', '18:04:14.87', '18:04:15.62', '18:04:15.90', '18:04:16.09', '18:04:16.25', '18:04:17.53', '18:04:18.19', '18:04:19.42', '18:04:20.13', '18:04:20.54', '18:04:21.21', '18:04:21.91', '18:04:22.52']",8.09
"['ui_server', 'purchase_book_server', 'gift_wrap_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'card_check', 'visa', 'limit_check_visa', 'fraud_check_visa', 'currency_conversion', 'shipping_options', 'express_delivery', 'inventory_update', 'review', 'review_analysis', 'ad', 'customer_support']","['22:49:19.01', '22:49:19.04', '22:49:19.33', '22:49:19.34', '22:49:20.09', '22:49:20.39', '22:49:20.41', '22:49:20.70', '22:49:21.29', '22:49:22.29', '22:49:22.49', '22:49:22.62', '22:49:22.92', '22:49:23.06', '22:49:24.28', '22:49:25.27', '22:49:25.75', '22:49:26.46', '22:49:27.17']",7.53
"['ui_server', 'purchase_book_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'card_check', 'american_express', 'limit_check_american_express', 'fraud_check_american_express', 'currency_conversion', 'shipping_options', 'inventory_update', 'supplier_notification', 'review', 'review_verification', 'ad', 'customer_support']","['16:41:10.72', '16:41:10.74', '16:41:10.93', '16:41:11.63', '16:41:11.75', '16:41:11.77', '16:41:12.09', '16:41:12.69', '16:41:13.98', '16:41:14.22', '16:41:14.60', '16:41:14.95', '16:41:15.80', '16:41:16.21', '16:41:17.41', '16:41:17.95', '16:41:18.45', '16:41:19.08']",7.29
"['ui_server', 'purchase_book_server', 'gift_wrap_server', 'book_availability_server', 'user_credentials', 'card_check', 'visa', 'limit_check_visa', 'currency_conversion', 'shipping_options', 'express_delivery', 'inventory_update', 'supplier_notification', 'review', 'review_verification', 'review_analysis', 'automatic_response', 'ad', 'customer_support', 'premium_customer_check']","['19:11:09.19', '19:11:09.21', '19:11:09.51', '19:11:09.54', '19:11:10.03', '19:11:10.06', '19:11:10.43', '19:11:10.88', '19:11:12.05', '19:11:12.16', '19:11:12.47', '19:11:12.72', '19:11:14.00', '19:11:14.69', '19:11:15.90', '19:11:16.36', '19:11:17.00', '19:11:17.15', '19:11:17.71', '19:11:18.39', '19:11:18.97']",8.82
"['ui_server', 'purchase_book_server', 'book_availability_server', 'user_credentials', 'card_check', 'american_express', 'limit_check_american_express', 'fraud_check_american_express', 'currency_conversion', 'shipping_options', 'inventory_update', 'seasonal_adjustments', 'review', 'review_analysis', 'ad', 'customer_support']","['10:27:41.87', '10:27:41.89', '10:27:42.14', '10:27:42.89', '10:27:42.90', '10:27:43.16', '10:27:43.73', '10:27:44.89', '10:27:45.02', '10:27:45.18', '10:27:45.54', '10:27:46.73', '10:27:47.66', '10:27:48.84', '10:27:49.31', '10:27:49.84', '10:27:50.45']",7.61
"['ui_server', 'purchase_book_server', 'book_availability_server', 'external_inventory', 'bundle_offer', 'user_credentials', 'card_check', 'american_express', 'fraud_check_american_express', 'currency_conversion', 'shipping_options', 'inventory_update', 'supplier_notification', 'review', 'ad', 'customer_support']","['07:25:15.29', '07:25:15.30', '07:25:15.50', '07:25:16.24', '07:25:16.58', '07:25:16.88', '07:25:16.89', '07:25:17.27', '07:25:17.69', '07:25:17.93', '07:25:18.28', '07:25:18.40', '07:25:19.43', '07:25:19.94', '07:25:20.92', '07:25:21.55', '07:25:22.34']",5.98
"['ui_server', 'purchase_book_server', 'gift_wrap_server', 'book_availability_server', 'user_credentials', 'user_history', 'card_check', 'visa', 'limit_check_visa', 'fraud_check_visa', 'currency_conversion', 'shipping_options', 'shipping_insurance', 'inventory_update', 'review', 'automatic_response', 'ad', 'customer_support']","['12:11:52.83', '12:11:52.86', '12:11:53.23', '12:11:53.26', '12:11:53.92', '12:11:53.94', '12:11:54.20', '12:11:54.51', '12:11:55.27', '12:11:56.39', '12:11:56.70', '12:11:56.85', '12:11:57.15', '12:11:57.62', '12:11:58.52', '12:11:59.44', '12:11:59.68', '12:12:00.44', '12:12:01.17']",7.7
"['ui_server', 'purchase_book_server', 'discount_server', 'book_availability_server', 'user_credentials', 'card_check', 'american_express', 'currency_conversion', 'shipping_options', 'express_delivery', 'inventory_update', 'supplier_notification', 'review', 'review_verification', 'review_analysis', 'ad', 'customer_support', 'premium_customer_check']","['00:09:32.23', '00:09:32.24', '00:09:32.38', '00:09:32.51', '00:09:33.02', '00:09:33.04', '00:09:33.21', '00:09:33.93', '00:09:34.13', '00:09:34.41', '00:09:34.57', '00:09:35.78', '00:09:36.47', '00:09:37.43', '00:09:38.04', '00:09:38.80', '00:09:39.55', '00:09:40.24', '00:09:40.75']",7.9
"['ui_server', 'purchase_book_server', 'discount_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'user_history', 'card_check', 'visa', 'limit_check_visa', 'currency_conversion', 'shipping_options', 'express_delivery', 'inventory_update', 'review', 'review_verification', 'automatic_response', 'ad', 'customer_support']","['06:08:12.78', '06:08:12.81', '06:08:12.98', '06:08:13.24', '06:08:13.89', '06:08:14.10', '06:08:14.12', '06:08:14.28', '06:08:14.63', '06:08:15.38', '06:08:16.39', '06:08:16.60', '06:08:16.70', '06:08:16.91', '06:08:18.16', '06:08:19.39', '06:08:19.93', '06:08:20.10', '06:08:20.88', '06:08:21.39']",7.45
"['ui_server', 'purchase_book_server', 'book_availability_server', 'user_credentials', 'user_history', 'card_check', 'mastercard', 'limit_check_mastercard', 'currency_conversion', 'shipping_options', 'inventory_update', 'seasonal_adjustments', 'review', 'review_verification', 'ad', 'customer_support']","['09:10:01.20', '09:10:01.22', '09:10:01.47', '09:10:01.98', '09:10:02.00', '09:10:02.14', '09:10:02.37', '09:10:03.11', '09:10:04.40', '09:10:04.73', '09:10:04.85', '09:10:05.69', '09:10:06.61', '09:10:07.46', '09:10:07.95', '09:10:08.60', '09:10:09.24']",7.33
"['ui_server', 'purchase_book_server', 'book_availability_server', 'user_credentials', 'card_check', 'american_express', 'limit_check_american_express', 'fraud_check_american_express', 'currency_conversion', 'shipping_options', 'inventory_update', 'supplier_notification', 'review', 'review_verification', 'review_analysis', 'automatic_response', 'ad', 'customer_support']","['20:06:39.27', '20:06:39.30', '20:06:39.52', '20:06:40.13', '20:06:40.15', '20:06:40.33', '20:06:40.73', '20:06:41.76', '20:06:41.96', '20:06:42.31', '20:06:42.63', '20:06:43.77', '20:06:44.33', '20:06:45.58', '20:06:46.15', '20:06:46.87', '20:06:47.10', '20:06:47.67', '20:06:48.43']",8.24
"['ui_server', 'purchase_book_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'user_history', 'card_check', 'visa', 'limit_check_visa', 'currency_conversion', 'shipping_options', 'express_delivery', 'inventory_update', 'review', 'review_verification', 'ad', 'customer_support', 'premium_customer_check']","['22:04:29.72', '22:04:29.73', '22:04:30.11', '22:04:30.75', '22:04:31.10', '22:04:31.13', '22:04:31.51', '22:04:31.91', '22:04:32.40', '22:04:33.57', '22:04:33.92', '22:04:34.12', '22:04:34.29', '22:04:35.30', '22:04:36.32', '22:04:37.00', '22:04:37.76', '22:04:38.28', '22:04:38.70']",7.91
"['ui_server', 'purchase_book_server', 'book_availability_server', 'user_credentials', 'card_check', 'american_express', 'limit_check_american_express', 'fraud_check_american_express', 'currency_conversion', 'shipping_options', 'shipping_insurance', 'express_delivery', 'inventory_update', 'supplier_notification', 'review', 'review_verification', 'review_analysis', 'ad', 'customer_support']","['05:10:03.67', '05:10:03.68', '05:10:03.87', '05:10:04.50', '05:10:04.53', '05:10:04.83', '05:10:05.32', '05:10:06.57', '05:10:06.90', '05:10:07.14', '05:10:07.44', '05:10:07.97', '05:10:08.21', '05:10:09.03', '05:10:09.67', '05:10:10.50', '05:10:11.23', '05:10:11.89', '05:10:12.57', '05:10:13.33']",9.11
"['ui_server', 'purchase_book_server', 'book_availability_server', 'external_inventory', 'bundle_offer', 'user_credentials', 'card_check', 'mastercard', 'limit_check_mastercard', 'fraud_check_mastercard', 'currency_conversion', 'shipping_options', 'express_delivery', 'inventory_update', 'review', 'review_verification', 'review_analysis', 'ad', 'customer_support', 'customer_history_access']","['11:28:12.21', '11:28:12.24', '11:28:12.62', '11:28:13.15', '11:28:13.45', '11:28:13.64', '11:28:13.67', '11:28:13.98', '11:28:14.68', '11:28:15.79', '11:28:16.05', '11:28:16.44', '11:28:16.79', '11:28:17.16', '11:28:17.98', '11:28:18.81', '11:28:19.55', '11:28:20.26', '11:28:20.77', '11:28:21.49', '11:28:22.25']",9.45
"['ui_server', 'purchase_book_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'user_history', 'card_check', 'mastercard', 'limit_check_mastercard', 'currency_conversion', 'shipping_options', 'express_delivery', 'inventory_update', 'supplier_notification', 'review', 'review_verification', 'ad', 'customer_support']","['07:52:31.25', '07:52:31.27', '07:52:31.46', '07:52:32.22', '07:52:32.54', '07:52:32.56', '07:52:32.83', '07:52:33.10', '07:52:33.53', '07:52:34.71', '07:52:35.00', '07:52:35.23', '07:52:35.42', '07:52:36.62', '07:52:37.04', '07:52:38.10', '07:52:38.51', '07:52:38.95', '07:52:39.44']",7.43
"['ui_server', 'purchase_book_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'user_history', 'card_check', 'mastercard', 'limit_check_mastercard', 'fraud_check_mastercard', 'currency_conversion', 'shipping_options', 'express_delivery', 'inventory_update', 'review', 'review_verification', 'ad', 'customer_support']","['01:51:16.79', '01:51:16.82', '01:51:17.02', '01:51:17.70', '01:51:18.05', '01:51:18.06', '01:51:18.44', '01:51:18.77', '01:51:19.44', '01:51:20.44', '01:51:20.77', '01:51:21.07', '01:51:21.45', '01:51:21.84', '01:51:22.87', '01:51:23.77', '01:51:24.33', '01:51:24.75', '01:51:25.30']",7.8
"['ui_server', 'purchase_book_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'card_check', 'visa', 'limit_check_visa', 'fraud_check_visa', 'currency_conversion', 'shipping_options', 'express_delivery', 'inventory_update', 'review', 'ad', 'customer_support', 'premium_customer_check']","['07:21:48.09', '07:21:48.10', '07:21:48.40', '07:21:49.16', '07:21:49.35', '07:21:49.37', '07:21:49.53', '07:21:49.96', '07:21:51.01', '07:21:51.27', '07:21:51.49', '07:21:51.86', '07:21:52.09', '07:21:53.13', '07:21:54.41', '07:21:54.88', '07:21:55.64', '07:21:56.31']",7.44
"['ui_server', 'purchase_book_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'user_history', 'card_check', 'visa', 'fraud_check_visa', 'currency_conversion', 'shipping_options', 'shipping_insurance', 'express_delivery', 'inventory_update', 'review', 'review_analysis', 'ad', 'customer_support']","['05:16:05.77', '05:16:05.80', '05:16:06.15', '05:16:06.72', '05:16:06.84', '05:16:06.86', '05:16:07.24', '05:16:07.40', '05:16:08.06', '05:16:08.33', '05:16:08.56', '05:16:08.89', '05:16:09.52', '05:16:09.70', '05:16:10.93', '05:16:11.87', '05:16:12.31', '05:16:12.80', '05:16:13.32']",6.79
"['ui_server', 'purchase_book_server', 'gift_wrap_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'card_check', 'visa', 'limit_check_visa', 'fraud_check_visa', 'currency_conversion', 'shipping_options', 'inventory_update', 'seasonal_adjustments', 'review', 'review_verification', 'review_analysis', 'ad', 'customer_support']","['08:30:18.46', '08:30:18.49', '08:30:18.78', '08:30:18.79', '08:30:19.27', '08:30:19.55', '08:30:19.57', '08:30:19.71', '08:30:20.43', '08:30:21.40', '08:30:21.72', '08:30:22.01', '08:30:22.12', '08:30:23.16', '08:30:24.33', '08:30:25.22', '08:30:25.91', '08:30:26.59', '08:30:27.05', '08:30:27.48']",8.42
