path,timestamps,Total Delay
"['ui_server', 'purchase_book_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'user_history', 'card_check', 'visa', 'limit_check_visa', 'fraud_check_visa', 'currency_conversion', 'shipping_options', 'express_delivery', 'inventory_update', 'seasonal_adjustments', 'review', 'review_analysis', 'ad', 'customer_support']","['17:16:04.37', '17:16:04.39', '17:16:04.50', '17:16:05.20', '17:16:05.45', '17:16:05.47', '17:16:05.83', '17:16:06.10', '17:16:06.89', '17:16:07.87', '17:16:08.09', '17:16:08.48', '17:16:08.64', '17:16:08.88', '17:16:10.10', '17:16:10.96', '17:16:11.81', '17:16:12.23', '17:16:12.90', '17:16:13.62']",8.57
"['ui_server', 'purchase_book_server', 'discount_server', 'gift_wrap_server', 'book_availability_server', 'user_credentials', 'card_check', 'visa', 'limit_check_visa', 'fraud_check_visa', 'currency_conversion', 'shipping_options', 'shipping_insurance', 'express_delivery', 'inventory_update', 'review', 'review_verification', 'ad', 'customer_support']","['06:35:42.42', '06:35:42.43', '06:35:42.67', '06:35:42.79', '06:35:42.81', '06:35:43.29', '06:35:43.31', '06:35:43.64', '06:35:44.39', '06:35:45.47', '06:35:45.82', '06:35:46.06', '06:35:46.41', '06:35:47.01', '06:35:47.23', '06:35:48.10', '06:35:49.19', '06:35:49.95', '06:35:50.56', '06:35:51.23']",8.09
"['ui_server', 'purchase_book_server', 'book_availability_server', 'external_inventory', 'bundle_offer', 'user_credentials', 'user_history', 'card_check', 'american_express', 'limit_check_american_express', 'fraud_check_american_express', 'currency_conversion', 'shipping_options', 'inventory_update', 'supplier_notification', 'review', 'review_verification', 'review_analysis', 'automatic_response', 'ad', 'customer_support']","['01:06:26.60', '01:06:26.62', '01:06:27.00', '01:06:27.41', '01:06:27.60', '01:06:27.74', '01:06:27.77', '01:06:27.95', '01:06:28.31', '01:06:28.95', '01:06:29.85', '01:06:30.22', '01:06:30.49', '01:06:30.78', '01:06:31.75', '01:06:32.26', '01:06:33.32', '01:06:33.81', '01:06:34.39', '01:06:34.55', '01:06:34.99', '01:06:35.58']",7.85
"['ui_server', 'purchase_book_server', 'book_availability_server', 'user_credentials', 'user_history', 'card_check', 'visa', 'limit_check_visa', 'currency_conversion', 'shipping_options', 'express_delivery', 'inventory_update', 'review', 'review_verification', 'review_analysis', 'ad', 'customer_support']","['03:19:34.50', '03:19:34.52', '03:19:34.91', '03:19:35.48', '03:19:35.50', '03:19:35.79', '03:19:36.08', '03:19:36.53', '03:19:37.37', '03:19:37.62', '03:19:38.00', '03:19:38.37', '03:19:39.60', '03:19:40.87', '03:19:41.54', '03:19:42.17', '03:19:42.67', '03:19:43.11']",7.59
"['ui_server', 'purchase_book_server', 'book_availability_server', 'external_inventory', 'user_credentials', 'user_history', 'card_check', 'american_express', 'limit_check_american_express', 'currency_conversion', 'shipping_options', 'express_delivery', 'inventory_update', 'supplier_notification', 'review', 'review_verification', 'review_analysis', 'automatic_response', 'ad', 'customer_support']","['19:04:43.92', '19:04:43.93', '19:04:44.24', '19:04:44.99', '19:04:45.31', '19:04:45.32', '19:04:45.68', '19:04:45.92', '19:04:46.60', '19:04:47.44', '19:04:47.82', '19:04:48.06', '19:04:48.34', '19:04:49.53', '19:04:50.11', '19:04:51.22', '19:04:51.93', '19:04:52.34', '19:04:52.68', '19:04:53.42', '19:04:54.02']",9.52
"['ui_server', 'purchase_book_server', 'discount_server', 'book_availability_server', 'user_credentials', 'card_check', 'american_express', 'limit_check_american_express', 'fraud_check_american_express', 'currency_conversion', 'shipping_options', 'express_delivery', 'inventory_update', 'supplier_notification', 'review', 'review_verification', 'ad', 'customer_support', 'premium_customer_check']","['05:49:59.84', '05:49:59.86', '05:50:00.04', '05:50:00.41', '05:50:01.04', '05:50:01.06', '05:50:01.39', '05:50:01.89', '05:50:02.71', '05:50:02.97', '05:50:03.13', '05:50:03.38', '05:50:03.69', '05:50:04.97', '05:50:05.65', '05:50:06.81', '05:50:07.23', '05:50:07.89', '05:50:08.48', '05:50:09.22']",8.34
"['ui_server', 'purchase_book_server', 'book_availability_server', 'external_inventory', 'bundle_offer', 'user_credentials', 'user_history', 'card_check', 'visa', 'limit_check_visa', 'currency_conversion', 'shipping_options', 'inventory_update', 'review', 'ad', 'customer_support', 'premium_customer_check']","['12:34:47.03', '12:34:47.05', '12:34:47.25', '12:34:47.82', '12:34:48.11', '12:34:48.42', '12:34:48.43', '12:34:48.64', '12:34:48.89', '12:34:49.43', '12:34:50.38', '12:34:50.61', '12:34:50.83', '12:34:52.03', '12:34:53.08', '12:34:53.64', '12:34:54.42', '12:34:54.85']",6.92
"['ui_server', 'purchase_book_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'card_check', 'visa', 'limit_check_visa', 'fraud_check_visa', 'currency_conversion', 'shipping_options', 'express_delivery', 'inventory_update', 'seasonal_adjustments', 'review', 'ad', 'customer_support']","['14:33:21.91', '14:33:21.93', '14:33:22.23', '14:33:22.71', '14:33:22.97', '14:33:22.99', '14:33:23.11', '14:33:23.84', '14:33:24.93', '14:33:25.16', '14:33:25.29', '14:33:25.49', '14:33:25.70', '14:33:26.56', '14:33:27.51', '14:33:28.62', '14:33:29.06', '14:33:29.80']",7.07
"['ui_server', 'purchase_book_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'card_check', 'visa', 'currency_conversion', 'shipping_options', 'express_delivery', 'inventory_update', 'review', 'review_verification', 'ad', 'customer_support']","['00:57:50.42', '00:57:50.44', '00:57:50.77', '00:57:51.25', '00:57:51.38', '00:57:51.39', '00:57:51.70', '00:57:52.15', '00:57:52.37', '00:57:52.54', '00:57:52.90', '00:57:53.90', '00:57:55.00', '00:57:55.55', '00:57:56.16', '00:57:56.92']",5.48
"['ui_server', 'purchase_book_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'user_history', 'card_check', 'mastercard', 'currency_conversion', 'shipping_options', 'express_delivery', 'inventory_update', 'review', 'review_verification', 'ad', 'customer_support']","['05:14:05.97', '05:14:05.99', '05:14:06.35', '05:14:06.76', '05:14:07.06', '05:14:07.08', '05:14:07.39', '05:14:07.55', '05:14:08.08', '05:14:08.27', '05:14:08.40', '05:14:08.63', '05:14:09.65', '05:14:10.78', '05:14:11.29', '05:14:11.89', '05:14:12.64']",6.02
"['ui_server', 'purchase_book_server', 'discount_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'user_history', 'card_check', 'visa', 'fraud_check_visa', 'currency_conversion', 'shipping_options', 'express_delivery', 'inventory_update', 'supplier_notification', 'review', 'review_verification', 'review_analysis', 'ad', 'customer_support']","['02:56:57.36', '02:56:57.39', '02:56:57.53', '02:56:57.72', '02:56:58.35', '02:56:58.53', '02:56:58.56', '02:56:58.84', '02:56:58.95', '02:56:59.68', '02:57:00.05', '02:57:00.29', '02:57:00.54', '02:57:00.74', '02:57:01.83', '02:57:02.29', '02:57:03.56', '02:57:04.04', '02:57:04.74', '02:57:05.43', '02:57:06.01']",7.7
"['ui_server', 'purchase_book_server', 'book_availability_server', 'external_inventory', 'bundle_offer', 'user_credentials', 'card_check', 'american_express', 'limit_check_american_express', 'currency_conversion', 'shipping_options', 'express_delivery', 'inventory_update', 'review', 'review_verification', 'ad', 'customer_support']","['17:58:59.76', '17:58:59.79', '17:58:59.89', '17:59:00.36', '17:59:00.66', '17:59:00.87', '17:59:00.89', '17:59:01.23', '17:59:01.72', '17:59:02.99', '17:59:03.29', '17:59:03.41', '17:59:03.79', '17:59:04.98', '17:59:05.80', '17:59:06.54', '17:59:06.96', '17:59:07.40']",6.97
"['ui_server', 'purchase_book_server', 'discount_server', 'gift_wrap_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'card_check', 'american_express', 'limit_check_american_express', 'currency_conversion', 'shipping_options', 'express_delivery', 'inventory_update', 'review', 'review_analysis', 'ad', 'customer_support']","['05:18:55.31', '05:18:55.32', '05:18:55.51', '05:18:55.74', '05:18:55.76', '05:18:56.47', '05:18:56.70', '05:18:56.73', '05:18:56.91', '05:18:57.57', '05:18:58.86', '05:18:59.09', '05:18:59.26', '05:18:59.61', '05:19:00.59', '05:19:01.49', '05:19:02.11', '05:19:02.67', '05:19:03.19']",7.13
"['ui_server', 'purchase_book_server', 'discount_server', 'book_availability_server', 'user_credentials', 'card_check', 'visa', 'fraud_check_visa', 'currency_conversion', 'shipping_options', 'inventory_update', 'review', 'ad', 'customer_support']","['22:46:41.37', '22:46:41.38', '22:46:41.57', '22:46:41.67', '22:46:42.33', '22:46:42.36', '22:46:42.49', '22:46:42.93', '22:46:43.12', '22:46:43.41', '22:46:43.60', '22:46:44.49', '22:46:45.70', '22:46:46.40', '22:46:47.09']",4.93
"['ui_server', 'purchase_book_server', 'book_availability_server', 'user_credentials', 'user_history', 'card_check', 'american_express', 'limit_check_american_express', 'currency_conversion', 'shipping_options', 'inventory_update', 'seasonal_adjustments', 'review', 'review_verification', 'review_analysis', 'ad', 'customer_support']","['09:02:22.21', '09:02:22.23', '09:02:22.39', '09:02:23.06', '09:02:23.07', '09:02:23.23', '09:02:23.40', '09:02:23.84', '09:02:24.89', '09:02:25.24', '09:02:25.51', '09:02:26.80', '09:02:27.61', '09:02:28.48', '09:02:28.96', '09:02:29.57', '09:02:29.97', '09:02:30.68']",7.75
"['ui_server', 'purchase_book_server', 'gift_wrap_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'user_history', 'card_check', 'american_express', 'limit_check_american_express', 'currency_conversion', 'shipping_options', 'inventory_update', 'seasonal_adjustments', 'review', 'review_verification', 'review_analysis', 'ad', 'customer_support']","['14:07:56.98', '14:07:57.00', '14:07:57.24', '14:07:57.26', '14:07:57.78', '14:07:58.04', '14:07:58.05', '14:07:58.25', '14:07:58.48', '14:07:59.24', '14:08:00.34', '14:08:00.65', '14:08:00.91', '14:08:02.03', '14:08:03.18', '14:08:04.25', '14:08:04.88', '14:08:05.33', '14:08:06.08', '14:08:06.65']",9.01
"['ui_server', 'purchase_book_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'user_history', 'card_check', 'american_express', 'limit_check_american_express', 'fraud_check_american_express', 'currency_conversion', 'shipping_options', 'inventory_update', 'seasonal_adjustments', 'review', 'review_verification', 'ad', 'customer_support']","['12:14:01.96', '12:14:01.99', '12:14:02.13', '12:14:02.90', '12:14:03.05', '12:14:03.07', '12:14:03.42', '12:14:03.62', '12:14:04.14', '12:14:05.10', '12:14:05.24', '12:14:05.62', '12:14:05.75', '12:14:06.90', '12:14:08.13', '12:14:09.37', '12:14:09.85', '12:14:10.36', '12:14:10.87']",7.92
"['ui_server', 'purchase_book_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'card_check', 'visa', 'limit_check_visa', 'fraud_check_visa', 'currency_conversion', 'shipping_options', 'inventory_update', 'supplier_notification', 'seasonal_adjustments', 'review', 'review_verification', 'review_analysis', 'automatic_response', 'ad', 'customer_support']","['23:36:37.51', '23:36:37.53', '23:36:37.76', '23:36:38.33', '23:36:38.66', '23:36:38.68', '23:36:39.03', '23:36:39.83', '23:36:40.71', '23:36:40.93', '23:36:41.04', '23:36:41.28', '23:36:42.27', '23:36:42.77', '23:36:43.91', '23:36:45.16', '23:36:45.87', '23:36:46.50', '23:36:46.73', '23:36:47.23', '23:36:48.01']",9.52
"['ui_server', 'purchase_book_server', 'book_availability_server', 'user_credentials', 'card_check', 'visa', 'limit_check_visa', 'currency_conversion', 'shipping_options', 'inventory_update', 'supplier_notification', 'review', 'review_verification', 'review_analysis', 'automatic_response', 'ad', 'customer_support']","['15:50:53.68', '15:50:53.71', '15:50:53.93', '15:50:54.40', '15:50:54.41', '15:50:54.78', '15:50:55.51', '15:50:56.38', '15:50:56.64', '15:50:56.87', '15:50:57.84', '15:50:58.50', '15:50:59.80', '15:51:00.22', '15:51:00.87', '15:51:00.99', '15:51:01.48', '15:51:02.17']",7.35
"['ui_server', 'purchase_book_server', 'discount_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'card_check', 'american_express', 'limit_check_american_express', 'currency_conversion', 'shipping_options', 'inventory_update', 'review', 'review_verification', 'ad', 'customer_support']","['19:33:10.49', '19:33:10.52', '19:33:10.87', '19:33:11.15', '19:33:11.75', '19:33:12.11', '19:33:12.13', '19:33:12.49', '19:33:13.04', '19:33:14.22', '19:33:14.49', '19:33:14.88', '19:33:15.92', '19:33:16.93', '19:33:17.38', '19:33:18.04', '19:33:18.83']",7.43
"['ui_server', 'purchase_book_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'user_history', 'card_check', 'visa', 'limit_check_visa', 'fraud_check_visa', 'currency_conversion', 'shipping_options', 'shipping_insurance', 'express_delivery', 'inventory_update', 'review', 'review_verification', 'review_analysis', 'ad', 'customer_support']","['13:26:50.85', '13:26:50.87', '13:26:51.14', '13:26:51.66', '13:26:51.90', '13:26:51.93', '13:26:52.27', '13:26:52.53', '13:26:53.07', '13:26:54.34', '13:26:54.49', '13:26:54.88', '13:26:55.08', '13:26:55.77', '13:26:56.06', '13:26:56.94', '13:26:57.79', '13:26:58.20', '13:26:58.61', '13:26:59.19', '13:26:59.73']",8.56
"['ui_server', 'purchase_book_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'card_check', 'visa', 'limit_check_visa', 'fraud_check_visa', 'currency_conversion', 'shipping_options', 'inventory_update', 'supplier_notification', 'seasonal_adjustments', 'review', 'review_analysis', 'automatic_response', 'ad', 'customer_support']","['04:53:22.81', '04:53:22.82', '04:53:23.12', '04:53:23.66', '04:53:23.96', '04:53:23.99', '04:53:24.25', '04:53:24.71', '04:53:25.92', '04:53:26.22', '04:53:26.52', '04:53:26.90', '04:53:27.79', '04:53:28.41', '04:53:29.44', '04:53:30.35', '04:53:30.75', '04:53:30.86', '04:53:31.30', '04:53:31.97']",8.6
"['ui_server', 'purchase_book_server', 'book_availability_server', 'user_credentials', 'card_check', 'american_express', 'limit_check_american_express', 'fraud_check_american_express', 'currency_conversion', 'shipping_options', 'inventory_update', 'supplier_notification', 'review', 'automatic_response', 'ad', 'customer_support', 'customer_history_access']","['21:04:50.97', '21:04:50.99', '21:04:51.35', '21:04:51.87', '21:04:51.90', '21:04:52.01', '21:04:52.71', '21:04:54.01', '21:04:54.30', '21:04:54.59', '21:04:54.81', '21:04:55.93', '21:04:56.35', '21:04:57.60', '21:04:57.75', '21:04:58.39', '21:04:59.07', '21:04:59.55']",7.87
"['ui_server', 'purchase_book_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'card_check', 'american_express', 'limit_check_american_express', 'fraud_check_american_express', 'currency_conversion', 'shipping_options', 'shipping_insurance', 'express_delivery', 'inventory_update', 'supplier_notification', 'review', 'review_verification', 'review_analysis', 'automatic_response', 'ad', 'customer_support']","['03:06:52.92', '03:06:52.93', '03:06:53.18', '03:06:53.61', '03:06:53.81', '03:06:53.83', '03:06:54.05', '03:06:54.61', '03:06:55.45', '03:06:55.59', '03:06:55.93', '03:06:56.13', '03:06:56.61', '03:06:56.88', '03:06:58.01', '03:06:58.62', '03:06:59.55', '03:07:00.19', '03:07:00.67', '03:07:00.94', '03:07:01.49', '03:07:01.98']",8.26
"['ui_server', 'purchase_book_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'user_history', 'card_check', 'american_express', 'currency_conversion', 'shipping_options', 'inventory_update', 'supplier_notification', 'review', 'review_verification', 'review_analysis', 'automatic_response', 'ad', 'customer_support']","['20:49:04.61', '20:49:04.62', '20:49:04.88', '20:49:05.46', '20:49:05.73', '20:49:05.76', '20:49:05.87', '20:49:06.10', '20:49:06.67', '20:49:06.89', '20:49:07.18', '20:49:08.48', '20:49:08.96', '20:49:09.96', '20:49:10.67', '20:49:11.29', '20:49:11.51', '20:49:11.97', '20:49:12.75']",7.52
"['ui_server', 'purchase_book_server', 'gift_wrap_server', 'discount_server', 'book_availability_server', 'user_credentials', 'card_check', 'american_express', 'limit_check_american_express', 'fraud_check_american_express', 'currency_conversion', 'shipping_options', 'shipping_insurance', 'express_delivery', 'inventory_update', 'review', 'ad', 'customer_support']","['00:56:53.13', '00:56:53.15', '00:56:53.35', '00:56:53.36', '00:56:53.65', '00:56:54.19', '00:56:54.21', '00:56:54.47', '00:56:55.26', '00:56:56.31', '00:56:56.71', '00:56:57.07', '00:56:57.42', '00:56:58.00', '00:56:58.31', '00:56:59.44', '00:57:00.32', '00:57:00.86', '00:57:01.61']",8.04
"['ui_server', 'purchase_book_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'card_check', 'american_express', 'limit_check_american_express', 'fraud_check_american_express', 'currency_conversion', 'shipping_options', 'express_delivery', 'inventory_update', 'supplier_notification', 'review', 'review_verification', 'review_analysis', 'ad', 'customer_support']","['05:04:03.27', '05:04:03.30', '05:04:03.50', '05:04:04.15', '05:04:04.41', '05:04:04.44', '05:04:04.66', '05:04:05.35', '05:04:06.15', '05:04:06.54', '05:04:06.91', '05:04:07.25', '05:04:07.47', '05:04:08.36', '05:04:08.84', '05:04:09.79', '05:04:10.27', '05:04:10.74', '05:04:11.24', '05:04:12.02']",8.08
"['ui_server', 'purchase_book_server', 'book_availability_server', 'user_credentials', 'user_history', 'card_check', 'visa', 'limit_check_visa', 'fraud_check_visa', 'currency_conversion', 'shipping_options', 'inventory_update', 'review', 'review_verification', 'ad', 'customer_support']","['17:36:00.99', '17:36:01.01', '17:36:01.21', '17:36:01.93', '17:36:01.94', '17:36:02.25', '17:36:02.54', '17:36:03.07', '17:36:04.24', '17:36:04.61', '17:36:04.74', '17:36:05.01', '17:36:06.18', '17:36:07.11', '17:36:07.73', '17:36:08.48', '17:36:09.18']",7.4
"['ui_server', 'purchase_book_server', 'gift_wrap_server', 'discount_server', 'book_availability_server', 'user_credentials', 'user_history', 'card_check', 'visa', 'fraud_check_visa', 'currency_conversion', 'shipping_options', 'inventory_update', 'supplier_notification', 'review', 'review_verification', 'ad', 'customer_support']","['20:06:19.19', '20:06:19.21', '20:06:19.55', '20:06:19.57', '20:06:19.68', '20:06:20.31', '20:06:20.34', '20:06:20.64', '20:06:20.77', '20:06:21.20', '20:06:21.54', '20:06:21.78', '20:06:22.16', '20:06:23.03', '20:06:23.72', '20:06:24.74', '20:06:25.38', '20:06:25.80', '20:06:26.45']",6.82
"['ui_server', 'purchase_book_server', 'gift_wrap_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'user_history', 'card_check', 'american_express', 'limit_check_american_express', 'fraud_check_american_express', 'currency_conversion', 'shipping_options', 'express_delivery', 'inventory_update', 'review', 'review_analysis', 'ad', 'customer_support']","['03:34:20.36', '03:34:20.38', '03:34:20.64', '03:34:20.65', '03:34:21.27', '03:34:21.63', '03:34:21.64', '03:34:21.85', '03:34:22.15', '03:34:22.79', '03:34:23.96', '03:34:24.19', '03:34:24.51', '03:34:24.80', '03:34:25.16', '03:34:26.10', '03:34:26.97', '03:34:27.53', '03:34:27.96', '03:34:28.58']",7.42
"['ui_server', 'purchase_book_server', 'discount_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'user_history', 'card_check', 'visa', 'limit_check_visa', 'fraud_check_visa', 'currency_conversion', 'shipping_options', 'express_delivery', 'inventory_update', 'seasonal_adjustments', 'review', 'review_verification', 'ad', 'customer_support']","['11:11:54.08', '11:11:54.09', '11:11:54.42', '11:11:54.81', '11:11:55.30', '11:11:55.60', '11:11:55.62', '11:11:55.94', '11:11:56.24', '11:11:56.92', '11:11:58.13', '11:11:58.30', '11:11:58.49', '11:11:58.75', '11:11:58.97', '11:12:00.11', '11:12:01.02', '11:12:01.88', '11:12:02.42', '11:12:02.95', '11:12:03.60']",8.91
"['ui_server', 'purchase_book_server', 'book_availability_server', 'user_credentials', 'user_history', 'card_check', 'visa', 'limit_check_visa', 'currency_conversion', 'shipping_options', 'shipping_insurance', 'express_delivery', 'inventory_update', 'review', 'review_verification', 'ad', 'customer_support', 'customer_history_access']","['23:50:32.06', '23:50:32.08', '23:50:32.36', '23:50:33.04', '23:50:33.06', '23:50:33.38', '23:50:33.69', '23:50:34.27', '23:50:35.34', '23:50:35.61', '23:50:35.92', '23:50:36.55', '23:50:36.71', '23:50:37.60', '23:50:38.55', '23:50:39.13', '23:50:39.68', '23:50:40.13', '23:50:40.64']",7.85
"['ui_server', 'purchase_book_server', 'discount_server', 'book_availability_server', 'user_credentials', 'card_check', 'visa', 'limit_check_visa', 'currency_conversion', 'shipping_options', 'inventory_update', 'supplier_notification', 'review', 'review_verification', 'review_analysis', 'ad', 'customer_support']","['07:36:21.15', '07:36:21.17', '07:36:21.54', '07:36:21.68', '07:36:22.29', '07:36:22.30', '07:36:22.44', '07:36:22.90', '07:36:24.08', '07:36:24.44', '07:36:24.60', '07:36:25.59', '07:36:26.22', '07:36:27.24', '07:36:27.83', '07:36:28.44', '07:36:28.84', '07:36:29.42']",7.59
"['ui_server', 'purchase_book_server', 'book_availability_server', 'user_credentials', 'card_check', 'visa', 'limit_check_visa', 'fraud_check_visa', 'currency_conversion', 'shipping_options', 'inventory_update', 'seasonal_adjustments', 'review', 'review_verification', 'ad', 'customer_support']","['13:40:00.53', '13:40:00.55', '13:40:00.90', '13:40:01.60', '13:40:01.62', '13:40:01.74', '13:40:02.25', '13:40:03.10', '13:40:03.42', '13:40:03.73', '13:40:03.93', '13:40:04.98', '13:40:05.98', '13:40:06.89', '13:40:07.31', '13:40:07.87', '13:40:08.28']",7.18
"['ui_server', 'purchase_book_server', 'discount_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'user_history', 'card_check', 'american_express', 'limit_check_american_express', 'fraud_check_american_express', 'currency_conversion', 'shipping_options', 'shipping_insurance', 'express_delivery', 'inventory_update', 'review', 'review_verification', 'automatic_response', 'ad', 'customer_support']","['14:40:41.24', '14:40:41.25', '14:40:41.43', '14:40:41.71', '14:40:42.33', '14:40:42.57', '14:40:42.59', '14:40:42.82', '14:40:43.09', '14:40:43.75', '14:40:44.56', '14:40:44.70', '14:40:44.84', '14:40:44.95', '14:40:45.57', '14:40:45.73', '14:40:46.56', '14:40:47.56', '14:40:48.05', '14:40:48.30', '14:40:49.00', '14:40:49.69']",7.68
"['ui_server', 'purchase_book_server', 'discount_server', 'book_availability_server', 'external_inventory', 'second_hand_market', 'bundle_offer', 'user_credentials', 'user_history', 'card_check', 'visa', 'fraud_check_visa', 'currency_conversion', 'shipping_options', 'express_delivery', 'inventory_update', 'review', 'review_verification', 'review_analysis', 'ad', 'customer_support']","['07:27:49.43', '07:27:49.45', '07:27:49.81', '07:27:50.08', '07:27:50.84', '07:27:50.95', '07:27:51.94', '07:27:52.16', '07:27:52.17', '07:27:52.52', '07:27:52.83', '07:27:53.27', '07:27:53.45', '07:27:53.65', '07:27:53.94', '07:27:54.28', '07:27:55.41', '07:27:56.28', '07:27:57.04', '07:27:57.82', '07:27:58.60', '07:27:59.23']",9.05
"['ui_server', 'purchase_book_server', 'discount_server', 'book_availability_server', 'user_credentials', 'card_check', 'american_express', 'limit_check_american_express', 'fraud_check_american_express', 'currency_conversion', 'shipping_options', 'inventory_update', 'review', 'review_verification', 'review_analysis', 'ad', 'customer_support']","['17:55:35.84', '17:55:35.87', '17:55:36.07', '17:55:36.24', '17:55:36.94', '17:55:36.97', '17:55:37.14', '17:55:37.58', '17:55:38.52', '17:55:38.67', '17:55:38.96', '17:55:39.24', '17:55:40.19', '17:55:41.17', '17:55:41.71', '17:55:42.37', '17:55:43.11', '17:55:43.74']",7.17
"['ui_server', 'purchase_book_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'user_history', 'card_check', 'visa', 'fraud_check_visa', 'currency_conversion', 'shipping_options', 'express_delivery', 'inventory_update', 'supplier_notification', 'review', 'review_verification', 'review_analysis', 'automatic_response', 'ad', 'customer_support']","['21:42:04.29', '21:42:04.31', '21:42:04.42', '21:42:05.08', '21:42:05.39', '21:42:05.41', '21:42:05.81', '21:42:06.16', '21:42:06.77', '21:42:07.07', '21:42:07.37', '21:42:07.69', '21:42:08.04', '21:42:08.99', '21:42:09.40', '21:42:10.47', '21:42:11.01', '21:42:11.51', '21:42:11.66', '21:42:12.40', '21:42:13.11']",7.88
"['ui_server', 'purchase_book_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'card_check', 'visa', 'limit_check_visa', 'fraud_check_visa', 'currency_conversion', 'shipping_options', 'inventory_update', 'supplier_notification', 'review', 'review_verification', 'ad', 'customer_support']","['00:54:30.37', '00:54:30.40', '00:54:30.67', '00:54:31.27', '00:54:31.39', '00:54:31.42', '00:54:31.52', '00:54:32.19', '00:54:33.20', '00:54:33.56', '00:54:33.80', '00:54:34.17', '00:54:35.46', '00:54:35.99', '00:54:37.23', '00:54:38.01', '00:54:38.44', '00:54:39.14']",8.14
"['ui_server', 'purchase_book_server', 'discount_server', 'book_availability_server', 'user_credentials', 'card_check', 'american_express', 'limit_check_american_express', 'fraud_check_american_express', 'currency_conversion', 'shipping_options', 'shipping_insurance', 'express_delivery', 'inventory_update', 'seasonal_adjustments', 'review', 'review_verification', 'review_analysis', 'automatic_response', 'ad', 'customer_support']","['16:46:42.75', '16:46:42.78', '16:46:42.93', '16:46:43.16', '16:46:43.92', '16:46:43.93', '16:46:44.29', '16:46:44.93', '16:46:45.85', '16:46:45.96', '16:46:46.35', '16:46:46.63', '16:46:47.08', '16:46:47.39', '16:46:48.60', '16:46:49.87', '16:46:50.90', '16:46:51.55', '16:46:52.34', '16:46:52.72', '16:46:53.12', '16:46:53.81']",9.94
"['ui_server', 'purchase_book_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'user_history', 'card_check', 'visa', 'limit_check_visa', 'fraud_check_visa', 'currency_conversion', 'shipping_options', 'express_delivery', 'inventory_update', 'supplier_notification', 'review', 'review_verification', 'review_analysis', 'automatic_response', 'ad', 'customer_support']","['20:38:57.12', '20:38:57.13', '20:38:57.47', '20:38:58.21', '20:38:58.49', '20:38:58.51', '20:38:58.77', '20:38:59.09', '20:38:59.70', '20:39:00.84', '20:39:01.24', '20:39:01.50', '20:39:01.82', '20:39:02.02', '20:39:02.87', '20:39:03.28', '20:39:04.46', '20:39:04.88', '20:39:05.64', '20:39:05.88', '20:39:06.60', '20:39:07.36']",9.14
"['ui_server', 'purchase_book_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'user_history', 'card_check', 'american_express', 'fraud_check_american_express', 'currency_conversion', 'shipping_options', 'express_delivery', 'inventory_update', 'review', 'review_verification', 'ad', 'customer_support']","['08:20:32.21', '08:20:32.23', '08:20:32.47', '08:20:33.04', '08:20:33.18', '08:20:33.20', '08:20:33.46', '08:20:33.80', '08:20:34.53', '08:20:34.77', '08:20:35.11', '08:20:35.36', '08:20:35.75', '08:20:36.67', '08:20:37.82', '08:20:38.29', '08:20:38.88', '08:20:39.56']",6.25
"['ui_server', 'purchase_book_server', 'discount_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'card_check', 'american_express', 'fraud_check_american_express', 'currency_conversion', 'shipping_options', 'inventory_update', 'seasonal_adjustments', 'review', 'review_verification', 'ad', 'customer_support', 'customer_history_access']","['07:45:17.03', '07:45:17.05', '07:45:17.17', '07:45:17.33', '07:45:18.12', '07:45:18.38', '07:45:18.40', '07:45:18.72', '07:45:19.25', '07:45:19.35', '07:45:19.65', '07:45:19.78', '07:45:20.74', '07:45:21.78', '07:45:23.06', '07:45:23.70', '07:45:24.30', '07:45:24.96', '07:45:25.62']",7.34
