path,timestamps,Total Delay
"['ui_server', 'purchase_book_server', 'book_availability_server', 'external_inventory', 'second_hand_market', 'bundle_offer', 'user_credentials', 'card_check', 'visa', 'limit_check_visa', 'currency_conversion', 'shipping_options', 'express_delivery', 'inventory_update', 'supplier_notification', 'review', 'review_verification', 'review_analysis', 'ad', 'customer_support']","['23:27:36.33', '23:27:36.34', '23:27:36.64', '23:27:37.05', '23:27:37.39', '23:27:38.49', '23:27:38.88', '23:27:38.90', '23:27:39.12', '23:27:39.74', '23:27:41.03', '23:27:41.22', '23:27:41.35', '23:27:41.67', '23:27:42.53', '23:27:43.32', '23:27:44.23', '23:27:44.64', '23:27:45.31', '23:27:45.98', '23:27:46.68']",9.72
"['ui_server', 'purchase_book_server', 'book_availability_server', 'user_credentials', 'user_history', 'card_check', 'mastercard', 'limit_check_mastercard', 'fraud_check_mastercard', 'currency_conversion', 'shipping_options', 'express_delivery', 'inventory_update', 'supplier_notification', 'review', 'review_verification', 'review_analysis', 'ad', 'customer_support', 'customer_history_access']","['19:52:43.71', '19:52:43.73', '19:52:43.91', '19:52:44.49', '19:52:44.51', '19:52:44.65', '19:52:44.84', '19:52:45.32', '19:52:46.44', '19:52:46.74', '19:52:47.01', '19:52:47.32', '19:52:47.61', '19:52:48.87', '19:52:49.50', '19:52:50.44', '19:52:50.87', '19:52:51.35', '19:52:51.77', '19:52:52.31', '19:52:53.08']",8.77
"['ui_server', 'purchase_book_server', 'book_availability_server', 'user_credentials', 'card_check', 'american_express', 'limit_check_american_express', 'fraud_check_american_express', 'currency_conversion', 'shipping_options', 'express_delivery', 'inventory_update', 'supplier_notification', 'seasonal_adjustments', 'review', 'review_verification', 'ad', 'customer_support', 'customer_history_access']","['18:35:22.23', '18:35:22.26', '18:35:22.51', '18:35:22.94', '18:35:22.95', '18:35:23.19', '18:35:23.60', '18:35:24.54', '18:35:24.80', '18:35:25.18', '18:35:25.38', '18:35:25.63', '18:35:26.68', '18:35:27.37', '18:35:28.51', '18:35:29.61', '18:35:30.24', '18:35:31.04', '18:35:31.52', '18:35:32.20']",8.94
"['ui_server', 'purchase_book_server', 'discount_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'user_history', 'card_check', 'american_express', 'fraud_check_american_express', 'currency_conversion', 'shipping_options', 'express_delivery', 'inventory_update', 'review', 'review_verification', 'review_analysis', 'ad', 'customer_support']","['02:47:18.21', '02:47:18.22', '02:47:18.36', '02:47:18.46', '02:47:18.89', '02:47:19.08', '02:47:19.10', '02:47:19.23', '02:47:19.40', '02:47:19.94', '02:47:20.16', '02:47:20.28', '02:47:20.67', '02:47:21.03', '02:47:21.85', '02:47:22.72', '02:47:23.47', '02:47:23.93', '02:47:24.45', '02:47:25.07']",6.28
"['ui_server', 'purchase_book_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'user_history', 'card_check', 'mastercard', 'limit_check_mastercard', 'currency_conversion', 'shipping_options', 'inventory_update', 'review', 'review_verification', 'review_analysis', 'ad', 'customer_support']","['02:56:43.34', '02:56:43.36', '02:56:43.69', '02:56:44.28', '02:56:44.46', '02:56:44.48', '02:56:44.85', '02:56:45.01', '02:56:45.71', '02:56:46.72', '02:56:47.08', '02:56:47.23', '02:56:48.26', '02:56:49.28', '02:56:49.74', '02:56:50.48', '02:56:51.07', '02:56:51.60']",7.72
"['ui_server', 'purchase_book_server', 'discount_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'card_check', 'visa', 'fraud_check_visa', 'currency_conversion', 'shipping_options', 'inventory_update', 'review', 'review_verification', 'ad', 'customer_support']","['23:33:38.26', '23:33:38.29', '23:33:38.49', '23:33:38.77', '23:33:39.36', '23:33:39.70', '23:33:39.71', '23:33:39.95', '23:33:40.57', '23:33:40.72', '23:33:40.96', '23:33:41.34', '23:33:42.28', '23:33:43.41', '23:33:43.81', '23:33:44.23', '23:33:44.78']",5.76
"['ui_server', 'purchase_book_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'user_history', 'card_check', 'visa', 'limit_check_visa', 'fraud_check_visa', 'currency_conversion', 'shipping_options', 'inventory_update', 'supplier_notification', 'seasonal_adjustments', 'review', 'review_verification', 'review_analysis', 'ad', 'customer_support']","['09:38:12.04', '09:38:12.07', '09:38:12.35', '09:38:13.13', '09:38:13.26', '09:38:13.27', '09:38:13.55', '09:38:13.91', '09:38:14.41', '09:38:15.26', '09:38:15.42', '09:38:15.63', '09:38:16.02', '09:38:16.98', '09:38:17.54', '09:38:18.43', '09:38:19.40', '09:38:20.15', '09:38:20.85', '09:38:21.42', '09:38:22.18']",9.07
"['ui_server', 'purchase_book_server', 'discount_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'user_history', 'card_check', 'american_express', 'limit_check_american_express', 'currency_conversion', 'shipping_options', 'inventory_update', 'review', 'review_verification', 'review_analysis', 'ad', 'customer_support']","['02:49:21.42', '02:49:21.44', '02:49:21.69', '02:49:21.95', '02:49:22.53', '02:49:22.82', '02:49:22.85', '02:49:23.01', '02:49:23.26', '02:49:23.74', '02:49:24.85', '02:49:25.05', '02:49:25.44', '02:49:26.48', '02:49:27.61', '02:49:28.02', '02:49:28.69', '02:49:29.15', '02:49:29.63']",7.43
"['ui_server', 'purchase_book_server', 'book_availability_server', 'external_inventory', 'bundle_offer', 'user_credentials', 'card_check', 'visa', 'limit_check_visa', 'currency_conversion', 'shipping_options', 'express_delivery', 'inventory_update', 'supplier_notification', 'seasonal_adjustments', 'review', 'review_verification', 'automatic_response', 'ad', 'customer_support']","['00:28:54.65', '00:28:54.66', '00:28:54.86', '00:28:55.59', '00:28:55.84', '00:28:56.12', '00:28:56.14', '00:28:56.52', '00:28:57.16', '00:28:57.98', '00:28:58.25', '00:28:58.52', '00:28:58.77', '00:28:59.91', '00:29:00.62', '00:29:01.68', '00:29:02.96', '00:29:03.42', '00:29:03.69', '00:29:04.39', '00:29:05.03']",9.33
"['ui_server', 'purchase_book_server', 'discount_server', 'gift_wrap_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'card_check', 'mastercard', 'limit_check_mastercard', 'currency_conversion', 'shipping_options', 'express_delivery', 'inventory_update', 'review', 'review_verification', 'ad', 'customer_support', 'premium_customer_check']","['12:26:43.43', '12:26:43.46', '12:26:43.67', '12:26:43.99', '12:26:44.02', '12:26:44.81', '12:26:45.09', '12:26:45.11', '12:26:45.50', '12:26:46.14', '12:26:47.30', '12:26:47.50', '12:26:47.60', '12:26:47.76', '12:26:48.94', '12:26:50.12', '12:26:50.72', '12:26:51.29', '12:26:52.00', '12:26:52.63']",8.2
"['ui_server', 'purchase_book_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'user_history', 'card_check', 'american_express', 'limit_check_american_express', 'fraud_check_american_express', 'currency_conversion', 'shipping_options', 'express_delivery', 'inventory_update', 'supplier_notification', 'review', 'review_verification', 'review_analysis', 'automatic_response', 'ad', 'customer_support']","['13:03:42.28', '13:03:42.29', '13:03:42.60', '13:03:43.28', '13:03:43.55', '13:03:43.58', '13:03:43.72', '13:03:44.09', '13:03:44.50', '13:03:45.48', '13:03:45.66', '13:03:45.94', '13:03:46.28', '13:03:46.51', '13:03:47.43', '13:03:47.94', '13:03:49.09', '13:03:49.88', '13:03:50.63', '13:03:50.87', '13:03:51.34', '13:03:52.01']",8.73
"['ui_server', 'purchase_book_server', 'book_availability_server', 'external_inventory', 'second_hand_market', 'bundle_offer', 'user_credentials', 'card_check', 'visa', 'fraud_check_visa', 'currency_conversion', 'shipping_options', 'inventory_update', 'review', 'review_verification', 'review_analysis', 'automatic_response', 'ad', 'customer_support']","['14:17:11.86', '14:17:11.88', '14:17:12.22', '14:17:12.73', '14:17:13.09', '14:17:14.35', '14:17:14.46', '14:17:14.48', '14:17:14.77', '14:17:15.52', '14:17:15.63', '14:17:15.77', '14:17:16.09', '14:17:17.12', '14:17:18.23', '14:17:18.67', '14:17:19.43', '14:17:19.67', '14:17:20.18', '14:17:20.76']",8.12
"['ui_server', 'purchase_book_server', 'book_availability_server', 'external_inventory', 'second_hand_market', 'bundle_offer', 'user_credentials', 'user_history', 'card_check', 'visa', 'limit_check_visa', 'fraud_check_visa', 'currency_conversion', 'shipping_options', 'express_delivery', 'inventory_update', 'supplier_notification', 'review', 'review_verification', 'ad', 'customer_support', 'premium_customer_check']","['04:12:37.67', '04:12:37.69', '04:12:37.89', '04:12:38.67', '04:12:38.97', '04:12:40.26', '04:12:40.53', '04:12:40.55', '04:12:40.75', '04:12:40.96', '04:12:41.48', '04:12:42.60', '04:12:42.72', '04:12:42.93', '04:12:43.17', '04:12:43.38', '04:12:44.25', '04:12:44.73', '04:12:45.63', '04:12:46.17', '04:12:46.72', '04:12:47.24', '04:12:47.93']",9.47
"['ui_server', 'purchase_book_server', 'discount_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'user_history', 'card_check', 'visa', 'limit_check_visa', 'currency_conversion', 'shipping_options', 'inventory_update', 'supplier_notification', 'review', 'review_verification', 'ad', 'customer_support']","['10:59:35.14', '10:59:35.15', '10:59:35.55', '10:59:35.85', '10:59:36.47', '10:59:36.62', '10:59:36.64', '10:59:36.76', '10:59:37.01', '10:59:37.47', '10:59:38.30', '10:59:38.58', '10:59:38.85', '10:59:39.77', '10:59:40.38', '10:59:41.25', '10:59:41.76', '10:59:42.41', '10:59:43.02']",7.35
"['ui_server', 'purchase_book_server', 'discount_server', 'book_availability_server', 'user_credentials', 'user_history', 'card_check', 'visa', 'limit_check_visa', 'fraud_check_visa', 'currency_conversion', 'shipping_options', 'inventory_update', 'review', 'review_verification', 'review_analysis', 'ad', 'customer_support', 'customer_history_access']","['22:47:41.13', '22:47:41.15', '22:47:41.44', '22:47:41.72', '22:47:42.29', '22:47:42.30', '22:47:42.68', '22:47:42.93', '22:47:43.44', '22:47:44.44', '22:47:44.69', '22:47:45.05', '22:47:45.16', '22:47:46.22', '22:47:47.38', '22:47:48.01', '22:47:48.47', '22:47:48.88', '22:47:49.57', '22:47:50.28']",8.17
"['ui_server', 'purchase_book_server', 'book_availability_server', 'external_inventory', 'second_hand_market', 'user_credentials', 'card_check', 'visa', 'limit_check_visa', 'fraud_check_visa', 'currency_conversion', 'shipping_options', 'inventory_update', 'review', 'review_verification', 'review_analysis', 'ad', 'customer_support', 'premium_customer_check']","['11:50:17.98', '11:50:18.01', '11:50:18.21', '11:50:18.87', '11:50:19.12', '11:50:20.01', '11:50:20.02', '11:50:20.38', '11:50:20.93', '11:50:21.90', '11:50:22.04', '11:50:22.33', '11:50:22.68', '11:50:23.73', '11:50:24.91', '11:50:25.38', '11:50:26.17', '11:50:26.85', '11:50:27.30', '11:50:27.98']",8.71
"['ui_server', 'purchase_book_server', 'gift_wrap_server', 'book_availability_server', 'external_inventory', 'second_hand_market', 'bundle_offer', 'user_credentials', 'user_history', 'card_check', 'american_express', 'limit_check_american_express', 'currency_conversion', 'shipping_options', 'inventory_update', 'seasonal_adjustments', 'review', 'review_verification', 'ad', 'customer_support']","['20:51:29.97', '20:51:29.99', '20:51:30.20', '20:51:30.21', '20:51:30.62', '20:51:31.02', '20:51:31.84', '20:51:32.08', '20:51:32.10', '20:51:32.35', '20:51:32.69', '20:51:33.24', '20:51:34.10', '20:51:34.33', '20:51:34.58', '20:51:35.58', '20:51:36.87', '20:51:37.99', '20:51:38.60', '20:51:39.06', '20:51:39.71']",8.99
"['ui_server', 'purchase_book_server', 'discount_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'user_history', 'card_check', 'visa', 'limit_check_visa', 'currency_conversion', 'shipping_options', 'inventory_update', 'supplier_notification', 'seasonal_adjustments', 'review', 'ad', 'customer_support']","['12:22:39.99', '12:22:40.00', '12:22:40.11', '12:22:40.34', '12:22:40.82', '12:22:41.04', '12:22:41.06', '12:22:41.30', '12:22:41.64', '12:22:42.43', '12:22:43.52', '12:22:43.83', '12:22:43.98', '12:22:44.92', '12:22:45.68', '12:22:46.92', '12:22:47.80', '12:22:48.57', '12:22:49.24']",8.5
"['ui_server', 'purchase_book_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'user_history', 'card_check', 'visa', 'limit_check_visa', 'fraud_check_visa', 'currency_conversion', 'shipping_options', 'shipping_insurance', 'inventory_update', 'review', 'review_verification', 'ad', 'customer_support']","['01:25:35.52', '01:25:35.55', '01:25:35.91', '01:25:36.61', '01:25:36.71', '01:25:36.72', '01:25:36.92', '01:25:37.26', '01:25:37.69', '01:25:38.88', '01:25:39.00', '01:25:39.27', '01:25:39.61', '01:25:40.19', '01:25:41.24', '01:25:42.42', '01:25:43.01', '01:25:43.64', '01:25:44.11']",7.47
"['ui_server', 'purchase_book_server', 'book_availability_server', 'user_credentials', 'card_check', 'american_express', 'currency_conversion', 'shipping_options', 'shipping_insurance', 'inventory_update', 'review', 'review_analysis', 'ad', 'customer_support']","['09:38:23.22', '09:38:23.23', '09:38:23.39', '09:38:24.05', '09:38:24.07', '09:38:24.21', '09:38:24.67', '09:38:24.80', '09:38:24.92', '09:38:25.54', '09:38:26.81', '09:38:27.61', '09:38:28.20', '09:38:28.97', '09:38:29.75']",6.02
"['ui_server', 'purchase_book_server', 'book_availability_server', 'external_inventory', 'second_hand_market', 'bundle_offer', 'user_credentials', 'card_check', 'visa', 'limit_check_visa', 'currency_conversion', 'shipping_options', 'express_delivery', 'inventory_update', 'supplier_notification', 'review', 'review_verification', 'review_analysis', 'ad', 'customer_support']","['19:31:42.60', '19:31:42.62', '19:31:42.81', '19:31:43.36', '19:31:43.67', '19:31:44.87', '19:31:45.13', '19:31:45.14', '19:31:45.50', '19:31:46.23', '19:31:47.52', '19:31:47.66', '19:31:47.80', '19:31:48.14', '19:31:49.17', '19:31:49.62', '19:31:50.65', '19:31:51.29', '19:31:51.98', '19:31:52.73', '19:31:53.52']",10.0
"['ui_server', 'purchase_book_server', 'book_availability_server', 'external_inventory', 'second_hand_market', 'bundle_offer', 'user_credentials', 'user_history', 'card_check', 'visa', 'limit_check_visa', 'fraud_check_visa', 'currency_conversion', 'shipping_options', 'express_delivery', 'inventory_update', 'review', 'review_verification', 'review_analysis', 'ad', 'customer_support']","['11:01:55.59', '11:01:55.60', '11:01:55.84', '11:01:56.58', '11:01:56.89', '11:01:57.80', '11:01:58.00', '11:01:58.02', '11:01:58.14', '11:01:58.36', '11:01:59.10', '11:02:00.28', '11:02:00.47', '11:02:00.66', '11:02:00.83', '11:02:01.12', '11:02:02.02', '11:02:03.23', '11:02:03.75', '11:02:04.48', '11:02:05.21', '11:02:05.75']",9.11
"['ui_server', 'purchase_book_server', 'book_availability_server', 'user_credentials', 'card_check', 'visa', 'limit_check_visa', 'fraud_check_visa', 'currency_conversion', 'shipping_options', 'inventory_update', 'review', 'review_verification', 'automatic_response', 'ad', 'customer_support']","['02:01:03.54', '02:01:03.56', '02:01:03.86', '02:01:04.61', '02:01:04.63', '02:01:04.82', '02:01:05.61', '02:01:06.45', '02:01:06.60', '02:01:06.89', '02:01:07.05', '02:01:08.29', '02:01:09.39', '02:01:10.00', '02:01:10.34', '02:01:10.76', '02:01:11.46']",7.21
"['ui_server', 'purchase_book_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'user_history', 'card_check', 'american_express', 'limit_check_american_express', 'currency_conversion', 'shipping_options', 'express_delivery', 'inventory_update', 'supplier_notification', 'review', 'ad', 'customer_support']","['00:29:25.18', '00:29:25.21', '00:29:25.32', '00:29:25.81', '00:29:26.19', '00:29:26.21', '00:29:26.52', '00:29:26.82', '00:29:27.22', '00:29:28.40', '00:29:28.66', '00:29:28.97', '00:29:29.22', '00:29:30.19', '00:29:30.86', '00:29:31.98', '00:29:32.63', '00:29:33.42']",7.55
"['ui_server', 'purchase_book_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'card_check', 'american_express', 'limit_check_american_express', 'fraud_check_american_express', 'currency_conversion', 'shipping_options', 'inventory_update', 'supplier_notification', 'seasonal_adjustments', 'review', 'review_verification', 'ad', 'customer_support']","['06:37:24.91', '06:37:24.92', '06:37:25.11', '06:37:25.59', '06:37:25.80', '06:37:25.82', '06:37:26.13', '06:37:26.68', '06:37:27.85', '06:37:28.05', '06:37:28.20', '06:37:28.34', '06:37:29.56', '06:37:30.21', '06:37:31.26', '06:37:32.24', '06:37:32.78', '06:37:33.51', '06:37:34.13']",8.41
"['ui_server', 'purchase_book_server', 'book_availability_server', 'user_credentials', 'user_history', 'card_check', 'visa', 'fraud_check_visa', 'currency_conversion', 'shipping_options', 'express_delivery', 'inventory_update', 'review', 'review_verification', 'review_analysis', 'ad', 'customer_support']","['10:11:38.58', '10:11:38.61', '10:11:38.87', '10:11:39.31', '10:11:39.33', '10:11:39.57', '10:11:39.79', '10:11:40.40', '10:11:40.79', '10:11:41.08', '10:11:41.19', '10:11:41.55', '10:11:42.51', '10:11:43.34', '10:11:44.01', '10:11:44.62', '10:11:45.17', '10:11:45.69']",6.76
"['ui_server', 'purchase_book_server', 'book_availability_server', 'user_credentials', 'user_history', 'card_check', 'visa', 'currency_conversion', 'shipping_options', 'inventory_update', 'review', 'review_analysis', 'automatic_response', 'ad', 'customer_support', 'customer_history_access']","['06:43:22.68', '06:43:22.70', '06:43:22.81', '06:43:23.26', '06:43:23.29', '06:43:23.51', '06:43:23.71', '06:43:24.34', '06:43:24.66', '06:43:24.96', '06:43:26.14', '06:43:27.03', '06:43:27.43', '06:43:27.80', '06:43:28.25', '06:43:28.92', '06:43:29.61']",6.49
"['ui_server', 'purchase_book_server', 'discount_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'card_check', 'visa', 'limit_check_visa', 'fraud_check_visa', 'currency_conversion', 'shipping_options', 'inventory_update', 'review', 'review_verification', 'review_analysis', 'ad', 'customer_support', 'premium_customer_check', 'ai_hatbot']","['10:27:10.57', '10:27:10.59', '10:27:10.88', '10:27:11.20', '10:27:11.70', '10:27:11.92', '10:27:11.93', '10:27:12.07', '10:27:12.53', '10:27:13.79', '10:27:14.12', '10:27:14.33', '10:27:14.55', '10:27:15.84', '10:27:16.82', '10:27:17.49', '10:27:17.95', '10:27:18.69', '10:27:19.36', '10:27:20.05', '10:27:20.40']",9.38
"['ui_server', 'purchase_book_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'user_history', 'card_check', 'visa', 'currency_conversion', 'shipping_options', 'express_delivery', 'inventory_update', 'review', 'review_verification', 'review_analysis', 'ad', 'customer_support', 'premium_customer_check']","['02:52:40.02', '02:52:40.04', '02:52:40.40', '02:52:40.86', '02:52:40.99', '02:52:41.02', '02:52:41.40', '02:52:41.59', '02:52:42.35', '02:52:42.51', '02:52:42.91', '02:52:43.11', '02:52:44.07', '02:52:45.11', '02:52:45.78', '02:52:46.19', '02:52:46.86', '02:52:47.37', '02:52:48.05']",7.31
"['ui_server', 'purchase_book_server', 'gift_wrap_server', 'book_availability_server', 'user_credentials', 'user_history', 'card_check', 'visa', 'limit_check_visa', 'currency_conversion', 'shipping_options', 'inventory_update', 'review', 'review_analysis', 'ad', 'customer_support']","['12:08:24.01', '12:08:24.02', '12:08:24.13', '12:08:24.14', '12:08:24.66', '12:08:24.68', '12:08:24.93', '12:08:25.16', '12:08:25.64', '12:08:26.50', '12:08:26.69', '12:08:26.80', '12:08:27.60', '12:08:28.41', '12:08:29.09', '12:08:29.50', '12:08:30.08']",5.74
"['ui_server', 'purchase_book_server', 'book_availability_server', 'user_credentials', 'user_history', 'card_check', 'visa', 'limit_check_visa', 'fraud_check_visa', 'currency_conversion', 'shipping_options', 'inventory_update', 'review', 'review_verification', 'ad', 'customer_support']","['22:04:19.57', '22:04:19.59', '22:04:19.72', '22:04:20.50', '22:04:20.51', '22:04:20.81', '22:04:20.96', '22:04:21.73', '22:04:22.77', '22:04:22.95', '22:04:23.32', '22:04:23.65', '22:04:24.52', '22:04:25.48', '22:04:25.92', '22:04:26.32', '22:04:27.12']",7.15
"['ui_server', 'purchase_book_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'card_check', 'visa', 'limit_check_visa', 'currency_conversion', 'shipping_options', 'inventory_update', 'seasonal_adjustments', 'review', 'review_verification', 'review_analysis', 'ad', 'customer_support']","['18:14:19.29', '18:14:19.31', '18:14:19.57', '18:14:20.25', '18:14:20.63', '18:14:20.65', '18:14:20.90', '18:14:21.61', '18:14:22.49', '18:14:22.80', '18:14:23.07', '18:14:24.01', '18:14:24.85', '18:14:25.65', '18:14:26.13', '18:14:26.65', '18:14:27.08', '18:14:27.51']",7.81
"['ui_server', 'purchase_book_server', 'gift_wrap_server', 'book_availability_server', 'user_credentials', 'user_history', 'card_check', 'american_express', 'limit_check_american_express', 'currency_conversion', 'shipping_options', 'express_delivery', 'inventory_update', 'seasonal_adjustments', 'review', 'review_verification', 'ad', 'customer_support', 'customer_history_access']","['18:42:15.98', '18:42:16.00', '18:42:16.25', '18:42:16.27', '18:42:16.91', '18:42:16.93', '18:42:17.17', '18:42:17.41', '18:42:17.88', '18:42:18.77', '18:42:18.99', '18:42:19.12', '18:42:19.38', '18:42:20.62', '18:42:21.44', '18:42:22.59', '18:42:23.38', '18:42:23.95', '18:42:24.65', '18:42:25.19']",8.28
"['ui_server', 'purchase_book_server', 'discount_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'user_history', 'card_check', 'visa', 'limit_check_visa', 'fraud_check_visa', 'currency_conversion', 'shipping_options', 'inventory_update', 'review', 'review_verification', 'review_analysis', 'ad', 'customer_support']","['07:12:50.73', '07:12:50.76', '07:12:51.00', '07:12:51.40', '07:12:52.01', '07:12:52.40', '07:12:52.42', '07:12:52.52', '07:12:52.73', '07:12:53.33', '07:12:54.15', '07:12:54.43', '07:12:54.68', '07:12:55.08', '07:12:56.16', '07:12:57.15', '07:12:57.58', '07:12:58.03', '07:12:58.56', '07:12:59.14']",7.59
"['ui_server', 'purchase_book_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'card_check', 'american_express', 'limit_check_american_express', 'currency_conversion', 'shipping_options', 'inventory_update', 'supplier_notification', 'review', 'review_verification', 'ad', 'customer_support']","['18:14:09.73', '18:14:09.75', '18:14:10.02', '18:14:10.49', '18:14:10.87', '18:14:10.90', '18:14:11.03', '18:14:11.68', '18:14:12.77', '18:14:13.09', '18:14:13.36', '18:14:14.43', '18:14:14.88', '18:14:15.69', '18:14:16.22', '18:14:16.69', '18:14:17.47']",7.17
"['ui_server', 'purchase_book_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'user_history', 'card_check', 'visa', 'limit_check_visa', 'fraud_check_visa', 'currency_conversion', 'shipping_options', 'inventory_update', 'review', 'review_verification', 'ad', 'customer_support', 'premium_customer_check', 'ai_hatbot']","['23:59:59.95', '23:59:59.96', '00:00:00.17', '00:00:00.76', '00:00:01.09', '00:00:01.10', '00:00:01.27', '00:00:01.66', '00:00:02.42', '00:00:03.23', '00:00:03.54', '00:00:03.78', '00:00:04.06', '00:00:04.90', '00:00:06.04', '00:00:06.46', '00:00:07.04', '00:00:07.70', '00:00:08.37', '00:00:08.64']",7.54
"['ui_server', 'purchase_book_server', 'gift_wrap_server', 'book_availability_server', 'external_inventory', 'second_hand_market', 'bundle_offer', 'user_credentials', 'card_check', 'visa', 'fraud_check_visa', 'currency_conversion', 'shipping_options', 'express_delivery', 'inventory_update', 'review', 'automatic_response', 'ad', 'customer_support', 'premium_customer_check', 'ai_hatbot']","['19:13:08.81', '19:13:08.82', '19:13:08.95', '19:13:08.96', '19:13:09.58', '19:13:09.97', '19:13:10.90', '19:13:11.18', '19:13:11.21', '19:13:11.34', '19:13:11.98', '19:13:12.29', '19:13:12.52', '19:13:12.86', '19:13:13.12', '19:13:14.01', '19:13:15.28', '19:13:15.59', '19:13:16.12', '19:13:16.86', '19:13:17.56', '19:13:17.93']",8.16
"['ui_server', 'purchase_book_server', 'book_availability_server', 'external_inventory', 'user_credentials', 'user_history', 'card_check', 'visa', 'limit_check_visa', 'fraud_check_visa', 'currency_conversion', 'shipping_options', 'inventory_update', 'review', 'review_analysis', 'ad', 'customer_support']","['07:13:34.84', '07:13:34.87', '07:13:35.23', '07:13:35.98', '07:13:36.25', '07:13:36.27', '07:13:36.54', '07:13:36.84', '07:13:37.47', '07:13:38.75', '07:13:38.86', '07:13:39.09', '07:13:39.30', '07:13:40.23', '07:13:41.05', '07:13:41.71', '07:13:42.38', '07:13:42.93']",7.48
"['ui_server', 'purchase_book_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'card_check', 'visa', 'limit_check_visa', 'fraud_check_visa', 'currency_conversion', 'shipping_options', 'express_delivery', 'inventory_update', 'review', 'ad', 'customer_support']","['01:34:01.84', '01:34:01.86', '01:34:02.04', '01:34:02.46', '01:34:02.74', '01:34:02.77', '01:34:02.94', '01:34:03.67', '01:34:04.73', '01:34:04.86', '01:34:05.05', '01:34:05.34', '01:34:05.74', '01:34:06.90', '01:34:08.05', '01:34:08.69', '01:34:09.27']",6.62
"['ui_server', 'purchase_book_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'card_check', 'visa', 'limit_check_visa', 'currency_conversion', 'shipping_options', 'inventory_update', 'review', 'review_verification', 'ad', 'customer_support']","['14:16:23.19', '14:16:23.21', '14:16:23.54', '14:16:24.30', '14:16:24.57', '14:16:24.58', '14:16:24.77', '14:16:25.40', '14:16:26.67', '14:16:26.95', '14:16:27.11', '14:16:28.11', '14:16:29.21', '14:16:30.01', '14:16:30.80', '14:16:31.33']",7.15
"['ui_server', 'purchase_book_server', 'gift_wrap_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'user_history', 'card_check', 'american_express', 'limit_check_american_express', 'fraud_check_american_express', 'currency_conversion', 'shipping_options', 'inventory_update', 'review', 'review_verification', 'ad', 'customer_support']","['11:50:08.91', '11:50:08.93', '11:50:09.25', '11:50:09.26', '11:50:09.75', '11:50:09.93', '11:50:09.94', '11:50:10.34', '11:50:10.67', '11:50:11.13', '11:50:12.03', '11:50:12.17', '11:50:12.48', '11:50:12.80', '11:50:13.86', '11:50:15.13', '11:50:15.64', '11:50:16.08', '11:50:16.63']",6.89
"['ui_server', 'purchase_book_server', 'discount_server', 'book_availability_server', 'user_credentials', 'user_history', 'card_check', 'visa', 'limit_check_visa', 'currency_conversion', 'shipping_options', 'express_delivery', 'inventory_update', 'supplier_notification', 'seasonal_adjustments', 'review', 'review_verification', 'ad', 'customer_support']","['04:01:21.57', '04:01:21.59', '04:01:21.80', '04:01:21.95', '04:01:22.64', '04:01:22.66', '04:01:22.90', '04:01:23.16', '04:01:23.61', '04:01:24.47', '04:01:24.63', '04:01:24.76', '04:01:25.08', '04:01:26.28', '04:01:26.99', '04:01:28.10', '04:01:28.99', '04:01:29.51', '04:01:30.18', '04:01:30.86']",8.59
"['ui_server', 'purchase_book_server', 'book_availability_server', 'user_credentials', 'user_history', 'card_check', 'american_express', 'limit_check_american_express', 'currency_conversion', 'shipping_options', 'inventory_update', 'review', 'review_verification', 'ad', 'customer_support']","['02:24:55.23', '02:24:55.24', '02:24:55.38', '02:24:55.87', '02:24:55.89', '02:24:56.15', '02:24:56.45', '02:24:56.93', '02:24:58.16', '02:24:58.28', '02:24:58.45', '02:24:59.37', '02:25:00.21', '02:25:00.63', '02:25:01.09', '02:25:01.66']",6.0
