path,timestamps,Total Delay
"['ui_server', 'purchase_book_server', 'discount_server', 'book_availability_server', 'external_inventory', 'user_credentials', 'card_check', 'american_express', 'limit_check_american_express', 'fraud_check_american_express', 'currency_conversion', 'shipping_options', 'express_delivery', 'inventory_update', 'supplier_notification', 'review', 'review_verification', 'review_analysis', 'ad', 'customer_support']","['20:41:46.36', '20:41:46.37', '20:41:46.66', '20:41:46.91', '20:41:47.50', '20:41:47.67', '20:41:47.69', '20:41:47.95', '20:41:48.51', '20:41:49.69', '20:41:49.97', '20:41:50.13', '20:41:50.50', '20:41:50.89', '20:41:51.92', '20:41:52.38', '20:41:53.55', '20:41:54.13', '20:41:54.61', '20:41:55.08', '20:41:55.87']",8.65
"['ui_server', 'purchase_book_server', 'discount_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'user_history', 'card_check', 'visa', 'limit_check_visa', 'fraud_check_visa', 'currency_conversion', 'shipping_options', 'inventory_update', 'review', 'review_verification', 'review_analysis', 'ad', 'customer_support', 'customer_history_access']","['21:52:20.37', '21:52:20.38', '21:52:20.62', '21:52:20.73', '21:52:21.31', '21:52:21.48', '21:52:21.50', '21:52:21.64', '21:52:22.03', '21:52:22.53', '21:52:23.69', '21:52:23.84', '21:52:24.24', '21:52:24.61', '21:52:25.48', '21:52:26.67', '21:52:27.41', '21:52:27.89', '21:52:28.50', '21:52:28.92', '21:52:29.47']",8.12
"['ui_server', 'purchase_book_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'card_check', 'visa', 'limit_check_visa', 'fraud_check_visa', 'currency_conversion', 'shipping_options', 'inventory_update', 'review', 'review_verification', 'review_analysis', 'ad', 'customer_support']","['12:19:07.46', '12:19:07.49', '12:19:07.72', '12:19:08.35', '12:19:08.70', '12:19:08.73', '12:19:09.10', '12:19:09.55', '12:19:10.77', '12:19:10.87', '12:19:11.22', '12:19:11.54', '12:19:12.47', '12:19:13.43', '12:19:13.95', '12:19:14.72', '12:19:15.16', '12:19:15.87']",7.65
"['ui_server', 'purchase_book_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'card_check', 'visa', 'limit_check_visa', 'fraud_check_visa', 'currency_conversion', 'shipping_options', 'express_delivery', 'inventory_update', 'review', 'review_verification', 'review_analysis', 'ad', 'customer_support']","['21:02:48.08', '21:02:48.09', '21:02:48.36', '21:02:48.87', '21:02:49.25', '21:02:49.27', '21:02:49.66', '21:02:50.26', '21:02:51.41', '21:02:51.60', '21:02:51.92', '21:02:52.31', '21:02:52.43', '21:02:53.66', '21:02:54.94', '21:02:55.59', '21:02:56.14', '21:02:56.91', '21:02:57.40']",8.12
"['ui_server', 'purchase_book_server', 'discount_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'user_history', 'card_check', 'visa', 'limit_check_visa', 'fraud_check_visa', 'currency_conversion', 'shipping_options', 'inventory_update', 'supplier_notification', 'review', 'review_verification', 'ad', 'customer_support', 'customer_history_access']","['12:48:49.23', '12:48:49.24', '12:48:49.34', '12:48:49.45', '12:48:49.93', '12:48:50.24', '12:48:50.26', '12:48:50.55', '12:48:50.91', '12:48:51.62', '12:48:52.74', '12:48:53.14', '12:48:53.49', '12:48:53.77', '12:48:54.70', '12:48:55.44', '12:48:56.48', '12:48:56.89', '12:48:57.45', '12:48:58.03', '12:48:58.64']",8.53
"['ui_server', 'purchase_book_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'user_history', 'card_check', 'mastercard', 'limit_check_mastercard', 'fraud_check_mastercard', 'currency_conversion', 'shipping_options', 'express_delivery', 'inventory_update', 'review', 'review_verification', 'review_analysis', 'automatic_response', 'ad', 'customer_support']","['04:13:42.27', '04:13:42.28', '04:13:42.54', '04:13:43.01', '04:13:43.17', '04:13:43.19', '04:13:43.58', '04:13:43.72', '04:13:44.34', '04:13:45.46', '04:13:45.83', '04:13:45.95', '04:13:46.33', '04:13:46.52', '04:13:47.73', '04:13:48.89', '04:13:49.62', '04:13:50.21', '04:13:50.37', '04:13:51.08', '04:13:51.78']",8.65
"['ui_server', 'purchase_book_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'user_history', 'card_check', 'visa', 'limit_check_visa', 'currency_conversion', 'shipping_options', 'express_delivery', 'inventory_update', 'supplier_notification', 'review', 'review_verification', 'review_analysis', 'automatic_response', 'ad', 'customer_support']","['23:55:03.84', '23:55:03.85', '23:55:04.23', '23:55:05.02', '23:55:05.21', '23:55:05.24', '23:55:05.58', '23:55:05.85', '23:55:06.50', '23:55:07.64', '23:55:07.96', '23:55:08.22', '23:55:08.33', '23:55:09.36', '23:55:09.96', '23:55:11.04', '23:55:11.48', '23:55:11.99', '23:55:12.29', '23:55:12.81', '23:55:13.25']",8.61
"['ui_server', 'purchase_book_server', 'discount_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'user_history', 'card_check', 'visa', 'currency_conversion', 'shipping_options', 'inventory_update', 'review', 'review_verification', 'review_analysis', 'ad', 'customer_support']","['10:56:47.38', '10:56:47.40', '10:56:47.50', '10:56:47.62', '10:56:48.04', '10:56:48.37', '10:56:48.39', '10:56:48.50', '10:56:48.72', '10:56:49.40', '10:56:49.66', '10:56:49.87', '10:56:50.77', '10:56:51.67', '10:56:52.25', '10:56:52.91', '10:56:53.33', '10:56:54.00']",6.1
"['ui_server', 'purchase_book_server', 'book_availability_server', 'user_credentials', 'card_check', 'american_express', 'fraud_check_american_express', 'currency_conversion', 'shipping_options', 'express_delivery', 'inventory_update', 'seasonal_adjustments', 'review', 'review_verification', 'review_analysis', 'ad', 'customer_support']","['12:25:20.49', '12:25:20.52', '12:25:20.81', '12:25:21.30', '12:25:21.31', '12:25:21.71', '12:25:22.20', '12:25:22.58', '12:25:22.77', '12:25:22.98', '12:25:23.36', '12:25:24.55', '12:25:25.82', '12:25:26.98', '12:25:27.51', '12:25:28.30', '12:25:28.72', '12:25:29.16']",7.6
"['ui_server', 'purchase_book_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'card_check', 'visa', 'limit_check_visa', 'fraud_check_visa', 'currency_conversion', 'shipping_options', 'express_delivery', 'inventory_update', 'supplier_notification', 'review', 'review_verification', 'review_analysis', 'ad', 'customer_support']","['15:22:20.59', '15:22:20.62', '15:22:20.90', '15:22:21.31', '15:22:21.45', '15:22:21.47', '15:22:21.58', '15:22:22.12', '15:22:23.16', '15:22:23.46', '15:22:23.71', '15:22:23.89', '15:22:24.22', '15:22:25.12', '15:22:25.85', '15:22:26.82', '15:22:27.57', '15:22:28.02', '15:22:28.62', '15:22:29.05']",7.84
"['ui_server', 'purchase_book_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'card_check', 'visa', 'limit_check_visa', 'fraud_check_visa', 'currency_conversion', 'shipping_options', 'inventory_update', 'review', 'review_verification', 'ad', 'customer_support']","['05:48:16.31', '05:48:16.32', '05:48:16.43', '05:48:17.16', '05:48:17.38', '05:48:17.41', '05:48:17.77', '05:48:18.53', '05:48:19.64', '05:48:19.98', '05:48:20.20', '05:48:20.42', '05:48:21.41', '05:48:22.34', '05:48:23.07', '05:48:23.48', '05:48:24.25']",7.09
"['ui_server', 'purchase_book_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'card_check', 'american_express', 'limit_check_american_express', 'fraud_check_american_express', 'currency_conversion', 'shipping_options', 'express_delivery', 'inventory_update', 'supplier_notification', 'review', 'review_verification', 'review_analysis', 'ad', 'customer_support', 'customer_history_access', 'premium_customer_check']","['13:55:45.53', '13:55:45.56', '13:55:45.85', '13:55:46.63', '13:55:47.00', '13:55:47.02', '13:55:47.16', '13:55:47.77', '13:55:48.79', '13:55:48.92', '13:55:49.08', '13:55:49.44', '13:55:49.71', '13:55:50.64', '13:55:51.43', '13:55:52.63', '13:55:53.09', '13:55:53.88', '13:55:54.51', '13:55:55.26', '13:55:55.78', '13:55:56.36']",10.19
"['ui_server', 'purchase_book_server', 'discount_server', 'gift_wrap_server', 'book_availability_server', 'external_inventory', 'second_hand_market', 'user_credentials', 'card_check', 'visa', 'limit_check_visa', 'currency_conversion', 'shipping_options', 'inventory_update', 'supplier_notification', 'review', 'review_verification', 'review_analysis', 'ad', 'customer_support']","['14:46:17.45', '14:46:17.48', '14:46:17.62', '14:46:17.90', '14:46:17.92', '14:46:18.62', '14:46:18.74', '14:46:19.64', '14:46:19.66', '14:46:19.80', '14:46:20.34', '14:46:21.16', '14:46:21.40', '14:46:21.64', '14:46:22.45', '14:46:23.02', '14:46:24.19', '14:46:24.66', '14:46:25.25', '14:46:25.69', '14:46:26.30']",8.17
"['ui_server', 'purchase_book_server', 'gift_wrap_server', 'book_availability_server', 'user_credentials', 'user_history', 'card_check', 'american_express', 'limit_check_american_express', 'fraud_check_american_express', 'currency_conversion', 'shipping_options', 'express_delivery', 'inventory_update', 'review', 'review_verification', 'ad', 'customer_support']","['06:32:59.89', '06:32:59.91', '06:33:00.16', '06:33:00.19', '06:33:00.76', '06:33:00.78', '06:33:01.15', '06:33:01.44', '06:33:01.87', '06:33:02.72', '06:33:02.90', '06:33:03.13', '06:33:03.46', '06:33:03.70', '06:33:04.70', '06:33:05.85', '06:33:06.62', '06:33:07.33', '06:33:07.79']",6.86
"['ui_server', 'purchase_book_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'card_check', 'mastercard', 'limit_check_mastercard', 'fraud_check_mastercard', 'currency_conversion', 'shipping_options', 'express_delivery', 'inventory_update', 'review', 'review_verification', 'ad', 'customer_support']","['01:57:07.37', '01:57:07.38', '01:57:07.50', '01:57:08.30', '01:57:08.57', '01:57:08.60', '01:57:08.96', '01:57:09.49', '01:57:10.32', '01:57:10.67', '01:57:10.89', '01:57:11.09', '01:57:11.48', '01:57:12.61', '01:57:13.80', '01:57:14.37', '01:57:15.06', '01:57:15.76']",7.37
"['ui_server', 'purchase_book_server', 'discount_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'card_check', 'visa', 'limit_check_visa', 'currency_conversion', 'shipping_options', 'inventory_update', 'review', 'review_verification', 'review_analysis', 'automatic_response', 'ad', 'customer_support']","['05:55:51.93', '05:55:51.96', '05:55:52.20', '05:55:52.52', '05:55:53.11', '05:55:53.49', '05:55:53.51', '05:55:53.83', '05:55:54.47', '05:55:55.50', '05:55:55.74', '05:55:56.09', '05:55:56.98', '05:55:57.86', '05:55:58.65', '05:55:59.12', '05:55:59.28', '05:55:59.82', '05:56:00.28']",7.7
"['ui_server', 'purchase_book_server', 'discount_server', 'gift_wrap_server', 'book_availability_server', 'external_inventory', 'bundle_offer', 'user_credentials', 'card_check', 'visa', 'limit_check_visa', 'currency_conversion', 'shipping_options', 'express_delivery', 'inventory_update', 'seasonal_adjustments', 'review', 'review_verification', 'review_analysis', 'ad', 'customer_support']","['16:09:46.95', '16:09:46.98', '16:09:47.11', '16:09:47.42', '16:09:47.44', '16:09:48.11', '16:09:48.50', '16:09:48.81', '16:09:48.83', '16:09:48.95', '16:09:49.65', '16:09:50.63', '16:09:50.90', '16:09:51.14', '16:09:51.34', '16:09:52.24', '16:09:53.29', '16:09:54.36', '16:09:54.87', '16:09:55.48', '16:09:56.28', '16:09:56.93']",9.26
"['ui_server', 'purchase_book_server', 'book_availability_server', 'external_inventory', 'second_hand_market', 'user_credentials', 'user_history', 'card_check', 'visa', 'limit_check_visa', 'currency_conversion', 'shipping_options', 'express_delivery', 'inventory_update', 'supplier_notification', 'seasonal_adjustments', 'review', 'review_verification', 'review_analysis', 'automatic_response', 'ad', 'customer_support']","['20:08:50.83', '20:08:50.85', '20:08:51.13', '20:08:51.81', '20:08:51.98', '20:08:53.19', '20:08:53.21', '20:08:53.60', '20:08:53.92', '20:08:54.34', '20:08:55.29', '20:08:55.58', '20:08:55.90', '20:08:56.25', '20:08:57.28', '20:08:58.04', '20:08:59.29', '20:09:00.19', '20:09:00.88', '20:09:01.40', '20:09:01.78', '20:09:02.33', '20:09:03.03']",11.54
"['ui_server', 'purchase_book_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'user_history', 'card_check', 'visa', 'limit_check_visa', 'fraud_check_visa', 'currency_conversion', 'shipping_options', 'inventory_update', 'supplier_notification', 'review', 'automatic_response', 'ad', 'customer_support']","['02:43:26.68', '02:43:26.70', '02:43:26.89', '02:43:27.65', '02:43:27.89', '02:43:27.91', '02:43:28.04', '02:43:28.39', '02:43:29.02', '02:43:30.02', '02:43:30.38', '02:43:30.56', '02:43:30.86', '02:43:31.97', '02:43:32.64', '02:43:33.82', '02:43:34.14', '02:43:34.71', '02:43:35.30']",7.48
"['ui_server', 'purchase_book_server', 'book_availability_server', 'user_credentials', 'user_history', 'card_check', 'visa', 'limit_check_visa', 'fraud_check_visa', 'currency_conversion', 'shipping_options', 'express_delivery', 'inventory_update', 'review', 'review_verification', 'ad', 'customer_support']","['15:33:43.70', '15:33:43.73', '15:33:43.92', '15:33:44.48', '15:33:44.49', '15:33:44.81', '15:33:45.06', '15:33:45.73', '15:33:46.61', '15:33:46.91', '15:33:47.28', '15:33:47.52', '15:33:47.90', '15:33:48.99', '15:33:49.99', '15:33:50.77', '15:33:51.38', '15:33:52.00']",7.31
"['ui_server', 'purchase_book_server', 'discount_server', 'gift_wrap_server', 'book_availability_server', 'external_inventory', 'bundle_offer', 'user_credentials', 'user_history', 'card_check', 'american_express', 'limit_check_american_express', 'fraud_check_american_express', 'currency_conversion', 'shipping_options', 'shipping_insurance', 'inventory_update', 'review', 'review_verification', 'review_analysis', 'ad', 'customer_support']","['16:22:03.76', '16:22:03.78', '16:22:04.03', '16:22:04.18', '16:22:04.21', '16:22:04.73', '16:22:05.09', '16:22:05.45', '16:22:05.47', '16:22:05.82', '16:22:06.06', '16:22:06.50', '16:22:07.73', '16:22:07.84', '16:22:08.12', '16:22:08.41', '16:22:08.83', '16:22:10.08', '16:22:11.31', '16:22:11.93', '16:22:12.59', '16:22:13.04', '16:22:13.60']",8.81
"['ui_server', 'purchase_book_server', 'gift_wrap_server', 'discount_server', 'book_availability_server', 'user_credentials', 'card_check', 'visa', 'limit_check_visa', 'fraud_check_visa', 'currency_conversion', 'shipping_options', 'inventory_update', 'supplier_notification', 'review', 'review_verification', 'automatic_response', 'ad', 'customer_support']","['02:41:26.28', '02:41:26.30', '02:41:26.40', '02:41:26.43', '02:41:26.75', '02:41:27.25', '02:41:27.27', '02:41:27.54', '02:41:28.29', '02:41:29.13', '02:41:29.41', '02:41:29.61', '02:41:29.91', '02:41:31.04', '02:41:31.49', '02:41:32.64', '02:41:33.32', '02:41:33.59', '02:41:34.13', '02:41:34.68']",7.32
"['ui_server', 'purchase_book_server', 'discount_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'user_history', 'card_check', 'american_express', 'limit_check_american_express', 'fraud_check_american_express', 'currency_conversion', 'shipping_options', 'express_delivery', 'inventory_update', 'review', 'review_verification', 'review_analysis', 'automatic_response', 'ad', 'customer_support']","['12:32:36.39', '12:32:36.42', '12:32:36.81', '12:32:36.98', '12:32:37.60', '12:32:37.96', '12:32:37.97', '12:32:38.13', '12:32:38.44', '12:32:39.09', '12:32:39.95', '12:32:40.12', '12:32:40.42', '12:32:40.71', '12:32:40.81', '12:32:41.92', '12:32:43.16', '12:32:43.81', '12:32:44.47', '12:32:44.75', '12:32:45.38', '12:32:45.87']",8.38
"['ui_server', 'purchase_book_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'user_history', 'card_check', 'american_express', 'fraud_check_american_express', 'currency_conversion', 'shipping_options', 'inventory_update', 'review', 'review_verification', 'ad', 'customer_support']","['22:01:31.66', '22:01:31.68', '22:01:31.90', '22:01:32.49', '22:01:32.66', '22:01:32.68', '22:01:32.85', '22:01:33.10', '22:01:33.65', '22:01:33.83', '22:01:34.10', '22:01:34.22', '22:01:35.27', '22:01:36.41', '22:01:37.08', '22:01:37.78', '22:01:38.19']",5.76
"['ui_server', 'purchase_book_server', 'book_availability_server', 'external_inventory', 'bundle_offer', 'user_credentials', 'user_history', 'card_check', 'visa', 'limit_check_visa', 'currency_conversion', 'shipping_options', 'express_delivery', 'inventory_update', 'supplier_notification', 'review', 'review_verification', 'review_analysis', 'automatic_response', 'ad', 'customer_support']","['01:55:20.26', '01:55:20.27', '01:55:20.58', '01:55:21.05', '01:55:21.27', '01:55:21.39', '01:55:21.41', '01:55:21.74', '01:55:21.85', '01:55:22.58', '01:55:23.55', '01:55:23.86', '01:55:24.11', '01:55:24.46', '01:55:25.42', '01:55:26.01', '01:55:27.22', '01:55:27.81', '01:55:28.51', '01:55:28.79', '01:55:29.39', '01:55:30.14']",9.1
"['ui_server', 'purchase_book_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'user_history', 'card_check', 'visa', 'limit_check_visa', 'fraud_check_visa', 'currency_conversion', 'shipping_options', 'shipping_insurance', 'inventory_update', 'review', 'review_verification', 'review_analysis', 'ad', 'customer_support']","['06:56:52.50', '06:56:52.51', '06:56:52.62', '06:56:53.23', '06:56:53.47', '06:56:53.50', '06:56:53.86', '06:56:54.25', '06:56:55.05', '06:56:56.00', '06:56:56.37', '06:56:56.63', '06:56:56.83', '06:56:57.32', '06:56:58.16', '06:56:58.98', '06:56:59.56', '06:57:00.29', '06:57:00.87', '06:57:01.62']",8.55
"['ui_server', 'purchase_book_server', 'gift_wrap_server', 'discount_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'user_history', 'card_check', 'visa', 'limit_check_visa', 'currency_conversion', 'shipping_options', 'inventory_update', 'review', 'review_verification', 'review_analysis', 'automatic_response', 'ad', 'customer_support']","['19:00:33.13', '19:00:33.16', '19:00:33.29', '19:00:33.30', '19:00:33.70', '19:00:34.36', '19:00:34.74', '19:00:34.76', '19:00:35.04', '19:00:35.18', '19:00:35.58', '19:00:36.58', '19:00:36.87', '19:00:37.12', '19:00:38.08', '19:00:39.22', '19:00:39.79', '19:00:40.43', '19:00:40.55', '19:00:41.34', '19:00:41.93']",7.92
"['ui_server', 'purchase_book_server', 'book_availability_server', 'user_credentials', 'card_check', 'visa', 'limit_check_visa', 'fraud_check_visa', 'currency_conversion', 'shipping_options', 'inventory_update', 'supplier_notification', 'review', 'review_analysis', 'ad', 'customer_support']","['05:34:54.41', '05:34:54.42', '05:34:54.54', '05:34:55.16', '05:34:55.17', '05:34:55.28', '05:34:55.88', '05:34:56.72', '05:34:57.01', '05:34:57.39', '05:34:57.63', '05:34:58.61', '05:34:59.07', '05:35:00.21', '05:35:00.74', '05:35:01.16', '05:35:01.83']",6.63
"['ui_server', 'purchase_book_server', 'discount_server', 'book_availability_server', 'external_inventory', 'second_hand_market', 'user_credentials', 'user_history', 'card_check', 'visa', 'limit_check_visa', 'currency_conversion', 'shipping_options', 'express_delivery', 'inventory_update', 'review', 'review_verification', 'review_analysis', 'ad', 'customer_support']","['18:38:27.21', '18:38:27.23', '18:38:27.45', '18:38:27.68', '18:38:28.33', '18:38:28.47', '18:38:29.46', '18:38:29.48', '18:38:29.75', '18:38:29.94', '18:38:30.50', '18:38:31.43', '18:38:31.76', '18:38:32.06', '18:38:32.35', '18:38:33.35', '18:38:34.36', '18:38:35.00', '18:38:35.62', '18:38:36.22', '18:38:36.62']",8.81
"['ui_server', 'purchase_book_server', 'gift_wrap_server', 'book_availability_server', 'external_inventory', 'second_hand_market', 'user_credentials', 'card_check', 'visa', 'limit_check_visa', 'currency_conversion', 'shipping_options', 'inventory_update', 'supplier_notification', 'seasonal_adjustments', 'review', 'review_verification', 'review_analysis', 'ad', 'customer_support']","['18:05:56.84', '18:05:56.85', '18:05:57.20', '18:05:57.22', '18:05:57.98', '18:05:58.27', '18:05:59.30', '18:05:59.32', '18:05:59.70', '18:06:00.34', '18:06:01.47', '18:06:01.72', '18:06:02.08', '18:06:02.99', '18:06:03.75', '18:06:04.61', '18:06:05.73', '18:06:06.32', '18:06:06.89', '18:06:07.36', '18:06:08.03']",10.26
"['ui_server', 'purchase_book_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'card_check', 'american_express', 'currency_conversion', 'shipping_options', 'shipping_insurance', 'express_delivery', 'inventory_update', 'seasonal_adjustments', 'review', 'review_verification', 'review_analysis', 'ad', 'customer_support']","['11:47:33.96', '11:47:33.98', '11:47:34.14', '11:47:34.82', '11:47:34.97', '11:47:34.99', '11:47:35.33', '11:47:35.77', '11:47:36.12', '11:47:36.24', '11:47:36.99', '11:47:37.16', '11:47:38.15', '11:47:39.36', '11:47:40.66', '11:47:41.33', '11:47:41.90', '11:47:42.64', '11:47:43.36']",8.22
"['ui_server', 'purchase_book_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'card_check', 'visa', 'currency_conversion', 'shipping_options', 'shipping_insurance', 'inventory_update', 'review', 'review_verification', 'review_analysis', 'ad', 'customer_support']","['15:50:11.19', '15:50:11.21', '15:50:11.56', '15:50:12.04', '15:50:12.32', '15:50:12.35', '15:50:12.54', '15:50:13.12', '15:50:13.28', '15:50:13.45', '15:50:13.91', '15:50:14.95', '15:50:16.13', '15:50:16.54', '15:50:17.16', '15:50:17.61', '15:50:18.19']",6.36
"['ui_server', 'purchase_book_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'user_history', 'card_check', 'american_express', 'limit_check_american_express', 'currency_conversion', 'shipping_options', 'shipping_insurance', 'express_delivery', 'inventory_update', 'review', 'ad', 'customer_support']","['18:51:27.31', '18:51:27.34', '18:51:27.71', '18:51:28.24', '18:51:28.55', '18:51:28.57', '18:51:28.74', '18:51:29.05', '18:51:29.66', '18:51:30.65', '18:51:30.76', '18:51:30.96', '18:51:31.37', '18:51:31.48', '18:51:32.40', '18:51:33.31', '18:51:34.02', '18:51:34.66']",6.69
"['ui_server', 'purchase_book_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'user_history', 'card_check', 'visa', 'limit_check_visa', 'fraud_check_visa', 'currency_conversion', 'shipping_options', 'express_delivery', 'inventory_update', 'review', 'review_verification', 'ad', 'customer_support']","['15:56:23.09', '15:56:23.12', '15:56:23.51', '15:56:24.26', '15:56:24.38', '15:56:24.41', '15:56:24.79', '15:56:25.14', '15:56:25.59', '15:56:26.71', '15:56:27.09', '15:56:27.37', '15:56:27.52', '15:56:27.89', '15:56:28.87', '15:56:30.07', '15:56:30.69', '15:56:31.18', '15:56:31.75']",7.55
"['ui_server', 'purchase_book_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'user_history', 'card_check', 'american_express', 'limit_check_american_express', 'fraud_check_american_express', 'currency_conversion', 'shipping_options', 'inventory_update', 'seasonal_adjustments', 'review', 'review_verification', 'ad', 'customer_support', 'customer_history_access']","['23:07:54.66', '23:07:54.67', '23:07:54.84', '23:07:55.24', '23:07:55.63', '23:07:55.64', '23:07:55.89', '23:07:56.10', '23:07:56.73', '23:07:57.71', '23:07:57.82', '23:07:58.14', '23:07:58.31', '23:07:59.30', '23:08:00.48', '23:08:01.55', '23:08:02.21', '23:08:02.92', '23:08:03.63', '23:08:04.28']",8.85
"['ui_server', 'purchase_book_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'card_check', 'visa', 'limit_check_visa', 'currency_conversion', 'shipping_options', 'express_delivery', 'inventory_update', 'supplier_notification', 'review', 'review_verification', 'review_analysis', 'ad', 'customer_support']","['09:36:49.94', '09:36:49.97', '09:36:50.34', '09:36:50.95', '09:36:51.32', '09:36:51.33', '09:36:51.71', '09:36:52.33', '09:36:53.52', '09:36:53.63', '09:36:53.79', '09:36:54.09', '09:36:55.36', '09:36:55.92', '09:36:57.16', '09:36:57.73', '09:36:58.50', '09:36:59.10', '09:36:59.79']",8.76
"['ui_server', 'purchase_book_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'card_check', 'visa', 'currency_conversion', 'shipping_options', 'inventory_update', 'supplier_notification', 'review', 'review_verification', 'ad', 'customer_support', 'premium_customer_check']","['18:45:58.25', '18:45:58.27', '18:45:58.49', '18:45:59.22', '18:45:59.54', '18:45:59.57', '18:45:59.76', '18:46:00.27', '18:46:00.60', '18:46:00.94', '18:46:01.87', '18:46:02.47', '18:46:03.49', '18:46:04.11', '18:46:04.72', '18:46:05.46', '18:46:06.15']",7.23
"['ui_server', 'purchase_book_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'user_history', 'card_check', 'visa', 'fraud_check_visa', 'currency_conversion', 'shipping_options', 'express_delivery', 'inventory_update', 'review', 'review_analysis', 'ad', 'customer_support']","['10:50:12.00', '10:50:12.02', '10:50:12.38', '10:50:12.99', '10:50:13.10', '10:50:13.12', '10:50:13.46', '10:50:13.71', '10:50:14.43', '10:50:14.65', '10:50:15.05', '10:50:15.19', '10:50:15.31', '10:50:16.43', '10:50:17.47', '10:50:17.95', '10:50:18.45', '10:50:19.13']",6.24
"['ui_server', 'purchase_book_server', 'gift_wrap_server', 'book_availability_server', 'user_credentials', 'card_check', 'visa', 'limit_check_visa', 'fraud_check_visa', 'currency_conversion', 'shipping_options', 'express_delivery', 'inventory_update', 'seasonal_adjustments', 'review', 'review_verification', 'ad', 'customer_support']","['18:04:21.25', '18:04:21.26', '18:04:21.63', '18:04:21.64', '18:04:22.32', '18:04:22.34', '18:04:22.52', '18:04:23.08', '18:04:24.04', '18:04:24.22', '18:04:24.44', '18:04:24.65', '18:04:25.03', '18:04:26.26', '18:04:27.14', '18:04:28.21', '18:04:28.83', '18:04:29.62', '18:04:30.39']",8.27
"['ui_server', 'purchase_book_server', 'book_availability_server', 'user_credentials', 'user_history', 'card_check', 'visa', 'limit_check_visa', 'fraud_check_visa', 'currency_conversion', 'shipping_options', 'express_delivery', 'inventory_update', 'review', 'review_verification', 'ad', 'customer_support']","['07:25:28.66', '07:25:28.69', '07:25:28.83', '07:25:29.53', '07:25:29.56', '07:25:29.84', '07:25:30.09', '07:25:30.84', '07:25:31.81', '07:25:32.05', '07:25:32.19', '07:25:32.55', '07:25:32.77', '07:25:33.60', '07:25:34.65', '07:25:35.09', '07:25:35.71', '07:25:36.22']",6.78
"['ui_server', 'purchase_book_server', 'book_availability_server', 'user_credentials', 'user_history', 'card_check', 'visa', 'limit_check_visa', 'currency_conversion', 'shipping_options', 'inventory_update', 'review', 'review_verification', 'ad', 'customer_support', 'premium_customer_check']","['03:50:19.20', '03:50:19.22', '03:50:19.37', '03:50:20.01', '03:50:20.02', '03:50:20.27', '03:50:20.59', '03:50:21.09', '03:50:22.04', '03:50:22.36', '03:50:22.70', '03:50:23.83', '03:50:24.71', '03:50:25.17', '03:50:25.91', '03:50:26.52', '03:50:27.17']",7.46
"['ui_server', 'purchase_book_server', 'discount_server', 'book_availability_server', 'user_credentials', 'user_history', 'card_check', 'american_express', 'limit_check_american_express', 'currency_conversion', 'shipping_options', 'inventory_update', 'review', 'review_verification', 'review_analysis', 'ad', 'customer_support']","['16:29:13.77', '16:29:13.79', '16:29:14.02', '16:29:14.29', '16:29:14.97', '16:29:14.99', '16:29:15.15', '16:29:15.42', '16:29:15.94', '16:29:16.90', '16:29:17.29', '16:29:17.61', '16:29:18.86', '16:29:20.03', '16:29:20.80', '16:29:21.44', '16:29:22.03', '16:29:22.80']",8.03
"['ui_server', 'purchase_book_server', 'discount_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'card_check', 'visa', 'limit_check_visa', 'fraud_check_visa', 'currency_conversion', 'shipping_options', 'inventory_update', 'supplier_notification', 'review', 'review_verification', 'review_analysis', 'ad', 'customer_support', 'customer_history_access']","['23:50:08.28', '23:50:08.29', '23:50:08.63', '23:50:08.91', '23:50:09.41', '23:50:09.80', '23:50:09.81', '23:50:09.94', '23:50:10.48', '23:50:11.56', '23:50:11.69', '23:50:11.97', '23:50:12.23', '23:50:13.14', '23:50:13.82', '23:50:14.68', '23:50:15.28', '23:50:15.95', '23:50:16.40', '23:50:16.99', '23:50:17.42']",8.42
